0.000000000000000000e+00	2.862604350434455047e-01	4.945650926635731248e-01	3.920725256210438325e-01	5.234977164746691392e-01	3.098765867687048314e-01	4.702699143611806520e-01	4.405698219198224685e-01	3.863458276262149993e-01	2.115092429745974167e-01	3.914809225838873918e-01	3.183011667983486892e-01	6.121035346519139164e-01	3.577376895399954071e-01	4.400770351655284851e-01	4.104418871657222745e-01	5.513502362809932222e-01	1.784257130166828076e-01	2.918623932730073922e-01	4.629146992121700444e-01	2.231969076013774478e-01	2.867279689190460057e-01	-1.483299012824638441e-01	4.782108243823885441e-01	5.511718790910849486e-02	4.832329828989074816e-01	5.356367886337838335e-01	5.051665254758735957e-01	6.147297188555161940e-01	2.026464589418103535e-01	2.651352634259653285e-01	1.471588920033670700e-01	3.278473732007636254e-01	4.283825491903825444e-02	2.923278123182304622e-01	8.498718566376530781e-01	-3.166589140080144915e-02	5.436721574389931089e-01	2.443407059282197424e-01	6.236955820616696400e-01	2.494110183500060363e-01	4.466779606442058959e-01	3.571324134935754402e-01	2.424710365688367286e-01	2.489161710780120607e-01	4.846760431179667483e-01	2.720274643613039278e-01	5.104665228235272245e-01	3.563599134527616341e-01	4.365354314259240476e-01	3.215426322273741144e-01	6.207681879338611264e-01	2.746574368576014738e-02	3.737044218030796672e-01	3.539946065737820113e-01	5.724103973664567135e-01	1.194772219141260194e-01	-2.306687490393122819e-01	2.151186935319626403e-01	-1.734446866475213012e-01	4.700315837771228411e-01	5.055835564260056092e-01	3.903327501846087233e-01	5.472588040400222509e-01	3.283927615326276417e-02	5.106622294160681474e-02	-3.193910651974707360e-02	4.145344681847355495e-01	8.644337812660576881e-02	1.203914284128071721e-01
2.862604350434455047e-01	0.000000000000000000e+00	-6.041498590186082478e-03	5.902909764305357410e-01	4.905270040189352310e-02	3.560522188180541558e-01	3.367520556396862985e-01	4.185006758013424810e-01	6.168662707914762677e-01	2.171421425060664212e-01	3.925660999071824420e-01	3.094949018651909634e-01	3.554128855743353688e-01	5.409064407892058002e-01	2.796227382431262787e-01	5.848464555433231515e-01	2.952335368591750830e-01	1.818509140077104874e-02	5.366884739708712715e-01	5.308570399575813781e-01	4.116413681720537121e-01	4.520472029133829617e-01	-2.490869088927462061e-01	2.296036625237962703e-01	2.062236094977333289e-01	4.460441885158895614e-01	1.658453425918463009e-01	3.096494415037598369e-01	4.942443039765554436e-01	2.690945083175800834e-01	2.689389722837485786e-01	8.895610421568639348e-02	1.987832947763822355e-01	1.911632905586137521e-01	-7.770219897877267412e-02	2.451048784594819230e-01	1.439227565189954428e-01	6.055017295226675089e-02	4.055048553108572262e-01	1.199759141552205095e-02	3.519730995512167504e-01	4.206933082234616261e-01	4.186784905390495970e-01	3.381187619691361501e-01	2.614070846372010259e-01	4.477660421932508350e-01	3.151344801641296489e-01	2.939686838687907700e-01	5.011372270231650994e-01	2.790277079764331702e-01	3.425378157272769841e-01	3.607656103450673224e-01	-8.235994277062250180e-02	1.165169914113579064e-01	3.280386272289886329e-01	2.995746282598711896e-01	4.398402775528059139e-01	-1.623468387241118471e-01	-3.459421209051850160e-02	-1.169377809472127439e-01	4.219909326079581136e-01	1.437778933835173745e-01	2.974624705602229580e-01	3.332671772045413539e-01	2.671907677072789949e-02	1.967377107935327010e-02	-1.826003623676281939e-01	3.703592907318198346e-01	9.766846721774631590e-02	-3.543199282463133787e-02
4.945650926635731803e-01	-6.041498590186082478e-03	0.000000000000000000e+00	-2.198771061289991544e-02	6.123922979952168832e-01	2.314342391224446793e-01	1.580660555836283787e-01	2.409006025005432927e-01	7.320467348953614561e-02	5.035978328936061010e-02	1.518393884352390311e-01	2.215263943896381427e-01	3.785653261515566914e-01	3.029803377586878094e-02	3.254067646776631628e-01	4.916543071467354559e-02	3.199076738184943869e-01	2.078602836142004195e-01	2.125019919513030167e-02	1.193627079512164374e-01	-8.374121044624589782e-02	3.119937459706743216e-02	1.116865138894421357e-02	4.596444134711248908e-01	8.723863247767197487e-03	2.825587523863226647e-01	4.857293798233416338e-01	1.708871956625123145e-01	3.695283182651458165e-01	-4.025165165080075297e-03	3.293167274314198756e-01	7.858440212941550373e-02	1.504793897455181662e-01	-1.229859214304577647e-01	3.378541347589474331e-01	5.393408471968094142e-01	8.524700103748981961e-02	7.479172342709873300e-01	1.518281521547659198e-02	4.721241621665948629e-01	1.719358702470671074e-01	2.068722502723050749e-01	2.121599735869434955e-01	1.316059287190584071e-01	5.127549548384873618e-02	1.767470559524988993e-01	2.129101591851530195e-01	4.170425351808698666e-01	2.172282704559462541e-02	2.870764986776652150e-01	2.082742203806796921e-01	3.939032740977632674e-01	9.075662680034624064e-02	3.973882550524409640e-01	1.259643978186529012e-01	3.700401972388767668e-01	-9.168245118934216509e-02	-1.315195788189372772e-01	4.233420831084465097e-01	-1.460503070377520141e-01	3.073054551616888341e-01	5.380769142086743173e-01	1.535218954928803670e-01	4.278315269053982184e-01	-2.102233550438829812e-02	2.532416734992672391e-01	1.822190845789417313e-01	1.795436457936733787e-01	1.015417981133121400e-01	2.557667399183966017e-01
3.920725256210438325e-01	5.902909764305357410e-01	-2.198771061289991544e-02	0.000000000000000000e+00	3.709737259558792966e-02	2.613057766388765524e-01	4.740666439983806657e-01	7.442069498187342536e-01	7.521071369867400325e-01	4.517860114729531640e-01	4.651769850718026067e-01	6.146227273465694196e-01	4.750693605481901005e-01	7.397009596647518004e-01	3.784978368855104192e-01	6.568770990852156322e-01	4.533814864502250241e-01	2.157906095737957899e-02	5.283990155939479738e-01	6.881556681093212724e-01	4.552619318261969528e-01	5.015844164833427321e-01	-2.965991580926539140e-01	1.826406074190117523e-01	8.964651880254835559e-02	5.285404253504553118e-01	2.960993385463417948e-01	6.562116592630297118e-01	6.597807674707955039e-01	6.099446489188273812e-01	9.392381836524155148e-02	3.206779857061978125e-03	5.561197161143257572e-01	1.777750259619227668e-01	-6.671881079120746405e-02	2.917089343897778519e-01	-6.139012809227632761e-02	1.362426953266701948e-02	5.449163809772515910e-01	1.334808041142870882e-01	2.989253686874880911e-01	3.419800979532573448e-01	7.292478060058632527e-01	4.687663074291806842e-01	5.718924881346920674e-01	5.425612237945115490e-01	5.925742973992108587e-01	3.646814015341776627e-01	7.245186889480965675e-01	4.950404464565059115e-01	3.904243216287843210e-01	4.464531134893990338e-01	-1.415790081105502696e-01	6.622103714033743260e-02	4.151011293637600352e-01	3.586895102937305846e-01	4.260525151098424890e-01	-2.853365699588041871e-01	-2.743319860823052458e-01	-1.812344050969028619e-01	4.787689489719151315e-01	2.606052899654129895e-01	5.378953417399128245e-01	4.682141416014968804e-01	3.016674111499512700e-01	-1.738092816853391287e-01	-3.045953449319270256e-01	5.716044849779617909e-01	-3.922791446772645046e-02	-1.607167917624660047e-01
5.234977164746691392e-01	4.905270040189352310e-02	6.123922979952169943e-01	3.709737259558792966e-02	0.000000000000000000e+00	2.114758030125512833e-01	3.169586691981031712e-01	1.637805035965185230e-01	1.088233968327591006e-01	-3.434992630508909572e-02	3.190143830859095697e-01	4.370198313295605569e-02	2.786987942396088602e-01	9.879339720707996930e-02	3.783805398758755545e-01	-2.559584202530980693e-02	2.484422237852441651e-01	1.110600020350948486e-01	-3.495158456846696876e-02	4.631574619439198653e-02	-1.065171412094223502e-01	-6.725859338458838044e-03	-1.772186883879219577e-01	4.667629120599340320e-01	-1.522672545595837590e-01	3.593932494277741196e-01	4.405090680745798459e-01	1.073100238315124605e-01	3.216796497921594611e-01	-8.880940270276966100e-03	1.574759498099811417e-01	-5.474220333429498375e-02	-6.349059496357035981e-02	9.436557641613274594e-02	1.546602461692568875e-01	5.587272120906929818e-01	-8.723724078332799337e-02	4.757415947146231283e-01	5.078317715108263131e-02	4.810152302071565855e-01	2.388310778045105720e-01	3.428953125451381645e-01	2.024159775299405606e-01	1.978274583880600124e-02	6.482863431855268033e-02	3.834889520107844785e-01	1.165073785599867601e-01	2.427960345104618056e-01	1.103077611087246723e-01	3.162968863801040031e-01	-8.194189531818957956e-03	3.239710894889029635e-01	-2.580329601422626587e-02	1.429513168152135028e-01	-7.470045194516667340e-03	2.292217765558664799e-01	-2.937132578374960362e-02	-2.140217690541691420e-01	3.959384898556968513e-01	-2.858089950518216682e-01	3.642214249630007505e-01	4.939626562550963884e-01	1.718864070338785993e-02	2.887405613255212278e-01	-1.054846249177299050e-01	3.651147199375639335e-02	-6.260283732735154316e-02	1.431100286082716277e-01	1.160185274501441544e-01	2.101712098987147115e-01
3.098765867687047759e-01	3.560522188180541558e-01	2.314342391224447071e-01	2.613057766388766079e-01	2.114758030125512833e-01	0.000000000000000000e+00	3.393766933790025031e-01	3.553200994453533101e-01	2.159117673505453194e-01	-7.167257005172200657e-02	5.593030128687406233e-01	5.172770439448151070e-01	4.234496498426693067e-01	5.786528019652585897e-01	4.410117895757484918e-01	2.135028295752991467e-01	1.373219208807187341e-01	5.387304265081573895e-01	2.316048222881550989e-01	2.582234936244869328e-01	1.893465026366817905e-01	6.840693299717724996e-01	2.164280708805041142e-01	4.010593423977381611e-01	2.651315992375665176e-01	6.283012639653567932e-01	3.345565157866777772e-01	9.209507470581054789e-02	3.988813313974429731e-01	2.473715747737245674e-01	5.180174727666697621e-01	-8.544097161710405286e-02	-2.629216643992342631e-02	-6.107011534330954866e-02	4.053800350258026652e-01	3.674334492254086593e-01	1.633190819989473463e-01	2.946775610165013326e-01	-7.822782711515600951e-02	8.592620097915726340e-02	8.634326504752820597e-01	2.019196113734222642e-01	4.308178597378282126e-01	9.645311007613410759e-02	9.313758561309840034e-02	6.248414497550144331e-01	5.311052261962331267e-01	3.390445288448556971e-01	5.763060169517885134e-01	3.273433085039927359e-01	1.655703814240553351e-01	2.861605463565019547e-01	5.022528286290633970e-01	1.378221365477284854e-01	7.638117605644761943e-02	2.439647420942950840e-01	6.209792721552955808e-01	2.282356832719857342e-01	3.212063619204719167e-01	8.792903688623748826e-02	5.961873317976069675e-01	2.415036551892945638e-01	3.459389553979112103e-02	2.189373367945882387e-01	1.798911150303575124e-01	3.799808800064846670e-01	-4.333797058694905530e-02	1.987103977671209609e-01	1.439617105563763544e-01	5.116983784066075902e-01
4.702699143611807076e-01	3.367520556396862985e-01	1.580660555836283787e-01	4.740666439983806657e-01	3.169586691981032267e-01	3.393766933790025031e-01	0.000000000000000000e+00	4.507699160314668774e-01	3.535844474259121628e-01	1.846727337765442789e-01	5.115416042052663981e-01	4.036047104386633055e-01	2.657154174327336360e-01	4.607551311756950541e-01	2.896894248634961921e-01	2.914219695835923996e-01	3.513442907146051564e-01	9.478331264590281191e-02	1.761524162413354022e-01	2.752650841029023465e-01	1.072865486180832051e-01	3.975161592629184448e-01	-1.709261535584390146e-01	3.303246145879010220e-01	2.608053851607469373e-02	5.139919141080829812e-01	2.294398463288221668e-01	2.728138655389904521e-01	3.698044351299473176e-01	2.951440529651955247e-01	1.009267854511595869e-01	-7.369368493901304329e-02	2.833920754799351127e-01	3.887495934425620470e-01	-4.259120306036345838e-02	3.924611207032189797e-01	-7.549255683708928910e-02	3.069716464818751309e-03	1.952585666242647733e-01	2.430006516861668298e-01	2.662671141031263677e-01	5.665326890425682604e-01	4.573624379517031158e-01	5.572334875000786725e-02	2.169621438277686831e-01	5.166633012556799409e-01	3.247979759448520465e-01	1.379942180078972680e-01	4.584982670498103374e-01	3.060701607797449153e-01	6.708855645517841637e-02	3.901959660823541287e-01	4.481053949872173571e-03	-8.366762463546466300e-02	6.524461908466427928e-02	8.366226762854656052e-02	3.122893167501670231e-01	-1.202842519564138735e-01	5.894486686316485063e-02	-1.229694766354303692e-01	3.991952935343497932e-01	1.312782066229649380e-01	1.300783698836048830e-01	2.228957472993865763e-01	4.418195786331228364e-02	-9.328438041945245895e-02	-2.127511054822753822e-01	2.861325844828937481e-01	6.449074879342890643e-02	4.972815373806154654e-02
4.405698219198224685e-01	4.185006758013424810e-01	2.409006025005432927e-01	7.442069498187342536e-01	1.637805035965185230e-01	3.553200994453533101e-01	4.507699160314668219e-01	0.000000000000000000e+00	6.696261702035694041e-01	4.040422600286549537e-01	4.831302221140283404e-01	7.969086211289380106e-01	5.361400323152596403e-01	7.343631472239148250e-01	4.253996802834571489e-01	5.458416728350570235e-01	5.182041731660317341e-01	1.696811664329482272e-01	3.377205779988103895e-01	5.788632239189357431e-01	2.941000612926307767e-01	5.617907196368214784e-01	-2.788042547170283547e-01	3.112980879346239349e-01	-8.424534426135672771e-03	5.782739156694313154e-01	4.417954921723603601e-01	6.815297816248727658e-01	6.524759978308083408e-01	5.501021218604581486e-01	8.052002291861819205e-02	-4.885977626988798755e-02	4.972814579837024351e-01	1.528658717491485908e-01	8.492609155703396279e-03	3.398399446399106849e-01	-5.438348634975570528e-02	1.999096675858569594e-01	4.360973431567241598e-01	2.250342207040177955e-01	3.717860966361071773e-01	3.262918434065346651e-01	8.473794058649409822e-01	5.566811772070828779e-01	5.494815428126154089e-01	5.601126213300481327e-01	7.626080233078573745e-01	4.677393953172850338e-01	7.240123054683533788e-01	5.572797074915073479e-01	3.782044950715895415e-01	5.233494248585899289e-01	1.884065950259578709e-02	1.256886599186314013e-01	3.828286589630984782e-01	3.732145967637683914e-01	4.200144960771399205e-01	-3.311694115479775213e-01	-6.098823792401955601e-02	-2.161136311006246757e-01	5.477428464042506384e-01	4.162896321370456731e-01	5.858030583161895066e-01	5.703511941154235654e-01	2.742550603835113843e-01	-1.432199411817721979e-01	-2.336465164243791970e-01	5.526184016314275027e-01	-1.249136684038151535e-01	-9.000156665318304050e-02
3.863458276262150548e-01	6.168662707914762677e-01	7.320467348953614561e-02	7.521071369867400325e-01	1.088233968327591006e-01	2.159117673505453194e-01	3.535844474259121628e-01	6.696261702035694041e-01	0.000000000000000000e+00	4.639999202878249407e-01	5.164936232534421690e-01	4.545837865067561823e-01	5.078214974949484262e-01	5.592740296980484027e-01	4.123429674055756888e-01	6.465805143049448978e-01	4.984724605725179836e-01	1.894823370015764896e-01	3.253218093232040364e-01	6.491354003586122801e-01	2.986863047736811327e-01	3.117492722856635146e-01	-4.442698605114778765e-01	3.085514096059213673e-01	-7.580862552251399489e-02	6.242394318701479650e-01	4.345319982929716218e-01	5.960328657282589759e-01	6.867862749277513501e-01	3.587420909662273338e-01	6.668593678279335912e-02	-7.076145064739659818e-02	4.812703555763920282e-01	1.149145890754964955e-01	-9.333650469831401841e-03	3.275958914893204454e-01	7.942694972295917533e-02	9.571409298382771436e-02	5.544349387185453226e-01	1.912596887824331016e-01	2.103564702858478908e-01	4.300477472243653398e-01	6.903376014256287219e-01	7.046679235810202613e-01	6.055250605261094377e-01	5.909737089237409036e-01	4.315654714462613395e-01	4.255002914337567832e-01	5.265118307188566549e-01	5.467899093105131891e-01	5.248950116405686206e-01	4.634386887990429305e-01	1.015749666787909428e-02	9.672893336631736838e-02	4.454612297506267415e-01	3.842866888803008751e-01	1.761578414140804461e-01	-3.386971778512016806e-01	-2.750521640046605515e-02	-3.421760936672136877e-01	6.643717388113171696e-01	3.708390730667046609e-01	5.903950444905566863e-01	6.179960085323367158e-01	1.054626279499334129e-01	-1.467302379518735655e-01	-2.647839088599644453e-01	6.882750166945493797e-01	-1.005618938704004733e-01	-1.000415250344286328e-01
2.115092429745974167e-01	2.171421425060664212e-01	5.035978328936061010e-02	4.517860114729532195e-01	-3.434992630508909572e-02	-7.167257005172200657e-02	1.846727337765442511e-01	4.040422600286549537e-01	4.639999202878249407e-01	0.000000000000000000e+00	3.783316859196146631e-02	2.855229812212640161e-01	2.803550110588106103e-01	2.138385122069405286e-01	-4.862007688380308272e-03	4.679682843098865730e-01	2.965089821255783575e-01	-3.653408876151537088e-02	2.909166494788101298e-01	3.352350380869826840e-01	3.218118484027799875e-01	5.996521970379535549e-02	-1.724208901870981636e-01	-6.536361140895491362e-02	1.288624536509183904e-01	1.172988263587524949e-01	3.142574619903881761e-02	4.141013204746177290e-01	3.145406826530575684e-01	5.427400320506099440e-01	-2.657269087050956671e-02	1.561559863109625579e-01	2.558402983547000686e-01	-1.103152608912849886e-01	-7.852676201776989662e-02	1.134261361484570352e-01	1.944806200946430641e-01	-7.964051378414185867e-02	3.962562815696792362e-01	1.953957029803768120e-01	4.963370542469844153e-03	2.158358168731018267e-01	3.656529869008812161e-01	4.356613599419875138e-01	6.879820445670266071e-01	1.155501622421065966e-01	2.442799424794668273e-01	1.518502553846978187e-01	2.167632836593676726e-01	6.044429513787553249e-02	5.612048152423476655e-01	2.442440228368884803e-01	-2.079293750320526935e-01	1.856898725747530010e-01	4.179786967607015402e-01	2.499821977414003193e-01	2.173921394595293010e-04	-2.209563548119333198e-01	-3.516783929265868691e-01	-9.064954975574557317e-02	1.730457013934654509e-01	5.010480923929392510e-02	3.396304883057381097e-01	2.279149142559685759e-01	5.020178675938242741e-01	-4.477617789967303780e-02	4.095619022867805215e-02	2.118053376490175166e-01	-5.633252559031712986e-02	-2.665794746416900729e-01
