0.000000000000000000e+00	5.052558449340592839e-01	2.377582169321369732e-01	3.672095363167288684e-01	3.916583937163538032e-01	3.495686923669003021e-01	2.232487385296645643e-01	7.917729920441156644e-01	3.755938791831404111e-01	5.868186470315664982e-01	6.996651090966425901e-01	5.364947393331394032e-01	2.611426841497881957e-01	1.725696572713152910e-01	4.584802353432155253e-01	5.101371851488545328e-01	3.780902499899849167e-01	1.192849534174603987e-01	4.502873332652224114e-01	4.317765352841143045e-01	3.632720462088961377e-01	4.329990293009009505e-01	3.633749927504322241e-01	1.387453735755419804e-01	3.602309817225680666e-01	2.164341993040329037e-01	-2.660526497145787039e-01	-9.297421868101904407e-02	1.914635817634547099e-01	1.815821141800303129e-01	-2.113812615444190801e-01	-1.912966846176944458e-01	-2.774627917711907643e-01	-4.247302776072364033e-02	1.524396080414044397e-01	4.102914730772815044e-02	1.603092498901658447e-01	2.826812245206457574e-01	-6.005287887730453855e-02	1.647647061157411497e-01	7.943367594170942791e-02	2.347758698399716182e-01	1.015236058429600935e-01	2.637855154138243341e-01	-4.226299289696377331e-02	1.481388172297987971e-01	-3.455187228450464221e-01	-3.343844298907833745e-01	-2.044749263437953268e-01	-2.570355736448503570e-01	-4.260771265001238040e-01	-6.668332678984482953e-02	-3.127910399894984206e-01	3.282664189901242091e-01	1.479482039177053287e-01	2.634863051784068211e-01	6.510989250609672263e-02	2.871648577119709778e-01	-1.772289012267476427e-01	1.754935891636058565e-02	2.211058243058830475e-01	1.688455520805992316e-01	2.230453638408901595e-01	2.984665668363181146e-01	-1.626405174415541943e-01	5.715601747889051398e-02	3.793131353210502654e-01	5.204278724627318248e-02	4.379792557297917388e-01	4.228978479748485841e-01	4.223672585246126543e-01	3.215633674050459856e-01	4.266190874009002099e-01	2.065358265803872162e-01	3.639272306644188437e-01	3.576830596735897094e-01	2.925889903367920319e-01	1.399764535490586048e-01	2.236103095781734607e-01	4.303389208969574664e-01	3.130051196323347940e-01	3.072007961035773740e-02	1.549092544262154481e-01	4.441831021119256317e-01	2.834447858817273347e-01	3.263741148124112423e-01	1.165750039609597388e-01	-2.446911584995408243e-02	3.706858951582164829e-01	3.730370841633255385e-01	7.663012320690351653e-02	1.680664576845197489e-01	-3.781872513285255283e-02	2.669323732531612633e-02	2.003363968814720480e-02	4.080893657614974024e-01	1.782894453560877335e-01	-2.068322247205968689e-01	-2.615646625585787977e-01	-1.954358466456010135e-01	-7.499112220706290188e-02	1.550141496617857828e-01	5.514244842811522745e-02	-1.883770415061982728e-01	-2.768226663639522175e-02	-1.213134142866685444e-01	-9.719528593556775453e-02	4.069123650201273423e-01	-2.867758245466319605e-02	1.781821739434369667e-01	2.047699935096624069e-01
5.052558449340592839e-01	0.000000000000000000e+00	2.154545824758366535e-01	1.484962393262722335e-01	3.206260140286586457e-01	1.148468664510375048e-01	-1.201228274861637982e-02	4.989947347882205952e-01	4.124683284165533426e-01	3.971589224251758643e-01	5.806386103421441458e-01	3.147999045346405178e-01	2.832081155482955859e-02	1.163430500524090389e-01	1.335623343759458903e-01	1.737277232082412859e-01	1.719646935112484620e-01	1.156432835314362556e-01	6.376523443989409734e-02	1.458819564404902624e-01	1.778524397145671461e-03	1.315985336855051979e-01	1.510455386799198219e-01	3.705418672055291185e-02	1.188407585218014401e-01	-3.359290871139632845e-02	-4.966341679554946847e-02	-5.137306725775942634e-02	-3.606964234430372340e-02	-7.008665362579363789e-02	-9.569721659762274457e-02	-3.157963668744046548e-01	-1.439570314188277078e-01	-8.001402455751260856e-02	-1.066186547640763684e-02	-9.955424541715077787e-04	-1.716278572865048146e-01	2.570624170915532594e-02	-4.009524178905987668e-01	-2.568739372831215784e-01	4.171652310405078723e-02	1.326739516146593634e-01	-1.085794104651363334e-01	3.237562937218804726e-02	-1.080777310094234722e-01	-4.733834800940001086e-02	-2.311248269365454300e-01	-1.004677868901250742e-01	-5.877684506651692509e-02	1.276865930476493889e-02	-1.212151991786254712e-02	5.358798368989430017e-02	-1.451306781485676434e-01	6.333181032206081085e-02	-8.226016781265578504e-02	-1.255685033449651933e-01	-7.694995381981591109e-02	-2.406812916760703996e-02	-8.214581339851037556e-02	6.775791927623063537e-02	-2.611291034581732402e-03	5.176346860974330444e-02	3.115885298466750802e-02	2.281459477314381756e-01	-5.214277905384669815e-03	1.850553240829106438e-01	1.933670245818532307e-01	5.709986187117845752e-02	1.801405563737785709e-01	1.913352464334786840e-01	2.786240462956854902e-01	1.816704665044173994e-01	6.783873557156726297e-02	6.578543766174585472e-02	2.259673818576216076e-02	1.666283403876634706e-01	7.720433322412219301e-02	3.934751918204236476e-02	-5.520472989180032382e-03	6.401234378188089269e-02	-7.385259398806686380e-03	6.331235237315060993e-02	1.143496187031701194e-01	4.129341453372699089e-01	3.514726201691040219e-02	7.142380068383591407e-02	1.515937189123918536e-03	1.697816380406469081e-02	2.426593394523609837e-01	8.533490618780273373e-02	-1.514304230311126209e-01	1.221023954286842295e-01	-2.172752895662683759e-01	-2.458199131621037134e-02	-1.260129543845310562e-01	2.747612554079880143e-01	9.311391813249476901e-02	-1.269092361051886268e-02	-7.940985314261071737e-02	-4.900516211871920602e-02	1.342042574220302653e-01	1.388886025430298432e-01	-2.489902578853854607e-03	-1.063155196191111485e-01	6.798953603919525440e-03	-8.159641594884177451e-02	1.572414217094518160e-02	5.988742020502045571e-02	-9.662962027216910610e-02	-2.829246956418956724e-02	4.192950516197216024e-03
2.377582169321369454e-01	2.154545824758366257e-01	0.000000000000000000e+00	3.691561957320741438e-01	8.636550157542542683e-02	3.924445374148570753e-01	2.990900967155323276e-01	2.335468095380324738e-01	-1.643443438441808888e-02	4.010436384766848938e-01	3.020211230908623756e-01	1.647251637951302750e-01	3.022162540553481880e-01	1.298119983163516233e-01	1.749748581334567565e-01	1.024728996539730902e-01	4.772315327625408221e-01	6.521707942384386003e-01	2.128173876602787729e-01	1.089558503831513370e-01	-1.767184708417868840e-03	5.954803392683500479e-02	1.273222975037320293e-01	-4.832701707678602188e-02	7.288087760933749382e-02	2.184770739933169365e-02	2.448898524006968558e-01	2.519028190802300449e-01	4.558681295375821008e-01	1.884450216772994569e-01	4.202727215316871545e-01	1.746826875705082549e-01	2.693694671198448298e-01	1.405733179123601628e-01	3.743161550845909200e-04	9.184600803913282874e-02	3.717224850991649593e-02	1.766744414555467269e-01	-1.098389719165999284e-01	6.086725255286545844e-02	1.251751559762812605e-01	1.052134767780659036e-01	7.404096812593127797e-02	1.760981747831014688e-01	-1.275799422723403742e-01	-1.070447368807316418e-01	-5.174091041624995224e-02	8.428233759107207901e-02	1.570184445638721504e-01	1.487682384673054692e-01	2.267875358460394730e-01	3.251554208804275925e-01	3.434289942028675990e-01	3.323959704869337561e-01	9.861807069614829391e-02	1.233851602927510394e-01	-2.201588919457142177e-02	-4.747301932506385602e-02	2.350258532505750120e-02	1.811235145726636520e-01	-1.845324974505874460e-01	-6.750152547564874927e-02	1.016899749936293028e-02	4.868535220441070482e-02	3.726104766811707547e-01	2.483230175752635660e-01	1.464791256963781929e-01	1.443624792555024683e-01	2.365595488106131961e-01	1.747564451724342438e-01	4.211609060645367109e-01	3.678931074646080712e-01	1.744666814701225643e-01	3.206352048823009615e-01	-1.442709422464651461e-02	9.986021039592808679e-02	5.742501494859390820e-02	-3.191641796280667541e-03	2.862419769142507953e-01	2.191717365732855638e-01	-1.246453089306009954e-01	2.313260476803387922e-01	-1.266051439219380292e-01	5.720191820627152507e-03	-2.304912570725857479e-02	-9.876340704867357656e-02	-6.421671235411793854e-02	7.520684967464588699e-02	3.351041602412420384e-02	1.157916947031590177e-01	2.818264681439516112e-02	-2.208497995539558320e-02	-1.841240888728707392e-01	-1.240944739911888917e-01	-8.034284192210039421e-02	4.449382681233425840e-01	4.769688174469743219e-02	4.926926231640754161e-01	4.322963180181766951e-01	3.547887975986623310e-01	4.251335138716612061e-01	5.582155777475790170e-01	4.068226835570092348e-01	4.203252259649269962e-01	3.372366747784469321e-01	3.951907104717868324e-01	3.108073849607030925e-01	-9.789625079696533116e-02	-4.865501842028183144e-02	-9.596636008319513189e-02	-5.610382231343741949e-02
3.672095363167288684e-01	1.484962393262722058e-01	3.691561957320741438e-01	0.000000000000000000e+00	1.264113127295586891e-01	4.072178188838573853e-01	3.048762459873186059e-01	3.036921052745328309e-01	5.371184571836274541e-02	4.858979827439541821e-01	3.509760080496149293e-01	2.380878775672383707e-01	4.774152617692679068e-01	-7.448768904804726511e-03	2.362136199748758880e-01	2.366809038169584711e-01	2.856446329052345634e-01	2.311111020116102255e-01	3.619599373941277398e-01	2.366149978360312933e-01	2.414624635498056338e-01	2.411042986149828093e-01	1.763688502297663940e-01	1.998222528468109049e-02	2.506191808481381678e-01	1.312228236971034745e-01	-7.537891643799470021e-02	7.712255384281374582e-02	2.809709056716165332e-01	2.900686807159879588e-01	-4.352332197751751508e-02	4.268222086035055457e-02	-6.000883408961757426e-02	5.137354833261348341e-02	3.387738464406302857e-02	1.872476231276576641e-01	2.134479788349723517e-01	4.490396016703490090e-01	7.724770302869622685e-02	1.588905041282238917e-01	1.217758176716086660e-01	2.743109796779509835e-01	-6.115458178631248687e-02	2.649516570179215602e-01	-1.275805789380634603e-01	-7.458171790700200698e-02	-1.569452240049902247e-01	-2.417118025628337552e-01	-2.416257806832167176e-01	-2.331441659028082869e-01	-4.374079586548104692e-02	7.951217975271322735e-02	-9.023893949617994847e-02	2.744135268508308134e-01	5.618083953826686489e-02	3.070499630985502049e-01	-3.904847581911639193e-02	1.890240692492989039e-01	-9.253836269311772889e-02	-7.989974320916001793e-02	8.144175489153983316e-02	1.573993578672946148e-01	2.665278980752180948e-01	3.865393059053401446e-03	1.124745464979990672e-01	4.051069331531563511e-02	2.243143791873614956e-01	1.466235368393228600e-01	2.829004283708217993e-01	2.281175151686310187e-01	2.741017985040023475e-01	4.407071805120635899e-01	1.895036129508707867e-01	2.803120118273587091e-01	2.127940552146966313e-01	1.278643351741683976e-01	2.119384839035952650e-01	9.689710537356030495e-02	2.846441971498614998e-01	2.614256277424510388e-01	1.156175044287154896e-01	1.428526411657559392e-01	-2.321779863029696800e-01	1.414145909115993305e-01	1.350683892135896846e-01	1.818008942468680444e-01	1.623540555580169631e-01	9.544809268115221623e-02	1.289984871209942929e-01	2.777235791156176803e-01	-3.148917562474621429e-02	1.584174033754174038e-01	-1.358093165114052370e-01	1.853157792628992023e-02	-7.067470624657692935e-02	3.080653373416109564e-01	1.741730992640246889e-01	1.014162941028348836e-01	5.762715996055631229e-02	3.183595741086626962e-02	2.681695869387664549e-02	2.164375979115889248e-01	2.265895985756543329e-01	1.971421287570673253e-01	1.655966492757232067e-01	7.843935528921466838e-02	1.540044871328135820e-02	1.739225730526021418e-01	-1.119781404834631518e-02	-2.854557537003853812e-02	1.570322661137983980e-02
3.916583937163538032e-01	3.206260140286586457e-01	8.636550157542542683e-02	1.264113127295586891e-01	0.000000000000000000e+00	3.397464124265775487e-01	1.169122416986998758e-01	2.856348362420510489e-01	3.110718873423437558e-01	2.511177941464567409e-01	3.714104556763259124e-01	5.503241428359419984e-01	1.895484529587669886e-01	1.336926988501186686e-01	1.579857855792479449e-01	3.391865700870442257e-01	1.227681493395328116e-01	-5.386173986208793625e-03	2.102776159898749400e-02	2.824386951719629058e-01	2.419011919547172859e-02	3.231101202392890337e-01	1.315121671678358417e-01	2.547894953264657203e-01	-5.045610146930204487e-02	1.958578462353362248e-01	-1.156409271947722028e-01	-2.916214408345172565e-02	-1.482218101362993250e-02	1.210462372538037568e-01	-4.951272935459804375e-02	-2.750754608753251396e-01	-1.504474708280657547e-01	-9.164147276049157409e-02	2.971697690896850375e-02	1.169961439069030704e-02	-3.499261344169600496e-02	1.910075690008963822e-01	-1.354861857431360062e-01	1.083965503625513443e-01	1.020534182545136670e-01	-4.530651113197579904e-03	1.650121426693484106e-01	2.641273377747737627e-01	-1.193861152771217259e-02	2.885372513819302043e-01	-9.964852064010473742e-02	-5.412407438801303261e-02	-7.453721567940139320e-03	3.075598637573058111e-02	-4.497283334482161943e-02	6.799328745621659176e-02	-1.073411259796167305e-01	9.239995148897432731e-02	-6.272670956701738298e-02	-4.428009720103320834e-02	9.248275199407926528e-02	2.026474377729315379e-01	1.122346266018433708e-01	1.282231192592867830e-01	2.101373155825776717e-01	1.102932473500762289e-01	1.616762817059425594e-01	1.225088548367462837e-01	-1.905558904760999706e-01	3.945913581883099541e-02	1.925497390396029573e-01	-8.860104693575754711e-03	8.330954828107178800e-02	2.303085267645160472e-01	8.890809996279376570e-02	3.520699409025123197e-03	1.827666211915574268e-01	5.333577376941091991e-02	1.481628708170407704e-01	2.069942642570563318e-01	9.861801711217932365e-02	1.511427920974084960e-01	1.773511022682287830e-01	1.814315197310543692e-01	1.467311606648195599e-01	4.366414319958731860e-01	7.110009762607047423e-02	2.732057704324108438e-01	3.229090602357176931e-01	2.644357046596839123e-01	1.462831715492312612e-01	2.164448029249027849e-01	7.718478011960940022e-02	2.119767106398024181e-01	1.481995860453022285e-01	1.211439836232955647e-01	4.547952345482380448e-02	2.137674956976581830e-01	2.280384205353399585e-01	1.088063947337222503e-01	3.673151785008881010e-02	-5.908935421428374718e-02	-1.749882573935056529e-01	-8.202884067566783288e-02	-2.465044130075367147e-03	2.061325049038335022e-01	-8.224975056662131578e-02	-1.118300433998893895e-01	-1.672050272351522926e-01	-8.183681871592302093e-02	-1.492541988998591640e-01	1.879246391517515602e-01	-1.329334543601745910e-01	1.851972505345672593e-01	2.611593328848580420e-01
3.495686923669003021e-01	1.148468664510375048e-01	3.924445374148570753e-01	4.072178188838573853e-01	3.397464124265775487e-01	0.000000000000000000e+00	2.761232880817765523e-01	3.335052504802550888e-01	2.031622938539710127e-02	3.832013724909745234e-01	2.798970816984761023e-01	4.327490872091759311e-01	5.037244316576252601e-01	1.206860110932989755e-01	1.784993625387510385e-01	1.808695488246562233e-01	5.502236983428120398e-01	5.320119396305154069e-01	3.618938563150538301e-01	2.141633423448423279e-01	-2.788088384570989314e-02	1.078684096871025122e-01	2.331408399489047212e-01	-1.044114857938662280e-02	3.064764180312561370e-01	-9.170483375063111231e-02	3.121451654475426718e-01	2.638613284863458586e-01	5.922585729736938864e-01	5.030178737988444393e-01	4.072872496399096987e-01	1.048464900917132070e-01	3.460121901470447070e-01	3.793547418330703302e-01	2.100792219765372226e-01	5.123442520943966016e-02	2.905117018484025260e-01	3.074671027436682857e-01	2.345071050247816147e-01	7.097177087837301668e-02	3.249083000684484523e-01	2.642250701869427454e-01	-1.590737313508340522e-02	4.265581259299140032e-02	-7.293674799549649569e-03	-2.444214220489642278e-02	1.180570971215804676e-01	1.818547399428075695e-01	2.165208778708744841e-01	5.233355802363139769e-02	-5.347520668009288214e-02	1.370445856386811878e-01	1.680493517838628492e-01	3.193765547508390923e-01	7.728150296877261960e-02	1.397846222346294798e-01	4.000734521870817108e-03	1.388368372361548780e-02	8.630392853032832490e-02	1.839524118592063273e-01	1.210268962967439021e-01	1.034281393994494064e-01	1.852265449382904383e-01	1.248006279953687847e-01	2.974865030466208315e-01	1.958986359674968480e-01	3.296652802926009485e-01	1.950144579263572431e-01	3.319391139022548343e-01	1.535529794191113351e-01	4.556206379480386981e-01	3.268135070509569640e-01	3.033505749395710160e-01	4.764996698466945069e-01	1.870778953295776925e-01	2.365724450105522736e-01	2.222097834908938474e-01	1.284065984039657327e-01	4.295983440407274423e-01	3.141318851631691444e-01	1.851248679860204027e-01	2.286371871491215957e-01	-1.291455420784144714e-01	2.523022179745418314e-01	2.130987153466076534e-01	1.247912251113761223e-01	1.266409441573392858e-01	9.701011158984637617e-02	6.090299890996252880e-03	2.523983146336278849e-01	1.737203907156255334e-02	9.989838607813612825e-02	5.881239784967843415e-02	3.529004452680644527e-02	1.473456916296401464e-01	3.341443282505794365e-01	6.024961152415235499e-03	3.221401016402035133e-01	2.534569073779289194e-01	2.912384635675417943e-01	3.335216479911997101e-01	6.162146973137158090e-01	4.537129203119569243e-01	3.779637334566987583e-01	4.565444248106537706e-01	4.192015700343164619e-01	3.701980211254514153e-01	2.158661125622904631e-01	-3.186859755492115615e-02	1.562641297385861661e-01	2.027698038011521986e-01
2.232487385296645366e-01	-1.201228274861637982e-02	2.990900967155323276e-01	3.048762459873186614e-01	1.169122416986998758e-01	2.761232880817764967e-01	0.000000000000000000e+00	2.001148846244731605e-01	1.928741637763485284e-01	3.160508270867284919e-01	1.629898353356832030e-01	2.708757175616672841e-01	3.712586163975148401e-01	2.607091687609191522e-01	4.010479671522929612e-01	4.113660950299632413e-01	1.877155495582596145e-01	2.474253640206282023e-01	3.712672692598947832e-01	3.920443991368469661e-01	2.155952669093543217e-01	2.555259217552892648e-01	1.732859777332591555e-01	9.594663752914335542e-02	2.338288923011224707e-01	1.118909323918538951e-01	-2.457096423697760143e-02	8.075855898843968539e-02	3.386775920285541863e-01	1.739251091283256501e-01	9.397342122194696570e-03	2.213658465426885658e-01	2.598667979600271377e-02	1.452555054676135382e-01	2.173095204091745614e-01	2.748858863411641207e-01	2.035216352143543461e-01	4.029997372475205286e-01	1.222255621404363668e-01	1.109075432117764687e-01	1.587631385326424838e-01	3.451051813023998938e-02	1.157422453880972424e-01	2.320886698623552957e-01	1.303591866827000789e-01	2.062232214266062347e-01	-9.567177441379573488e-02	-8.958132609127504586e-02	2.861678148614060085e-02	6.438354357268603889e-02	-1.103039692679748662e-01	-2.080815165659372079e-02	5.049208880222934986e-02	2.842169515876013519e-01	1.549760361071829962e-01	2.949252200653884604e-01	2.272620484660889950e-01	3.066205059539646727e-01	1.919511794341023647e-01	2.471552506313656750e-01	8.972739846980022638e-02	8.001172050647735109e-03	3.139893003457677745e-01	3.084221248221850620e-01	3.984663361834244605e-02	9.019464018920436699e-02	3.544692945797855432e-01	3.342257104478624785e-01	3.797425047001821707e-01	3.356251613987399351e-01	3.182973852239496804e-01	2.582804813665301458e-01	2.287877138622191608e-01	1.870309819298322518e-01	3.030724008239648049e-01	2.216137124078450815e-01	1.830898667001024660e-01	5.785538197971044211e-02	5.001646322866600824e-01	5.038282083970192504e-01	1.646032110229577183e-01	-4.205625558490471566e-02	-6.012262708802813306e-03	7.800440813285490493e-02	2.464736424070638199e-01	1.738805101236040040e-01	7.721403397846242356e-02	1.300251564865542442e-01	-1.250217012586030130e-01	2.889958129540377008e-01	1.033053999927507766e-01	1.296839746886207789e-01	1.255580523758631772e-01	1.062604888794918961e-01	1.948706363821981757e-01	2.752800132773711161e-01	7.613178264755485203e-02	-1.496298776172667227e-03	-3.676351391086710163e-02	5.213153112942397333e-02	4.679130837500429518e-02	2.152828102039282265e-01	1.641511178120946268e-01	2.907937902786801240e-02	9.141349026232546693e-02	1.001211984288947338e-01	5.963257169970659528e-03	1.264353757934781886e-01	-1.261833977397391893e-01	1.660707933726517371e-01	2.305453197117295072e-01
7.917729920441155533e-01	4.989947347882205397e-01	2.335468095380324460e-01	3.036921052745328309e-01	2.856348362420510489e-01	3.335052504802550888e-01	2.001148846244731883e-01	0.000000000000000000e+00	4.311407893359293642e-01	5.706416604586356245e-01	6.752109269095465383e-01	4.245492488302590739e-01	2.443720448414503643e-01	1.737465417074964824e-01	4.506070596241748549e-01	4.028674995653592772e-01	4.851315092006994178e-01	1.501709473399377714e-01	4.442723236386769692e-01	3.434029243501126039e-01	3.747641907214524504e-01	3.456661907410653600e-01	4.253428972202558112e-01	1.058297750688805272e-01	4.698867802592012755e-01	1.511055838304528054e-01	-1.799063752422646878e-01	-9.232391067088248360e-02	2.190346351627679433e-01	1.453380916142683887e-01	-1.640301352772904619e-01	-2.209944889140655899e-01	-1.631254864686340622e-01	1.517289905775620444e-02	2.139454967887577386e-01	-1.087988528342415844e-03	2.210595154554680364e-01	2.307209783808156778e-01	-1.591632666428505552e-02	1.631234055107008349e-02	1.667502919905933800e-01	2.837111718134181504e-01	9.628054009525434387e-02	1.158386036445732403e-01	-1.826285455883205205e-02	8.133814496946735473e-02	-3.537528396965161637e-01	-2.788628957465758007e-01	-2.344593360001695770e-01	-2.265121891833371259e-01	-4.481955369210109952e-01	-8.852803370344378142e-02	-3.384658233296369279e-01	3.245717935286345779e-01	1.899564677019898729e-01	2.671325433958720574e-01	5.315209330277794603e-02	2.112505888947276145e-01	-2.036365005655728644e-01	8.644967945715970742e-03	1.302035502469782169e-01	8.515883474169547163e-02	1.732283444085739865e-01	3.353849297701516075e-01	-1.035659031582070455e-01	2.812860197362205064e-02	3.797686072161406967e-01	2.474161763794431590e-02	4.399661860537711910e-01	3.449639568424940905e-01	4.323818742048974872e-01	3.138221710278231713e-01	3.834528190726573249e-01	1.564027772851247222e-01	3.140417251238863394e-01	3.056694080467318719e-01	2.481513612191549312e-01	1.106278453642630943e-01	1.732362647882074447e-01	3.739494852642836209e-01	1.907571681749553050e-01	-8.978959536633665528e-02	1.921062238799397526e-01	4.328276586053160235e-01	2.660258157786890010e-01	2.396123269392165522e-01	3.217401018089088155e-02	-1.294622740974865280e-02	2.428249541938485301e-01	2.921763491152597481e-01	1.551126166038734391e-02	1.233630035397908775e-01	-2.346295117866740304e-02	-8.179975369528839912e-02	-9.831424408564498618e-02	3.842274677830475049e-01	2.406450559790413168e-01	-1.898567675109910369e-01	-1.786022705679207179e-01	-1.727084037628729696e-01	-4.875221238214447889e-02	1.573595739318854603e-01	3.078007346286883855e-02	-2.041458831709880850e-01	1.773087229663908651e-02	-1.151301527874742658e-01	-4.619428923118059499e-02	3.605193956702290592e-01	-8.724997001520044815e-02	1.170848984575620644e-01	1.149246641238861194e-01
3.755938791831404111e-01	4.124683284165533426e-01	-1.643443438441808888e-02	5.371184571836273847e-02	3.110718873423438113e-01	2.031622938539710127e-02	1.928741637763485284e-01	4.311407893359293642e-01	0.000000000000000000e+00	3.042466158681601529e-01	3.709390029830177404e-01	2.401180230300180851e-01	2.750034336190746928e-02	2.394066881231448618e-01	3.327329994415207937e-01	3.036021542518306804e-01	-1.285152284476690117e-02	-1.095637686454998955e-01	1.646446409785049525e-01	3.142253583910288306e-01	3.314157360976023314e-01	2.373147173265076904e-01	2.584164318033032037e-01	1.752110072082820047e-01	1.642964420589595742e-01	1.553069660896358450e-01	-1.777866041972143707e-01	-5.850600173936515436e-02	-5.089240533562093549e-02	-9.734443606822788808e-02	-3.123761078246643508e-01	-2.327653433672020322e-01	-3.249695209933136097e-01	-1.830635764853745517e-01	1.400230091657587994e-01	1.485448468660669485e-01	5.034278219442781324e-03	7.523696461111643863e-02	-1.480529101580334989e-02	-5.739477509738162564e-02	-2.355052842965589185e-02	8.560270823917390248e-02	-8.121849930486595148e-02	1.298491732360117779e-01	1.720177997864091035e-01	3.118563986537662425e-01	-2.093617290798135688e-01	-5.147114050081233461e-02	-1.973608813675876428e-01	4.276329954245960269e-02	-3.166112773119193480e-01	-1.851273059049026726e-01	-3.562360568493890267e-01	2.102034829619833095e-02	3.787350683829152770e-02	-4.025288694222421693e-02	2.170347121305520321e-01	2.031557141050443493e-01	3.729880305258755774e-02	1.420769537753872880e-01	1.907117156647533326e-02	-6.334167263751713794e-02	2.345429764566074604e-01	3.063333067992596859e-01	-4.903295633613823784e-02	3.247453448593995429e-02	2.512276464288448197e-01	2.216295518083072624e-01	2.488793684561188269e-01	2.660245547434932911e-01	1.905271673500082974e-01	-5.342304361514274569e-02	1.196834610880205818e-01	-1.383763992781031349e-01	2.168430242028903943e-01	1.107878395014590955e-01	5.179754823531908248e-02	2.106019434596984041e-02	1.179401175436963212e-01	1.641164411458656547e-01	4.303114752805732579e-02	-1.333001545850210912e-01	1.942612419233350762e-01	1.324769218837299756e-01	2.471953171692420070e-01	1.353196886522675668e-01	-7.091908878634434199e-02	-6.285081198910781597e-02	1.415587198823816673e-01	2.235256339514521962e-01	-1.069957825920624939e-01	6.459225900345845484e-02	1.293467143983352829e-01	4.094112035846688910e-03	9.967082804385662964e-02	1.738466815575844537e-01	2.617064936894255012e-01	-3.904336103250872769e-01	-2.166106028823052421e-01	-4.858280359834824536e-01	-1.528040110557379594e-01	-1.227312567596562654e-01	-1.817892440630867745e-01	-4.545181200692592349e-01	-2.139014016541561369e-01	-3.742410858459791489e-01	-2.884201279196369483e-01	7.654380492111205470e-02	-1.233066858525428272e-01	1.593171601515984137e-01	2.122954845614212493e-01
5.868186470315663872e-01	3.971589224251758643e-01	4.010436384766848938e-01	4.858979827439541821e-01	2.511177941464567409e-01	3.832013724909745234e-01	3.160508270867284919e-01	5.706416604586356245e-01	3.042466158681601529e-01	0.000000000000000000e+00	5.680105035512574840e-01	4.603909878822683432e-01	5.402443634690067276e-01	2.472245651592347715e-01	2.894261563218419320e-01	2.523776310382672694e-01	4.837306401010208479e-01	2.486151288300238738e-01	3.474637018248425413e-01	2.609506513675674544e-01	2.193602566699384970e-01	1.571642241015827057e-01	1.211808104434854289e-01	3.766934034216871952e-02	2.576309060706832854e-01	-1.009065620344485638e-02	-8.250622207042912493e-02	-2.354911292947220458e-02	2.291624665832266428e-01	1.105817979271705581e-01	-3.551404354553602122e-02	-1.125911980940999813e-01	-1.303283198805855331e-02	1.752095203234015908e-01	9.046552400057601695e-02	2.022380785593612118e-01	1.876781466211649430e-01	2.322420807282906952e-01	-1.082705797275968218e-01	1.306838977595538992e-02	8.044996587924474474e-02	1.177532422053642891e-01	-8.482753875283959022e-02	1.309631113665199464e-01	-1.483595243712671763e-01	-1.780999722767103721e-01	-2.089253971204625138e-01	-2.606937705824960982e-01	-2.557097348939090797e-01	-3.246840758739609756e-01	-2.689240079294373809e-01	-9.913311880187376801e-02	-2.479834400708307018e-01	1.531797009661081121e-01	-4.407427844192447070e-02	1.530928809670399349e-01	-7.477180191461518799e-02	1.310995094460684629e-01	-1.213297744280435464e-01	-1.464872528674418528e-01	7.275166505341799927e-02	1.212256655285512685e-01	2.808037829707820676e-01	2.003469780351507801e-01	7.238267976349138655e-02	1.077369787750427493e-01	4.014365219165927923e-01	2.329348361146787172e-01	3.434450067224551484e-01	2.873615475251238838e-01	4.654238908322531065e-01	2.545460899324126225e-01	3.306922931464143511e-01	3.715662308917805912e-01	2.916589078369441479e-01	2.839094456612896167e-01	3.026446977853775033e-01	1.426278480363549761e-01	2.960637054163295367e-01	3.123834266881243549e-01	1.226583630566259880e-01	5.437093096351652832e-02	1.682290638415481418e-02	3.118030949204240732e-01	3.511285414057526699e-01	2.060375103529424878e-01	6.330400185549822645e-02	4.741130374087348248e-02	9.576098953100947719e-02	3.596154078832348722e-01	1.236899581038938475e-02	2.328745366418050466e-01	-9.707696308796971707e-02	-2.362348260731943553e-02	-1.313089177585723966e-01	4.425667504787507700e-01	9.699588070658538008e-02	5.952657750981339008e-02	-1.419778943948267480e-01	1.003952094664901651e-01	2.443062047844698700e-02	2.801892734876968993e-01	1.076559322857240375e-01	7.234938129561956088e-02	1.202190745649808212e-01	5.981144593497637885e-02	4.156034312618104437e-02	2.285574769202085854e-01	-1.721169447870821989e-01	-1.164948053397569204e-02	1.658477115070706651e-02
