-0.823325,-0.965161,0.041195999999999997,2.484322,4.973287,5.332383,2.714929,-1.336444,-4.189354,-4.46,-2.905168,-1.126148,0.135074,1.118498,1.853462,1.6425130000000001,0.139664,-1.490936,-1.302001,1.220581,4.0781,4.478146,1.732695,-1.914581,-3.580851,-2.643147,-1.044323,-0.8406620000000001,-1.963354,-2.710741,-2.114624,-1.160765,-1.411201,-2.822647,-3.5079839999999995,-1.795131,1.815184,5.040159,6.070083,5.181866,4.108111,4.09333,4.780216,4.861702999999999,3.506792,1.061283,-1.3971559999999998,-2.93847,-3.314374,-2.973366,-2.738804,-3.2865059999999997,-4.608503,-5.889382,-6.107377,-4.975754,-3.2828690000000003,-2.135821,-1.790963,-1.336851,0.336109,3.264137,6.207015,7.736492,7.439309,5.997955,4.229504,2.304678,0.028386,-2.301702,-3.679563,-3.263578,-1.4073639999999998,0.416376,0.900523,0.114292,-0.663876,-0.35865,0.731787,1.2661950000000002,0.343787,-1.464426,-2.663739,-2.3707580000000004,-1.158175,-0.297543,-0.280448,-0.318258,0.586648,2.227609,3.1314919999999997,2.055295,-0.555906,-2.811514,-3.1615130000000002,-1.863164,-0.585091,-0.613516,-1.601799,-2.141752,-1.4191340000000001,-0.091598,0.5271140000000001,0.008870000000000001,-0.6328159999999999,0.033399,2.334857,5.019337,6.262304,5.167266000000001,2.418887,-0.360236,-1.858713,-1.870498,-1.124688,-0.489083,-0.308867,-0.383258,-0.441827,-0.535762,-0.90961,-1.5256319999999999,-1.8533669999999998,-1.292471,0.136397,1.609416,2.141797,1.463172,0.210393,-0.772732,-1.250897,-1.6260459999999999,-2.203192,-2.6269869999999997,-2.224427,-0.887307,0.573014,1.1045610000000001,0.441173,-0.6375770000000001,-1.085613,-0.5518350000000001,0.459084,1.2491370000000002,1.560702,1.530141,1.235385,0.572261,-0.35023200000000004,-0.906695,-0.342079,1.419054,3.459137,4.5369470000000005,4.138076,2.8227759999999997,1.522723,0.589774,-0.35073200000000004,-1.644777,-2.9204849999999998,-3.3611129999999996,-2.684028,-1.6680650000000001,-1.506507,-2.5903869999999998,-4.036365,-4.512134,-3.501007,-1.6770459999999998,-0.07032200000000001,0.96509,1.831203,2.846946,3.608129,3.377013,2.0413360000000003,0.45494799999999996,-0.31461100000000003
1.000000000000000000e+00,3.268585854869620472e-02,4.535907068558533428e-01,1.526605797927822750e-01,2.983737320779337732e-01,1.999638919869044240e-01,3.628828272966081597e-02,2.288732543104681494e-01,1.249812312155470367e-01,1.555504966967553859e-01,6.986000245335033387e-02,2.426736536163700830e-01,4.488832647854935076e-01,2.885908255551183910e-01,1.649302470415529853e-01,2.639218834900381450e-01,1.876933419621090171e-01,2.625767167941214231e-01,2.683198950196721833e-01,4.910620785677030468e-03,1.870345510751139084e-01
3.268585854869619778e-02,1.000000000000000000e+00,3.605876741276884401e-01,5.147415621269900710e-01,4.153857186141803881e-01,2.366763592452919562e-01,6.911766255234103040e-02,4.708374682828231905e-01,3.413382825734699588e-02,5.383506718357746607e-02,1.284108958603865647e-01,4.446466220710893619e-02,3.128585216548740444e-01,3.721572538098235627e-01,6.239668524363747304e-01,5.279236553315885816e-01,2.419800070605383491e-01,2.328231565883114029e-01,4.129298698021299091e-02,9.191697239994085777e-02,1.029530557373444094e-01
4.535907068558532873e-01,3.605876741276884401e-01,9.999999999999997780e-01,2.851312498107853588e-01,4.676994488750056966e-01,1.132471691534695790e-01,4.914558786954635605e-02,4.422701159826397665e-01,1.078701794758612220e-01,1.562699480222990711e-01,2.149679504893801385e-01,3.048423132632553378e-01,3.575470136194856541e-01,5.026412801470475644e-01,3.622368558525887461e-01,4.253391731061069714e-01,1.049564307044605904e-01,1.566074369062377403e-01,1.720406398448361684e-01,1.122410686342121267e-01,2.818272537525851051e-01
1.526605797927822750e-01,5.147415621269900710e-01,2.851312498107853033e-01,1.000000000000000000e+00,5.701196963961967512e-01,3.480617395765041588e-01,1.003661117103870071e-01,4.483427882398811626e-01,9.138896344250278803e-02,1.535390396845622007e-01,2.937804921787716128e-01,1.034404496465104878e-01,6.116487852208395415e-01,2.726718775674406570e-01,8.069466955388331364e-01,6.398961155153753966e-01,2.524686860228781415e-01,2.519705915821585651e-01,1.071520960426904368e-01,3.836941487691435809e-02,1.030268002269193878e-01
2.983737320779337732e-01,4.153857186141804436e-01,4.676994488750056966e-01,5.701196963961967512e-01,1.000000000000000000e+00,3.410847744363704193e-01,4.969663668326301798e-02,4.537198775666882455e-01,2.151779354968523517e-01,2.414464316072728045e-01,3.628157710034919936e-01,4.085402817759298949e-02,5.697461773782891425e-01,4.003894937655398945e-01,5.211532053727314651e-01,7.209616556276540189e-01,2.276549871656067536e-01,2.694976608017366632e-02,1.190235547806065275e-01,7.763835228069669581e-02,3.231432851914521343e-01
1.999638919869044240e-01,2.366763592452919562e-01,1.132471691534695651e-01,3.480617395765041588e-01,3.410847744363704193e-01,1.000000000000000000e+00,2.229664328892594360e-01,1.131935882502797530e-01,9.337573446297056656e-02,3.158813532835186844e-01,3.815881854773096604e-01,2.274387241670779852e-02,2.937249000238132957e-01,1.354970554914600722e-01,2.919074431145990411e-01,3.810849467245009947e-01,5.741946964972797218e-01,1.391444281882695533e-01,4.385533586794750777e-02,2.299523594537135895e-01,2.255729833536228857e-01
3.628828272966080903e-02,6.911766255234103040e-02,4.914558786954636299e-02,1.003661117103870071e-01,4.969663668326302491e-02,2.229664328892594360e-01,1.000000000000000000e+00,1.956976097757207045e-01,8.430614505534640701e-02,1.582142942782467643e-01,1.919997650101431252e-01,4.811709897693578386e-04,6.421711707055047236e-02,1.895445472426003641e-01,2.198789013900575434e-02,3.793200125131743899e-02,4.159325019571151194e-01,8.734105242535170066e-02,5.034729042072769688e-03,3.279263396284778920e-01,4.493410642597241676e-03
2.288732543104681771e-01,4.708374682828231905e-01,4.422701159826397110e-01,4.483427882398811071e-01,4.537198775666881900e-01,1.131935882502797530e-01,1.956976097757207045e-01,9.999999999999998890e-01,2.432117989176337675e-02,1.247976339591581885e-01,1.412888987399623930e-01,3.675251758410065257e-03,5.765158600895872176e-01,4.018727122750559988e-01,4.669141452702792461e-01,5.023462779545171397e-01,2.435962235617367411e-01,1.228788170330673002e-01,8.110394261183777320e-02,8.810678467717023010e-02,2.653993146682366230e-02
1.249812312155470367e-01,3.413382825734699588e-02,1.078701794758612220e-01,9.138896344250277415e-02,2.151779354968523517e-01,9.337573446297056656e-02,8.430614505534642089e-02,2.432117989176337675e-02,1.000000000000000000e+00,4.206259882212973200e-01,9.017485813917072712e-02,3.688533052931952105e-01,3.697304651545264553e-01,1.554671644322914159e-01,7.696497324273822438e-02,9.641874250205813290e-02,7.997040723186657485e-02,2.057240453301619476e-01,6.850683162094844958e-01,2.145760069713268936e-01,5.423156640093722280e-02
1.555504966967553859e-01,5.383506718357746607e-02,1.562699480222990434e-01,1.535390396845622007e-01,2.414464316072728045e-01,3.158813532835186844e-01,1.582142942782467643e-01,1.247976339591581885e-01,4.206259882212973200e-01,1.000000000000000000e+00,1.053207658968862009e-01,8.134329365199173545e-02,1.104031710224808727e-01,7.343041158440886951e-03,1.118196305599213208e-01,1.207144128873001848e-01,2.917406763009117165e-01,1.439619543404020430e-01,2.146918322538731994e-01,3.624881294065626647e-01,1.158926627439741709e-02
6.986000245335033387e-02,1.284108958603865647e-01,2.149679504893801385e-01,2.937804921787715573e-01,3.628157710034919936e-01,3.815881854773097159e-01,1.919997650101430975e-01,1.412888987399624208e-01,9.017485813917072712e-02,1.053207658968862009e-01,1.000000000000000000e+00,1.332770397280353680e-01,2.715581738658365829e-01,1.805434586890552473e-01,2.167357471009107583e-01,4.214952750859011221e-01,1.307415069063268820e-01,8.791558394092674478e-02,7.441674754865125474e-02,1.423632185689428509e-01,3.426962072599121778e-01
2.426736536163700830e-01,4.446466220710893619e-02,3.048423132632553378e-01,1.034404496465105017e-01,4.085402817759298255e-02,2.274387241670779505e-02,4.811709897693578386e-04,3.675251758410065690e-03,3.688533052931952660e-01,8.134329365199173545e-02,1.332770397280353680e-01,1.000000000000000000e+00,9.353957936267316697e-02,2.511724806429933010e-01,7.888889711889986167e-02,1.463508365104050080e-01,2.246722637404115763e-01,1.561299551109184003e-01,3.341760336802473974e-01,1.467498251541513865e-01,1.369921894707549770e-01
4.488832647854935076e-01,3.128585216548740444e-01,3.575470136194855986e-01,6.116487852208396525e-01,5.697461773782890315e-01,2.937249000238132957e-01,6.421711707055047236e-02,5.765158600895872176e-01,3.697304651545264553e-01,1.104031710224808727e-01,2.715581738658365829e-01,9.353957936267315310e-02,1.000000000000000000e+00,5.091072671705263453e-01,4.620827198005643677e-01,5.725112690393472370e-01,1.809958187956634268e-01,2.603280093142390506e-01,3.452735635805547765e-01,3.120166027343767093e-02,7.998490324603158008e-02
2.885908255551183355e-01,3.721572538098235627e-01,5.026412801470475644e-01,2.726718775674406015e-01,4.003894937655399500e-01,1.354970554914600722e-01,1.895445472426003919e-01,4.018727122750560543e-01,1.554671644322914437e-01,7.343041158440886083e-03,1.805434586890552473e-01,2.511724806429933010e-01,5.091072671705263453e-01,1.000000000000000000e+00,2.116040864347912831e-01,5.395495860907176811e-01,3.722244574212485446e-02,1.407275013983514123e-01,2.149025706253504531e-01,6.188291613292699195e-02,2.733995604088288456e-01
1.649302470415529853e-01,6.239668524363747304e-01,3.622368558525887461e-01,8.069466955388331364e-01,5.211532053727314651e-01,2.919074431145990411e-01,2.198789013900575434e-02,4.669141452702792461e-01,7.696497324273822438e-02,1.118196305599213208e-01,2.167357471009107306e-01,7.888889711889986167e-02,4.620827198005644232e-01,2.116040864347912553e-01,9.999999999999997780e-01,6.586769793952887975e-01,3.326234807015995276e-01,1.556520071451055753e-01,1.159250356026514106e-01,9.587834431462896601e-02,1.568624756228432504e-01
2.639218834900381450e-01,5.279236553315885816e-01,4.253391731061070269e-01,6.398961155153755076e-01,7.209616556276539079e-01,3.810849467245009947e-01,3.793200125131744593e-02,5.023462779545171397e-01,9.641874250205813290e-02,1.207144128873001848e-01,4.214952750859011221e-01,1.463508365104050080e-01,5.725112690393472370e-01,5.395495860907176811e-01,6.586769793952887975e-01,1.000000000000000000e+00,3.787825787975986347e-01,2.385296770882334438e-01,1.409595183242250138e-01,1.817344889802947061e-01,4.009196993325550018e-01
1.876933419621090171e-01,2.419800070605383213e-01,1.049564307044605904e-01,2.524686860228781415e-01,2.276549871656067536e-01,5.741946964972798328e-01,4.159325019571151194e-01,2.435962235617367411e-01,7.997040723186657485e-02,2.917406763009117165e-01,1.307415069063268820e-01,2.246722637404115763e-01,1.809958187956634268e-01,3.722244574212485446e-02,3.326234807015995831e-01,3.787825787975986347e-01,1.000000000000000000e+00,1.072730182630266815e-01,2.129293572918709576e-01,3.378632944540776450e-01,8.519374682475411298e-02
2.625767167941214231e-01,2.328231565883114307e-01,1.566074369062377403e-01,2.519705915821585651e-01,2.694976608017366979e-02,1.391444281882695533e-01,8.734105242535171454e-02,1.228788170330672863e-01,2.057240453301619476e-01,1.439619543404020707e-01,8.791558394092674478e-02,1.561299551109183725e-01,2.603280093142390506e-01,1.407275013983514123e-01,1.556520071451055753e-01,2.385296770882334161e-01,1.072730182630266815e-01,1.000000000000000000e+00,2.337506780387314798e-01,7.886569370643806143e-02,1.152078637754022639e-01
2.683198950196721833e-01,4.129298698021299091e-02,1.720406398448361407e-01,1.071520960426904229e-01,1.190235547806065136e-01,4.385533586794750777e-02,5.034729042072769688e-03,8.110394261183777320e-02,6.850683162094844958e-01,2.146918322538732271e-01,7.441674754865124086e-02,3.341760336802473974e-01,3.452735635805548320e-01,2.149025706253504531e-01,1.159250356026513967e-01,1.409595183242250138e-01,2.129293572918709854e-01,2.337506780387314520e-01,1.000000000000000000e+00,3.705681152147243251e-01,1.523925080098710305e-01
4.910620785677030468e-03,9.191697239994085777e-02,1.122410686342121128e-01,3.836941487691436503e-02,7.763835228069668193e-02,2.299523594537135618e-01,3.279263396284778920e-01,8.810678467717024398e-02,2.145760069713268936e-01,3.624881294065626647e-01,1.423632185689428786e-01,1.467498251541513865e-01,3.120166027343767093e-02,6.188291613292699195e-02,9.587834431462897988e-02,1.817344889802946784e-01,3.378632944540775895e-01,7.886569370643804755e-02,3.705681152147243251e-01,9.999999999999997780e-01,1.288343185683711867e-01
1.870345510751139362e-01,1.029530557373444094e-01,2.818272537525851051e-01,1.030268002269193739e-01,3.231432851914521343e-01,2.255729833536228857e-01,4.493410642597242544e-03,2.653993146682366577e-02,5.423156640093721587e-02,1.158926627439741536e-02,3.426962072599121778e-01,1.369921894707549770e-01,7.998490324603158008e-02,2.733995604088288456e-01,1.568624756228432227e-01,4.009196993325550018e-01,8.519374682475411298e-02,1.152078637754022639e-01,1.523925080098710583e-01,1.288343185683711589e-01,1.000000000000000000e+00
