0.000000000000000000e+00	3.745888248437166945e-01	1.495275467728607588e-01	-2.478114050268108090e-02	2.507469860755654478e-01	-9.128086235666767190e-02	-2.668599399885349110e-01	-3.054519936019747806e-01	-1.103009810289792836e-01	-1.625789567363843668e-01	-6.513081987831094433e-02	-1.100894695513470328e-01	-1.419251510743792799e-01	-5.422789034857926349e-02	-1.430001284932222450e-01	-2.067995842713065691e-01	-2.723119752089752654e-01
3.745888248437166390e-01	0.000000000000000000e+00	2.438224233331241775e-01	1.944121351485975646e-01	-1.285436071716402617e-01	-2.389130086242485795e-02	-8.048307106863979155e-02	-4.486517718716894754e-01	8.265142403095955548e-02	-4.121085490072941004e-01	4.848281140219069113e-02	-9.219216280244728334e-02	-4.261961320142938492e-01	1.594381483263063726e-01	2.352226740219799384e-01	-3.246109205354035243e-01	-2.662828897852912435e-01
1.495275467728607588e-01	2.438224233331241775e-01	0.000000000000000000e+00	7.401517430958463040e-01	1.443523169802543582e-01	3.405272177920343757e-01	3.783530399025604174e-01	-3.312914181654786350e-01	1.004270633274821634e-01	-2.820997356789237687e-01	-4.242683991436935718e-03	-3.197300541353939041e-01	-5.739960079924043557e-01	3.020050746618034854e-01	7.441299300195362842e-02	-2.345610749166726072e-01	-4.778518185617370850e-01
-2.478114050268108090e-02	1.944121351485975646e-01	7.401517430958463040e-01	0.000000000000000000e+00	1.017797914558079136e-01	4.952453401935281718e-01	6.339206787336023607e-01	-1.898663833031112302e-01	2.173808211445818761e-01	-3.171890173858872286e-01	-2.049092797275497424e-01	-2.032041306843303252e-01	-4.956402522384624754e-01	4.062514488958576808e-01	-1.347319893327729445e-01	-3.565544878223237402e-01	-3.345149964812491605e-01
2.507469860755654478e-01	-1.285436071716402617e-01	1.443523169802543582e-01	1.017797914558079136e-01	0.000000000000000000e+00	5.109071159151898911e-01	3.956746144611971404e-03	-2.774587415924708034e-01	1.313821304216564179e-02	-3.365968118973352435e-02	-3.779231570917022665e-01	2.397205686343760744e-01	-1.600044050440759535e-01	1.050123032271217810e-01	-1.765567265088687776e-01	-2.877165910835716711e-01	-2.223765339926110363e-01
-9.128086235666767190e-02	-2.389130086242485795e-02	3.405272177920343757e-01	4.952453401935281718e-01	5.109071159151898911e-01	0.000000000000000000e+00	5.257332925548485747e-01	-1.353811095847926305e-01	1.591707315280085355e-01	-2.503753278702593454e-01	-5.913980722158240777e-01	2.487258574054634352e-01	-3.065553802292037000e-01	5.567730987565555623e-02	-3.017647571097886727e-01	-5.156130065169540755e-01	-2.678155196866539578e-01
-2.668599399885348555e-01	-8.048307106863979155e-02	3.783530399025604174e-01	6.339206787336023607e-01	3.956746144611971404e-03	5.257332925548485747e-01	0.000000000000000000e+00	2.969888818214965198e-01	1.883554082827620935e-01	-3.550088862894900665e-01	-2.238130209736804432e-01	-2.034279907877478005e-02	-4.033309180002939143e-01	2.340901976157529485e-01	-3.003098817450405300e-01	-4.027701034896886689e-01	-2.341149225053787419e-01
-3.054519936019747250e-01	-4.486517718716894754e-01	-3.312914181654786350e-01	-1.898663833031112580e-01	-2.774587415924708034e-01	-1.353811095847926305e-01	2.969888818214965753e-01	0.000000000000000000e+00	-7.625212548578767791e-02	1.527692535760003800e-01	8.006121653444690789e-02	9.041389687939786757e-02	3.003318797323744627e-01	-8.604204325061177994e-02	-3.624801022141956319e-01	-1.411826296966438125e-02	2.329406784252203710e-01
-1.103009810289792836e-01	8.265142403095955548e-02	1.004270633274821634e-01	2.173808211445818761e-01	1.313821304216564526e-02	1.591707315280085355e-01	1.883554082827621212e-01	-7.625212548578766403e-02	0.000000000000000000e+00	-1.665376059440709378e-01	-2.039271683741442076e-01	1.605757408881343384e-01	-1.399335558367597598e-01	3.682837376125784878e-01	-6.245634306203674303e-03	-1.629148653873513930e-01	1.106267126900679632e-01
-1.625789567363843391e-01	-4.121085490072940449e-01	-2.820997356789237687e-01	-3.171890173858872841e-01	-3.365968118973352435e-02	-2.503753278702593454e-01	-3.550088862894900665e-01	1.527692535760003800e-01	-1.665376059440709378e-01	0.000000000000000000e+00	1.270648908022259105e-01	-4.159062225984924005e-02	4.790228140894218778e-01	-1.992793329173334904e-01	1.015019447298929345e-01	5.054883530781858481e-01	4.043661291703924965e-01
