0.000000000000000000e+00	3.385689441999641947e-01	4.103745049769519926e-01	2.900870478757931470e-01	4.635119965138226883e-01	3.077366970993218320e-01	-5.561749593378453524e-03	-1.453332809334722531e-01	-4.179925325383125612e-02	5.051879602036704608e-02	-5.478158588433210130e-02	-5.276312717125107576e-02	3.215307219637320024e-01	5.590813271149915054e-03	5.096552412399398824e-01	7.493825080826110874e-02	3.832423980669490832e-02	4.164829945257970956e-02	-2.113259439795145134e-01	1.139566567712682610e-02	-2.686243370870752822e-02	-6.629908056750385970e-03	-6.875645385313272628e-02	-1.938841764784408062e-01	-5.762005913955729058e-02	1.703695734072306345e-01	-1.641231348360076281e-01	-1.894596629843085800e-01	-3.179508327216077901e-01	3.215065687318282017e-01	7.809350596826335200e-02	1.082886714985006882e-01	-4.430320223273533781e-02	1.746172945066239435e-01	2.575347410693600847e-01	3.401855908987125310e-01	1.256421371740301662e-01	1.189761217518035818e-01	2.985076486714646413e-02	-4.352068975186179078e-01	-4.052128954453735332e-01	-4.130995947981394578e-01	-2.421827364032314023e-01	-4.014759456284693329e-01	-3.703703923840299117e-01	-4.824928919175585085e-01	-4.350750069783980156e-01	-7.620825776208905999e-02	-8.652337073480262375e-02	-3.938607974889873353e-01	-2.583663573572781424e-01	-5.554486290667617898e-02	8.370803168615077727e-02	-4.845960464981467763e-02	-4.731778908195145850e-02	-2.632184598517896545e-01	-3.081494208931600531e-01	-3.579166696113136870e-01	-3.307895045502097786e-01	-3.453120127103747605e-01	-3.316537770323693679e-01	-3.062130123376198276e-01	-3.592673177166990639e-01	-3.618239184252368679e-01	-3.277462871661995236e-01	-1.197762571636319939e-01	-3.169918942701294151e-01	-3.958521514525254470e-01	-1.896726571378386794e-01	-3.214054686476210398e-01	-3.077955805836707359e-01	3.055065026786630833e-01	2.869441649399404048e-01	-2.547839258974601839e-01	-2.063053005945742480e-01	4.776156207002028586e-01	2.248074577734041346e-01	-1.252182454449212445e-01	-1.417851600688546931e-01	1.465669934211059899e-01	2.479676363196620936e-01	-2.034453826433500409e-02	1.642092248972867874e-01	6.240079614348165854e-02	9.703189243935939068e-02	-9.468520973632295334e-02	-8.731652374681096729e-02	-5.047232186158408934e-02	9.936071428082674656e-03	-3.914263623524559255e-01	-5.043814769321519620e-01	4.858735734706650516e-02	-1.511211240985866656e-02	3.091325239604128874e-02	-6.384371633104111467e-04	-1.835636591370874426e-01	-2.451843187066138630e-01	-1.301842609188056388e-01	-1.476667871902409279e-01	-2.612826871518991179e-01	-3.157635219884422084e-01	3.105593328165117684e-01
3.385689441999641947e-01	0.000000000000000000e+00	1.697551708991426322e-01	6.395631106903767460e-01	2.910011081972891933e-01	7.436334568258649025e-01	4.449865775368094280e-03	7.169864530405591074e-02	-1.022600504538003635e-01	-1.108629965088014091e-01	5.551601543680637074e-02	-6.324038544897861436e-02	1.556224125679847858e-01	2.618947679974331089e-01	2.512137189288588535e-01	1.988526877148659999e-01	6.260260509453488553e-02	4.132593990186769761e-02	4.255489838878853681e-02	-8.880375788280286953e-02	1.102161632540500646e-02	-1.098587605636016235e-01	1.554217283280842632e-01	-1.410234005205829033e-01	-2.260849594723924050e-01	1.514048879370233636e-01	2.489873298345240404e-01	-1.107420257551316040e-01	2.540702213987583447e-02	2.950863405924976646e-01	3.017058356196087310e-01	1.058242293430891184e-01	4.058776725738637292e-02	-1.064852592516726121e-01	2.117544252112421310e-01	8.395769132502095555e-02	1.582810272696370257e-01	1.483058610076344874e-01	2.238992312581631894e-01	-3.356873481432157691e-01	-2.373918108713981012e-01	-2.445248695716628340e-01	-1.606057901479115702e-01	-2.888748969374695941e-01	-1.028034976412172535e-01	-1.493217767449037947e-01	-1.763779124342298166e-01	2.134927069976547964e-01	1.129929432495325736e-01	-4.198500016438486138e-02	-1.294842935407478912e-01	-3.312454716359307383e-02	1.910212496501246041e-02	1.376149085473842848e-01	2.165748079020418104e-01	-2.899127078748503505e-02	-4.069908379709417240e-02	-1.685002012132588156e-01	-6.350634084728835893e-02	-1.476440945217742384e-01	-2.238431938792293796e-01	-7.673958393583134308e-02	-1.503102524203725199e-01	-1.262009674173432960e-01	-7.416136773348472322e-02	-6.078013487756306343e-02	1.014978044059144102e-01	-1.600939299110191172e-01	5.804350485362073236e-02	-1.515731348148237345e-01	2.774588726562865482e-02	1.795564538645064243e-03	3.392469073978606198e-01	-3.756462746578624889e-01	-1.359988781604846431e-01	3.737064640945618743e-01	2.569951475786280692e-01	3.341043949093957383e-02	-1.672290508891730587e-01	6.750051736387616130e-02	9.482783229866467711e-02	-3.202741017257518946e-02	-3.583101063133146968e-02	9.982880590688718303e-02	-8.072151489173996775e-02	-7.894541140896429998e-02	-5.490218387156120539e-02	-3.208391323375429094e-01	-3.223432271143340522e-01	-1.188942621961352891e-01	-1.871383900031475256e-01	-4.483569959261517884e-02	1.775393402286963226e-02	-7.514369983127426600e-02	2.883942025123273009e-02	-2.385221834294101451e-01	-8.496832956819799776e-02	-1.762464857764172443e-01	5.471329815620342568e-02	-1.110484461959678204e-01	-1.589055806785829028e-01	-5.648078975948931518e-02
4.103745049769519926e-01	1.697551708991426322e-01	0.000000000000000000e+00	2.796791810283860702e-01	4.471210231050754547e-01	1.983327475359158154e-01	-4.639486339375923502e-02	-1.123481061904483963e-01	2.941681832289793075e-01	1.614613630695165003e-01	5.038790356406298160e-02	7.841039869878471680e-02	4.268898317794433406e-01	2.142567799914880389e-01	4.740459771510343590e-01	-3.797447554671774111e-02	1.748054907749391207e-01	1.412199537630125235e-01	-3.068637958118301534e-01	7.322454892927302006e-02	1.553791334760066534e-01	5.726746031408782266e-03	-6.541013807578004158e-02	-8.609126328898784875e-02	-3.671532910990588788e-02	-3.261600671076676783e-02	-1.198375284249742212e-01	-9.916873361654404695e-02	-1.218631187718628162e-01	1.721294996029606728e-01	-4.068408081386735986e-02	1.939279565085229307e-01	2.822475514457006840e-01	3.449155254116742508e-01	4.777065974073790300e-01	2.065940307062742176e-01	-1.526673632183117857e-01	1.438618285046261158e-01	-9.152955470034088159e-02	-2.176151345631679446e-01	-1.721387770511258464e-01	-1.678615351201409936e-02	-1.560965359814969200e-01	-2.525653861866664074e-01	-2.574626304596799170e-02	-3.144540621668574509e-01	-1.729171036470222578e-01	-1.928310678544975509e-01	-2.488059829825845226e-01	-1.413480795330019912e-01	2.078944987036460135e-02	2.322904699015962138e-01	3.083607461885239931e-01	-1.572266583296359488e-01	-1.126565631680325752e-01	-2.332145259027872952e-01	-1.382522466629642344e-01	-1.400335207616426048e-01	-3.248934285932349869e-02	-1.304540783656591985e-01	-1.154115832914180406e-01	-3.851544907050856448e-02	1.813811750438489370e-02	-6.423133949713515090e-02	2.789881249232802930e-03	-1.816943977135530297e-01	-2.359728895678337990e-01	-2.308738855626502606e-01	-6.783920044260518568e-03	-3.262565998646807519e-01	-2.059054365669776010e-01	3.130228651801167938e-01	3.281968788203591947e-01	-1.487281856559096449e-01	-2.665940638809342067e-01	3.899356058636755940e-01	4.387820037029291909e-01	-1.852785492141562351e-01	-1.752158126930692672e-01	-1.237642230201023708e-01	-6.913466331929148112e-02	-2.254018968973804660e-01	-5.551205210236635768e-02	-2.024087493631452073e-01	-1.326690604937133255e-01	-1.975946065308522015e-01	-1.563894225975697994e-01	1.942469845045683430e-01	2.383476697966704361e-01	-1.188389813799942130e-01	-1.899707755335430792e-01	-1.772344143269129202e-02	1.432786156003857531e-02	1.791950514264326749e-02	-1.281790597558404160e-02	1.151460134867567792e-01	-1.660452709557741768e-01	2.757466793668985131e-02	-7.219230843629845240e-02	-1.863535658913243465e-01	-6.046850396149550111e-02	6.408991038093540815e-02
2.900870478757931470e-01	6.395631106903767460e-01	2.796791810283860702e-01	0.000000000000000000e+00	3.190082983255745908e-01	6.358811310880806422e-01	3.546497686145477779e-02	7.344266951867231552e-02	-5.675099758064660466e-02	2.424916084453845530e-02	9.695253689937755048e-02	1.181394532189007467e-02	3.100547648591560623e-01	5.781081735904455288e-01	2.856460298619545868e-01	1.138340940668725390e-02	1.438540764053392318e-01	1.037472445680084204e-01	-4.442456841477314920e-03	-5.287763657899609282e-02	1.157977518380996357e-01	1.861067013033580395e-02	1.937384588155318943e-01	-1.629799866169351907e-01	-2.356969224980798583e-01	3.239993001115371030e-01	4.702055093158211130e-01	1.059638752396092481e-01	2.913435773269636986e-01	5.124780650794300702e-02	7.369484220574556987e-02	4.617294603152897192e-01	4.700260289370182254e-01	1.781948450095236502e-01	4.514462972206770841e-01	-1.016010275171780747e-01	-1.126639764748456757e-01	-1.119351902124004344e-01	-8.273280079724362746e-02	-3.205528959985692872e-01	-8.059199990876163289e-02	-1.434658904389070067e-01	-1.199107454834122122e-01	-1.869655401250774063e-01	2.213659737580472853e-01	-1.118971093782878679e-01	-1.643673496244012766e-01	1.770592108083130500e-01	-2.165158792713695046e-02	8.165742286568220681e-03	9.769834447450463644e-02	1.865253353787620361e-01	3.836202426384253683e-01	6.481526687225704075e-02	2.057786675453819325e-01	9.441049725468631318e-03	5.201133036626751083e-02	6.447382436152328256e-02	3.007893782966153395e-01	5.858728704006045847e-03	-9.339967240553433137e-02	-2.992039176296906050e-02	-3.913588012331099646e-03	9.973076660195813459e-02	2.224679517258826289e-01	9.456238876332270782e-02	1.440512927735885795e-01	4.454290058935382601e-02	1.789813658705940169e-01	-2.725232468689871013e-01	-1.028224830082473257e-01	-6.123032720366743814e-02	1.660816934944927825e-01	-4.560036193752001199e-01	-3.656865898111896218e-01	2.708417987378592962e-01	5.004364748932662588e-01	-1.842609924403415256e-01	-9.712475018064178900e-02	1.076398233371709048e-02	2.778985671123006262e-02	-9.187445884833501941e-02	3.316275086688874867e-03	-5.502873641081251072e-02	-1.638278335737825553e-01	-9.281805798061489032e-02	-1.647326299426717378e-01	-1.053631975373238439e-01	2.073333308430602706e-02	7.068790606486943795e-02	1.417763394277836084e-02	-5.870998782323521431e-02	-5.350503226030026149e-02	-5.640042327572528623e-03	-1.187263435102755005e-01	-3.599070365911906377e-02	1.193091135528627084e-01	-4.854942930026662912e-02	9.100501156972442413e-03	7.209836150539779276e-02	1.554782929079207661e-03	-1.777041640500673647e-01
4.635119965138227438e-01	2.910011081972891933e-01	4.471210231050753992e-01	3.190082983255745908e-01	0.000000000000000000e+00	3.097765372021520913e-01	1.354664793268233088e-02	-1.812341877885025598e-01	9.020124703600802818e-02	1.931421577628840147e-01	-6.113200828047569285e-02	1.193891287313082056e-02	4.400989651100717936e-01	8.012775999048703246e-02	4.885873487676485882e-01	-6.519789692708827245e-02	1.943489842526819056e-01	2.078266187321861080e-01	-2.072180828403594743e-01	2.570319218190804042e-02	2.660566303934340793e-01	1.547686980056618977e-01	-1.081289221495521091e-01	-4.896784089468970980e-02	3.747986345743054004e-02	1.496193489696719635e-02	-1.161723514364635390e-01	-2.006959644436291379e-01	-1.805306623751573580e-01	1.010993968676882071e-01	-1.934842907279960278e-01	1.990266823473685887e-01	8.309882007437055518e-02	2.698443949428472877e-01	3.694289012076179546e-01	1.667446164281443932e-01	-1.343089548213781403e-01	-1.298561730628194737e-02	-1.976983888022778579e-01	-2.929747412119964034e-01	-2.690609974670363780e-01	-9.267542772149113539e-02	-1.099034521731124259e-01	-1.816560055146848596e-01	-1.660169607244780798e-01	-3.671893240458578012e-01	-2.310091922166758183e-01	1.680277002437453038e-01	1.273007789646068422e-01	2.550405200687935747e-02	5.718057994645288356e-02	2.738841718103682821e-01	3.377549647312793057e-01	1.763323882299326073e-01	9.547752271762974252e-02	7.034085497966456602e-02	5.891613631974325360e-02	-8.985259934663547554e-02	-1.469959506511656078e-01	-1.808954081001765413e-01	-2.191142800993939044e-01	-6.784102749478808370e-02	-1.345479206506252357e-01	-1.440235238083417135e-01	-1.682891835215038490e-01	-2.373141115233840803e-01	-4.851078257115382653e-01	-2.015619857777826152e-01	-7.220970295984249776e-02	-5.133192718539961730e-01	-4.683886982810787636e-01	3.690447166131982093e-01	3.305949853702456753e-01	-2.684962928185949393e-01	-3.574011607373674404e-01	4.619653232839948109e-01	3.713641441053408543e-01	-1.186095877757992190e-01	-1.490146445295997268e-01	5.079518726474122753e-02	4.244507726971107758e-02	-1.121395189754713223e-01	6.995114115618029926e-02	-7.169644960169749281e-02	5.345325061063222610e-02	9.263479132749519521e-03	-3.252589853122277164e-02	2.007874132456585747e-01	2.596277460743589005e-01	-3.930245853001054085e-02	-2.128419842519553296e-01	2.994999767380833108e-02	-4.066353002470782935e-02	9.021124454218286404e-03	-1.710370067677755845e-01	-1.056960795484765819e-01	-8.815216561097206915e-02	1.686361588458862954e-03	-1.731212986888451821e-01	-1.837679164028191425e-01	-1.756098193698996390e-01	-6.861873756774737165e-04
3.077366970993218320e-01	7.436334568258649025e-01	1.983327475359158154e-01	6.358811310880806422e-01	3.097765372021521468e-01	0.000000000000000000e+00	5.058353260455515643e-02	6.023016079274775419e-02	-1.177008612460070380e-01	-8.471558792070892074e-02	-5.140601328994454100e-02	-9.775478218821136156e-02	1.306755530130451204e-01	2.976974547069223265e-01	2.358731529024977736e-01	2.390773478605377755e-01	8.951332157072509899e-02	3.352497824855475012e-02	2.503258764483825768e-02	-1.801413933302556045e-02	-5.928445609368328956e-02	-9.098635515931624562e-02	1.063034887388234623e-01	-1.397102748579303888e-01	-2.614201650070768768e-01	2.153685790462722127e-01	2.932190565364299895e-01	-1.215288547723145929e-01	3.477031777569046522e-02	1.794540969479999637e-01	2.278049356362453204e-01	9.243099450695045627e-02	1.082910204710959140e-01	-1.867144253658840902e-01	2.225682735683641167e-01	-7.247215621605868768e-03	1.647502133097525079e-01	1.233690324228114282e-01	2.598394212452428409e-01	-3.648289910592619201e-01	-2.917163927026432124e-01	-1.734498095127237627e-01	-2.164053338645705316e-01	-2.688996517000511455e-01	-7.309882631843263312e-02	-1.175610308535958159e-01	-1.801490779725125890e-01	1.553453164345086901e-01	3.533378459964757468e-02	-7.090900825944439212e-02	-1.464786759165410956e-01	-9.793921666844861151e-02	1.318929822652269677e-02	1.307247006666386602e-01	2.069541219698878276e-01	-7.595327557879340274e-02	-6.067457229222322085e-02	-2.214209321779897210e-01	-5.430139553027626964e-02	-1.611613477410054340e-01	-2.525360724418059255e-01	-1.418572319387257918e-01	-1.763198684027676155e-01	-1.330077483899768653e-01	-6.897611629556724133e-02	-3.722003199839390465e-03	8.661574083901954491e-02	-7.052742817954227306e-02	2.299451916013310893e-01	-1.521309650529026336e-01	6.731201516888191128e-02	1.024118437894770972e-01	4.167444941100240108e-01	-3.780981904805006955e-01	-1.772247282348575481e-01	4.045541807842243931e-01	3.354056318915699109e-01	3.189234760215658299e-02	-1.629302506724477906e-01	-1.191015160561768697e-02	-3.850568560077594071e-03	-1.276643178649675414e-01	-1.063842484803524391e-01	-3.468313088817353423e-02	-1.671032663753801717e-01	-8.816256320249163392e-02	-6.737144811264214606e-02	-2.329545333277486530e-01	-2.047715142601740090e-01	-1.821727816247295240e-01	-1.890345746764709456e-01	-2.003315015989316425e-02	-1.146333340503491310e-01	-3.655360301005897150e-02	-7.215541641509508330e-02	-1.524869151758188046e-01	-7.644100177016591169e-02	4.454973485681358591e-02	-1.209853049847505746e-01	-1.423746568087984887e-01	-3.192043721080200513e-01	-8.683610205259854886e-02
-5.561749593378454391e-03	4.449865775368094280e-03	-4.639486339375923502e-02	3.546497686145477779e-02	1.354664793268232914e-02	5.058353260455515643e-02	0.000000000000000000e+00	2.483768427818047742e-01	-4.110586562080020129e-02	-3.346204282873392610e-02	3.063130113737355664e-01	3.703790964817653131e-01	-2.603105945441688829e-01	5.536978357044758901e-03	-1.466327494442814516e-01	-1.532009131036737859e-02	1.177947525489880937e-01	1.239860688040505116e-01	2.635169171607348870e-01	1.308383558395418422e-01	1.409256865448521023e-01	2.561323457912148202e-02	2.536764928185280543e-01	2.465887375836009199e-01	-6.640357469072419305e-02	4.365522665602265817e-02	6.904438614344265979e-02	9.948732445293399437e-03	-6.429072430841686892e-02	6.484168850445071186e-02	2.095630797454854644e-01	8.894010426366974476e-02	-9.244718110597902050e-02	-1.690562890046269084e-01	-1.122216912067549172e-01	-2.240220664068533901e-02	2.345430866111117563e-01	7.316450081729150567e-02	8.401100538026047559e-02	5.792705330548607312e-02	-5.177788957363570199e-02	9.479953788313150165e-02	-1.345505104230876048e-01	3.665910389917740545e-03	-1.790050355159631540e-02	4.101239851727693508e-02	-3.263621607439583933e-02	1.475396787970231494e-01	2.339040536988786639e-02	-2.041183937998549205e-02	-1.309773306539106785e-01	-6.198871055500736887e-02	-1.395391550580607209e-01	-1.279162292662695266e-01	3.830012683814018257e-03	1.020824230719512976e-01	-4.998651562182618996e-02	5.636032008987126168e-02	-3.682677714512388317e-02	9.090345068406807671e-02	4.287212738447715443e-02	-4.014712214156831993e-02	-1.221261601653363948e-01	-2.031307020319354784e-02	-2.458248991648017551e-02	1.592823626675254900e-01	6.541478204801731873e-03	3.578015283575358696e-02	3.272808025989064947e-04	9.568214910088582159e-02	7.486227007448825743e-02	-1.076871530452758741e-01	-4.343039012105143898e-02	2.704662027749220668e-02	4.087113339250200011e-02	9.405491697322090894e-03	-8.712631413085264453e-02	-1.963887980729012717e-01	-1.930788572566607408e-01	-2.860463487791536363e-01	-3.046199036665677706e-01	-3.029467651061202860e-01	-3.312660344410274238e-01	-1.363569787488702889e-01	-3.110607951095302748e-01	-1.707595340443580911e-01	-1.951263071068280175e-01	-8.099728736376504701e-02	-6.748600902007219349e-02	-8.237477868131984349e-02	-3.315715927827683762e-02	-6.018229098223071283e-02	-5.541853864199623031e-02	1.745403995671432895e-01	-1.707879687173902705e-01	1.661448285500645161e-01	2.626563501825793234e-02	-2.337201005911232476e-02	3.441923741885130530e-03	8.750702556799591636e-03	-1.381620254077446930e-01	-4.687850349122447274e-02
-1.453332809334722253e-01	7.169864530405591074e-02	-1.123481061904484102e-01	7.344266951867231552e-02	-1.812341877885025598e-01	6.023016079274774726e-02	2.483768427818047742e-01	0.000000000000000000e+00	-1.677428283500421446e-01	4.370924788228573547e-03	3.287984052479532293e-01	4.967916949894628509e-01	-3.208617180249954681e-01	7.512133332975079458e-02	-2.264887324664975610e-01	-3.100924706691655930e-02	2.501196391647097506e-01	1.883787149119234006e-01	1.996949022428590181e-01	1.083925156644626880e-01	5.494421307798706688e-02	1.264621173756670380e-01	1.983038775098076023e-01	2.507288534021531734e-01	1.116323489160662152e-01	1.338817729399809087e-01	3.045774542235901161e-01	1.821614776280006398e-01	2.395876265033935471e-01	-9.613354983713641444e-02	1.425893542640915557e-01	4.053800245428786087e-02	1.217371645496939381e-01	-1.210931705984429479e-01	-7.693036389916203810e-02	-1.446652829721137012e-01	1.511101353816039772e-01	5.804018452989204505e-03	2.698991290091356729e-02	2.371078804445935773e-01	2.553656201714335494e-01	3.809115988746605841e-02	1.353484332489084396e-01	-6.711099075547513615e-02	2.032074251230092943e-01	1.486912983743931549e-01	4.164233386240911300e-02	-4.180038036228440890e-02	-1.362142016838994441e-01	-4.637818507824045811e-02	-2.522151320166490102e-02	1.411450895087782396e-03	-1.010342002353580432e-01	-1.609495122825986557e-01	-7.796187813363830710e-02	-5.649287739159859767e-02	1.170985653129417992e-02	1.583990853646328190e-01	2.301625411777803998e-01	3.332046018152873268e-01	3.395999461057136459e-01	8.082383395060367681e-02	7.436038414157777887e-02	8.230276734119099102e-02	1.345785950797396824e-01	2.761162716545402240e-01	3.534328567078431904e-01	1.955082424317160505e-01	-7.809344900301085080e-02	1.691955733121708605e-01	1.898415022677977793e-01	-2.635166079825890795e-01	-2.557236210148331468e-01	3.959551089592103224e-02	1.281582616993573454e-01	-3.375833303576486477e-01	-1.248643829008591888e-01	-8.732097411214809202e-02	-2.721910949169735472e-02	-1.523089694591817089e-01	-2.576924829157946628e-01	-8.014836824846367780e-02	-1.762316352236947548e-01	-1.352794127417863423e-01	-2.092892699685258151e-01	-1.220256113897411204e-01	-1.237789186221845417e-01	-1.537296170252139549e-01	-9.388843338572647190e-02	5.330953522938660510e-02	-1.351517630853689249e-02	-2.843879159395490408e-02	6.309336703619844444e-02	2.467175032594559267e-02	8.093050465830793627e-02	1.056327113247212679e-01	3.409258621577990755e-01	-2.338823524384892327e-01	3.229228360610450488e-02	3.042880247187830789e-01	2.099557763078163664e-01	1.115172133712739530e-02
-4.179925325383125612e-02	-1.022600504538003635e-01	2.941681832289793075e-01	-5.675099758064659772e-02	9.020124703600802818e-02	-1.177008612460070519e-01	-4.110586562080020129e-02	-1.677428283500421446e-01	0.000000000000000000e+00	2.941793688618081770e-01	6.475517843886279511e-03	4.486962178600097106e-03	1.990751618217393160e-01	1.781524030023869665e-01	1.308777573344052370e-01	-8.312285687201181883e-02	2.207135917070121023e-01	2.264286973684721538e-01	-1.775624745299676510e-01	3.600120402508885098e-01	1.116730151741869015e-01	-3.724971271399330625e-02	4.207500807350269406e-02	2.971464429675477192e-02	2.107270364386713835e-02	6.569566413156749385e-02	-3.111030436729028681e-02	8.727168438222066005e-02	3.995144120544887739e-02	-8.388245575936788268e-02	-2.351667561072463553e-01	5.533870120371842116e-02	1.214316532067356708e-01	2.391313494671953865e-01	1.243291952479922691e-01	-1.039526930995418597e-01	-2.279799271485434542e-01	-1.079908322732841264e-01	-7.957676717127411259e-02	-7.071833773243464683e-02	2.531158604296517012e-02	9.218066850049903838e-02	6.379729566284982056e-02	-4.128958803692044793e-02	2.774492500232002973e-02	-1.664101500085018170e-01	3.273190010534301336e-02	8.352077053436386678e-02	1.311998023136693170e-01	1.242701347332087342e-01	1.724025448296183649e-01	1.636427095054351910e-01	2.115507249178854021e-01	2.381916928327358629e-01	1.403374217929906076e-01	1.168534906930999984e-01	1.585463851373856980e-01	6.833224632884124516e-02	8.435990225882010474e-02	8.520292750233970924e-02	5.117583201001483367e-02	1.639520900044955098e-01	1.471358565348297731e-01	-1.495388863493513944e-02	1.063980647964904436e-01	-1.458146356866772686e-01	-1.409915076276899160e-01	2.036665400830503167e-02	4.189089228596240555e-02	-1.930298544791345383e-01	-1.483068936928767512e-01	1.061107179001399836e-01	-5.070115887383649239e-02	-1.076550848586878273e-01	-3.019369048313405579e-01	-8.632755246327881993e-02	3.916977437732795803e-02	-9.804817904155091468e-02	-2.901689744828215428e-02	4.846310265601334877e-02	1.220606966154528898e-02	-3.946794928531392743e-02	-2.692812670291369267e-02	-1.734651548172220503e-01	-1.073608555117793739e-01	-1.057280874152212863e-01	-1.642765924573952319e-01	1.973170910134145195e-01	9.602385688777440031e-02	8.909997693938360996e-02	1.259179935752917645e-01	1.418081545131573973e-01	5.171863097599895681e-02	1.833041823197838552e-02	1.485459118259129241e-01	1.151937734481479070e-01	-9.590530814215397770e-02	1.893661676278333428e-01	-1.875581089413555155e-02	-1.561429997564837413e-01	1.653781134447965262e-01	2.543664170844798789e-01
5.051879602036705302e-02	-1.108629965088014091e-01	1.614613630695164725e-01	2.424916084453845530e-02	1.931421577628840425e-01	-8.471558792070892074e-02	-3.346204282873392610e-02	4.370924788228573547e-03	2.941793688618082325e-01	0.000000000000000000e+00	1.059239605043679755e-01	1.521390782109135476e-01	1.065688275485124348e-01	1.327193392743454547e-01	-7.338658847908903320e-03	-2.759367322123149613e-01	3.284812742077268255e-01	4.604279933341081654e-01	-5.331180187695377937e-02	3.266886630157977978e-01	1.369658226903797127e-01	1.164963868629974864e-01	-5.107252078259193889e-02	2.456077506491171347e-01	2.580495886535021932e-01	-5.718545194228102924e-02	-9.189558870026837134e-02	-6.166494903252793536e-02	8.508337948096415804e-02	-9.880352258227168005e-02	-3.296770735548274489e-01	1.642918695532238904e-01	1.960141795292302813e-01	2.747821217748743772e-01	2.599949390895708867e-01	7.022125071257857842e-02	-2.046287914602708535e-01	-2.607009718879332513e-02	-2.348174923304982009e-01	-1.643077905026171098e-02	1.033887992030238512e-01	-1.413618297234964238e-01	3.721982648088283108e-02	1.093183930263870313e-01	1.220316035893207612e-01	-1.859391095423805484e-02	1.270481374870732483e-01	2.463114235764987392e-01	2.338855889722397108e-01	1.615193854615129265e-01	3.224377655229058726e-01	2.505418814570999908e-01	4.003388872238853868e-01	2.917342888004545443e-01	2.257441799383185232e-01	1.783781816216652993e-01	2.356476180604805126e-01	1.227478526031581668e-01	1.229090220180827087e-01	1.244726168488508866e-01	2.093262571029460006e-01	2.681842697712183421e-01	2.499203261763706385e-01	2.722716803194040469e-02	1.977736802995382903e-01	2.886567804685752012e-02	-2.769143573415402959e-01	1.409653878652113446e-01	-1.497405927619618188e-02	-2.030419801965288873e-01	-2.539233140805741695e-01	1.927968674522215486e-01	-7.360372687866345576e-02	3.350280328947043834e-02	-2.897986012516307053e-01	-1.421244775456293463e-01	1.945244613068027595e-01	-1.033180592759097016e-01	-6.451188075830995017e-02	3.054818457707250690e-02	-3.179642129577305801e-03	1.618797429143584848e-02	1.105682269130912332e-01	-1.577691264385719938e-01	1.124304489483887552e-02	6.250254691601103696e-02	4.565238355321925984e-02	2.759914986321461705e-01	2.674679506261674056e-01	1.720159548246185111e-01	1.921614424107124519e-01	1.840890402512666002e-01	-1.965607945251988519e-03	7.910521342182241095e-03	-4.925899143651780998e-02	-3.413601248354775769e-02	-1.369438911842296887e-02	-1.756973326321932538e-01	6.314728085260090662e-02	-5.632190764305316372e-02	9.894595038036554935e-02	2.862944804953935773e-01
