-2.266779,0.6774140000000001,-2.578836,-15.997024,-33.230290999999994,-41.611298,-34.177479,-16.760773,-1.6713580000000001,5.317113,9.86534,20.257038,35.462237,44.540152,38.49625,20.857810999999998,4.5828169999999995,-1.1596600000000001,0.7367600000000001,0.7727470000000001,-5.313519,-12.332241999999999,-13.023357,-7.115908,-1.1059379999999999,0.087763,-1.343719,-0.035054,4.721141,7.477728,3.360472,-5.555666,-12.276301,-12.821327,-10.305591,-10.331586999999999,-13.596506,-14.873823999999999,-9.563486,0.179181,7.053088000000001,6.001027,-1.039487,-7.767550999999999,-9.660648,-6.697841,-1.015458,6.040864,13.617261,19.493378,20.783853,17.322969,13.125525,12.808233,16.286114,18.159527,13.328145999999998,2.879223,-6.620978999999999,-10.018031,-9.03519,-10.094252000000001,-16.793324,-25.299868,-27.681269,-19.642981,-4.769613,8.575792,14.114375,11.769829,6.152343,1.9038680000000001,0.268838,-0.912631,-4.620148,-11.704066000000001,-19.563942,-23.413823999999998,-19.514295,-8.120303999999999,6.309458,17.9952,23.399045,22.562701,17.747408,11.461065,5.730809,2.206085,1.698336,3.3462199999999998,5.076647,5.674501,6.11109,7.946078,10.320438000000001,9.64674,3.375002,-6.225414,-13.377417999999999,-14.599932999999998,-12.460505,-12.47332,-16.50667,-20.702565,-20.609064,-17.024791,-14.716416,-15.167532000000001,-12.880974,-1.271843,17.877024,33.230283,34.133708,21.735604000000002,8.336037,5.092053,11.317783,16.68589,13.009299,2.144112,-7.772175999999999,-11.738717999999999,-11.635464,-11.361339,-11.064482,-7.994125,-1.9363150000000002,2.843509,2.249922,-2.303107,-4.9848360000000005,-2.188469,3.134671,4.618323999999999,-0.501083,-8.300937,-12.006105,-8.224306,0.6037710000000001,8.907177,12.334729,10.114245,4.7192169999999996,-0.002942,-1.215565,0.948909,3.3362410000000002,2.391429,-2.354404,-7.36635,-8.106438,-3.210945,4.256759,9.458998,9.42131,4.4759269999999995,-2.712698,-8.771369,-11.008078,-8.877583,-4.854082,-2.8299380000000003,-4.139541,-5.169282,-0.524812,10.23557,19.869183,19.423402,7.774761,-5.919269,-10.753674,-5.014378,2.583838,2.919314,-3.562873,-8.169144000000001,-4.619554,3.6325540000000003,7.721512
1.000000000000000000e+00,9.463993012179054394e-04,3.456802263427070643e-01,8.156500730198501525e-02,2.715552613092668821e-01,2.325848866041336019e-02,3.074244200069706223e-02,3.937737405875502139e-02,4.515343609103268652e-02,2.035691080974235678e-01,1.089010761296301810e-01,1.383919166210141882e-01,2.120088965090356492e-01,1.215270229776948957e-01,6.982022619549604903e-02,5.098278121845034594e-01,5.148670588057771558e-02,3.507918302235984564e-03,2.950510307757964745e-01,2.013289638082738087e-01,2.533136990535944100e-01,2.192829225472789356e-02,6.770787562971559981e-02,6.797692773136727873e-02,5.807253424321741353e-02,1.872067396306686948e-01,1.431057513928998548e-01,1.741090258987280648e-01,6.073646995177348767e-02,1.718448254743196180e-01,1.341822229057732241e-01,3.944916652703595733e-02,7.918135996391409415e-02,1.279247284584447975e-01,1.880187636772151505e-01,4.837004625372048894e-02,3.138427516325919542e-01,3.401592935106251825e-01,1.299994825442666868e-01,3.847883391163315903e-01,2.001023012606459039e-01,2.140880547342317586e-01,1.690581190868877537e-01,2.297083379018308447e-01,2.663490466933554068e-01,1.487346435694910096e-01,4.147419522025146410e-01,6.182733035474659300e-02,6.441219957981887678e-02,1.008348856064938404e-01,1.112438674261393735e-02,1.574499397299394254e-01,3.814272633918146527e-01,1.577330601294714141e-01,3.844296710866597078e-01,3.116093293358595528e-01,5.843125660193999871e-02,2.439547953995186147e-01,3.339309817151064202e-02,2.596311148354811249e-01,2.313708784504391394e-02,1.964790571968014210e-01,4.956030551168963405e-02,1.965825517269335909e-02,1.144593360862906639e-01,8.594421941709040613e-02,8.689796824548626231e-02,2.623964479207822609e-01,2.733186656387047719e-01,1.220590305879317300e-01,3.915300690337690792e-01,2.455668970024972031e-01,3.563828123724010477e-01,1.646385656904693628e-01,2.640169781476939259e-01,1.871249326182845008e-01,2.367160744552653517e-01,3.463135210082349258e-01,5.043943605324013868e-02,2.853971255192085943e-01,1.517891749619815038e-02,1.392824929806029954e-01,1.780441513216438620e-01,3.612898415218167014e-01,8.236873952190187920e-02,3.815977867600539031e-01,1.976748937231184722e-01,1.587715269982935828e-01,1.980923679491452261e-01,1.243106812387190785e-01,1.377734023665838359e-01,1.068307830389808866e-01,2.445694650692508132e-01,3.386744289184311085e-02
9.463993012179054394e-04,1.000000000000000000e+00,6.832516558128196582e-01,6.656567586848554097e-01,5.106412507737231321e-01,5.118193383585201151e-01,2.137053294210721766e-01,4.040635982303374119e-02,2.370429751853017075e-01,5.637023616086915823e-01,1.778130320621593430e-01,1.944516735296459298e-01,5.058383313799093006e-01,1.041185775434397276e-01,5.900340321747497008e-01,2.564330230253878962e-01,1.723727944990635641e-02,9.102554819666650587e-01,5.777917775112811904e-01,5.918287061929150550e-01,4.915351825651959605e-01,2.680974749182851169e-01,2.633285965715773114e-01,3.723839963144404686e-01,2.424731915950827446e-02,2.143708547335071157e-01,6.019494804968775759e-01,2.393360357269858367e-04,1.705398699428763432e-01,6.512747478647477051e-01,8.398730047375653207e-01,7.675160606130075891e-01,1.874675639811730077e-01,6.868453558587679364e-01,3.651534861551996025e-01,1.981253095072994796e-02,3.907194809756682763e-01,7.192766872538050027e-01,4.475424166859741093e-01,4.253190776574142795e-01,5.155498959065689668e-01,6.049812098131587268e-01,4.687891320227998704e-01,3.237027942695169802e-01,5.401521151807546772e-01,3.640632266238967296e-01,1.101140095799842955e-01,4.231817469291509481e-01,3.882419284241800939e-01,4.560648378182837748e-01,5.425166526809044321e-01,5.059768979742109707e-01,3.071880021150372175e-01,1.847599663651478541e-01,5.280771764725967765e-01,4.007676403276209665e-01,7.659845046119898582e-01,7.193876751594403540e-01,1.671473355271483330e-01,7.931018586440716223e-02,2.575572037339872167e-01,4.517402835234277103e-02,1.615271591653724692e-01,1.714850159038124600e-01,5.007785686125458824e-01,3.523477771630804667e-01,2.373845676773465030e-01,2.706792810848617226e-01,5.543272649264626706e-01,2.273976874815993587e-01,5.277768171556100896e-01,5.628265957025451183e-01,5.210912927574732345e-01,4.724156959666477862e-01,4.987075157938373193e-01,3.104592061768283728e-01,3.811041740192857574e-01,1.670468435764832504e-01,1.051006029107635631e-01,4.158725949093261542e-01,5.468091751760745245e-01,3.856897792806968095e-01,5.061864842854763014e-01,2.301214999712009324e-01,4.246659470244923407e-01,5.566233854091140465e-01,3.850317362465322524e-01,6.325717944835413942e-01,6.258662942834404275e-01,1.139498926818836022e-01,3.219660946293758652e-01,3.925324634826617837e-02,1.395554843615241514e-01,5.268926050240337750e-02
3.456802263427070088e-01,6.832516558128196582e-01,9.999999999999998890e-01,5.794037402559413241e-01,6.105334920604640336e-01,3.561818642954394099e-01,7.776036930881860543e-02,5.286508481150264255e-02,3.443338503357271096e-01,6.585113601995233878e-01,1.410168231956216711e-01,8.727080755977933979e-02,3.095399191857371446e-01,2.230521471805258782e-01,5.405171573945053431e-01,4.858453456573962326e-01,9.347058452109820170e-03,6.842178801580280911e-01,8.244176089088466330e-01,5.822938851011023598e-01,6.339908537847275261e-01,3.008332096195176497e-01,2.764044576047622326e-01,2.646188294196957780e-01,1.240444930791058109e-01,1.951310215373728563e-01,5.122914566706054940e-01,1.239816064860394945e-01,2.101870806751553883e-02,7.734554014215714313e-01,7.214348875655549609e-01,6.440177027378511943e-01,2.651776088157923872e-01,4.355229332461028058e-01,7.755429104161097598e-02,8.707072454285418039e-03,1.078468432571762226e-01,3.790920138273731199e-01,1.917863219812736830e-01,1.181798836181961881e-01,2.823493106347660375e-01,4.564567336125073815e-01,8.173270125697647270e-02,1.437757013359180491e-01,2.756838919059326209e-01,3.440516269181853604e-01,3.237450799528400758e-01,2.794871093832530518e-01,3.350235010768964905e-01,3.658959586119033824e-01,2.633868337333958864e-01,5.237362594390529980e-01,1.558890870143842533e-01,3.745074910398719648e-01,2.021987100865339781e-01,2.636515154671579819e-01,5.042791535569103312e-01,4.755184119784928165e-01,1.305143136276104010e-01,1.712631663807267224e-01,1.860038029957128691e-01,1.837186754198312233e-01,8.722599655618705483e-02,2.727725295360865498e-01,3.480192564519515308e-01,6.527181446822891142e-02,3.905915099468724172e-01,1.463038256459135711e-02,3.566254331250751086e-01,1.026840475141867215e-01,1.548265939535756475e-01,2.825119273179814150e-01,1.950968986216959911e-01,5.529653135135928488e-02,3.041679838438049455e-01,1.289667349379463590e-01,1.964016776945903264e-01,3.809900726466835530e-01,1.205169110653440817e-01,2.542915748430373268e-01,3.531578617476844317e-01,1.841418582540653714e-01,5.432261478712978597e-01,3.795135520400954449e-02,4.773691193465018356e-01,2.243005562186783097e-01,3.061613546429061694e-01,3.275632687329891879e-01,4.317235845920515125e-01,2.828528486152020842e-03,3.120814999825979319e-01,1.116320134407410986e-01,2.833335390050504832e-01,4.263631112737867324e-02
8.156500730198501525e-02,6.656567586848552986e-01,5.794037402559413241e-01,1.000000000000000000e+00,6.575272719646544362e-01,4.946085066288605780e-01,1.182530230588062573e-02,1.574192515867695041e-01,2.362306008054291251e-01,5.927569350406046711e-01,6.481584507275227336e-02,1.497803143508631696e-01,6.182935477834003990e-01,2.670240690675499406e-01,7.639413081317923959e-01,2.835731592117781696e-01,7.423024506406274148e-02,7.066109719950635082e-01,6.395447782604367637e-01,8.482115843343076556e-01,6.908199362806640709e-01,3.561096723499547201e-01,2.894599268054956487e-01,2.693847889105454030e-01,4.883320396317574613e-02,1.849707777736936676e-01,7.926820987106709682e-01,1.586987577311737008e-01,4.741312480128230533e-02,6.091275016510598883e-01,6.837973465945065277e-01,6.113068425136209960e-01,4.111562782250653414e-01,3.713065875738990052e-01,3.027708568832243041e-01,6.239244682335047532e-02,1.100926289508792760e-01,4.284764177531686924e-01,2.580481032232290750e-01,3.218024092861888064e-01,2.279743968439046364e-01,6.171779630913298842e-01,1.594981840728407207e-01,3.625597329788902146e-01,3.039598441032709264e-01,4.601033806118386971e-01,9.640325134112169223e-03,2.188556849846082786e-01,1.302985758416799755e-01,1.763081494521631931e-01,3.637286801750755916e-01,3.892554667341364127e-01,4.561703961948579411e-01,2.621284824273786840e-01,4.427805567509275342e-01,5.449865208820967588e-01,5.732544528785897819e-01,5.889787288551010525e-01,2.381926067769023908e-02,7.297292045039978185e-03,1.304052881544774112e-01,9.123810077311519939e-02,2.078128866255846835e-02,3.823374419672789237e-01,3.272077410652519114e-01,2.267080861656749213e-01,3.182759471507172755e-01,1.724140153716984328e-02,3.741797364186956742e-01,1.886950714479742816e-02,4.137550815886261724e-01,2.385018461619194396e-01,3.757009279138061597e-01,1.574829943588944015e-01,4.397451099560203414e-01,2.475468722665230548e-01,2.918782864817524025e-01,1.484072293279731225e-01,1.723270610516592916e-01,3.804090150971576878e-01,5.231191719742337431e-01,1.481844069310665757e-01,4.910901673379448051e-01,3.533080052393052783e-01,4.720920229392454037e-01,4.375796093814646737e-01,4.763007130650739329e-01,4.105567668294798911e-01,5.381510560637468021e-01,7.053033946126588405e-02,2.158723333566129332e-01,6.385597835423208191e-02,7.473756467618408728e-02,1.069535495467242858e-01
2.715552613092668821e-01,5.106412507737230211e-01,6.105334920604640336e-01,6.575272719646544362e-01,1.000000000000000000e+00,4.614087774921549756e-01,1.318763829935109926e-02,1.160353005154105416e-01,1.771447446984046326e-01,4.811270906585308760e-01,2.192004535562930567e-01,2.338825473665221699e-01,3.627809044867011945e-01,3.279009005085857242e-01,5.975793721575630713e-01,4.218850354706192296e-01,1.773997827911587000e-01,5.738709275806753718e-01,5.701053141773326782e-01,6.068812683445593548e-01,7.410352872309576844e-01,2.887234791490198016e-01,1.329585683174071831e-01,2.378820453461806539e-01,4.653420259926521058e-02,2.489338181244441228e-01,6.013805821962807663e-01,1.058590729815114678e-01,1.722008284803611122e-02,5.166405728364068528e-01,5.872637261124020736e-01,4.590167838736226025e-01,2.341591949964710595e-01,2.712290002346872120e-01,6.363478631114684314e-02,1.746158556160222822e-02,5.928353948898880399e-03,2.530437437294347225e-01,2.525779549236785715e-01,1.491498819530834574e-01,1.683214669358482352e-01,3.582942973759765115e-01,1.910277928467315339e-02,2.916452085861315768e-01,2.268863021721150286e-01,3.382533824926997057e-01,1.134312391409502269e-01,1.784150544024454554e-01,1.002116498216380075e-01,2.045906993664717566e-01,1.685000666740873732e-01,2.654167427899698506e-01,1.558595170345300762e-01,1.723814642123851493e-01,2.603846305071211842e-01,3.644696815539864576e-01,3.584635296055675990e-01,4.144903943395876755e-01,2.270640327274290049e-01,8.701938860031957490e-02,1.157436365288319752e-01,5.637635409029086164e-02,8.289303507720370556e-02,2.530158851304907253e-01,1.993052143396058795e-01,2.787850610565653989e-02,3.825002666939597007e-01,7.916974045743023491e-02,1.538804377194200046e-01,9.247826354191786280e-02,2.035940085045773174e-01,1.918828731412259014e-01,1.979961365280226149e-01,1.824500777550428637e-02,2.378359418911007717e-01,7.558045580958745735e-02,1.436472296245422386e-01,1.760849985331703060e-01,1.318397584267228528e-01,1.642628766473181179e-01,3.033597126335049188e-01,7.844770551592811225e-02,3.365359889507571478e-01,4.427046315433341012e-02,2.727151854846314172e-01,1.937956670428338246e-01,3.322802938942410744e-01,2.801693341441584550e-01,3.169841331909006854e-01,9.770169906692929840e-02,3.173812452849198995e-01,8.552634741786792338e-02,1.622542130945138494e-01,9.181706698178658532e-02
2.325848866041335672e-02,5.118193383585201151e-01,3.561818642954394654e-01,4.946085066288606336e-01,4.614087774921549756e-01,1.000000000000000000e+00,2.537820541111136530e-01,1.645705962610099771e-01,9.543943346378302994e-02,3.466820146462670782e-01,1.158742699493511691e-01,2.001240286461084816e-01,4.087788910903709105e-01,3.118625165872728200e-01,3.932388564700263767e-01,1.823622378299828151e-01,6.056713469532105237e-02,5.981636192897800131e-01,3.385141190718390369e-01,4.596982542442830111e-01,4.985979488980278873e-01,6.455021056106380328e-01,2.553062675958610583e-01,1.815373850057494243e-01,1.637430276135379559e-01,3.147089122321451438e-01,3.879774213978567921e-01,9.157247517319619390e-02,1.756642079833554970e-01,3.762724294903839195e-01,4.376004573537488618e-01,4.659638042118268153e-01,3.036991873570503708e-01,3.127883699756235925e-01,1.316814470273637849e-01,7.075382876666682676e-03,4.305482712956864438e-02,4.121534518132360381e-01,2.151132029490059328e-01,2.349446033744671813e-01,1.211679526269402729e-01,3.040420332915509949e-01,1.677668221831727924e-01,2.916920284353419213e-01,3.497486829945053999e-01,3.491205856487417103e-01,6.292903143203736060e-02,2.641965798327734483e-01,3.960413939777147063e-01,2.852601293172785657e-01,1.466467302627657843e-01,1.760931443674628449e-01,2.299185858268541216e-01,7.440192699268065313e-02,3.105962749961438396e-01,3.442489185428893039e-01,4.065686871016381265e-01,4.204860909409040559e-01,6.276565390495333907e-02,1.032013246337083745e-01,3.084700654841059375e-01,2.712605494346345125e-01,7.505307753686844829e-02,2.519632688827591616e-01,2.493049866943665427e-01,9.246158110824098664e-02,1.988909283549672447e-01,8.115727171415779151e-02,2.738292326406507327e-01,6.439545627924876670e-02,2.691447908526403143e-01,1.405376845864165225e-01,3.003239826671282309e-01,1.019754166111149218e-01,2.699167269403383584e-01,2.666933363556279191e-01,3.980080203936503525e-01,4.740032948358428172e-03,1.780099709799962959e-01,4.392310196714651616e-01,3.741561515718502262e-01,3.540622135111527041e-02,1.863543176659002432e-01,1.877963322256050449e-01,1.510700032239759016e-01,3.096137400737640766e-01,2.356852379692692678e-01,4.055126358517125440e-01,3.733586335267642942e-01,1.011893812517963565e-01,1.564830960999493564e-02,1.493995226831967282e-01,1.248984279244853141e-01,2.334803707494112757e-01
3.074244200069706223e-02,2.137053294210721766e-01,7.776036930881860543e-02,1.182530230588062573e-02,1.318763829935109926e-02,2.537820541111136530e-01,9.999999999999997780e-01,1.131198246908711735e-01,5.480564093214985305e-02,1.611541941269879763e-01,5.466482299215356250e-02,8.755003316692139270e-02,2.837287206039519893e-01,2.264455407695633304e-01,3.478382886971805726e-02,2.593126224738804830e-01,3.344724614616406688e-01,1.301335450061854582e-01,4.936326904749118935e-03,7.266495615445008743e-03,4.641349961269612689e-02,4.279237240010269061e-01,1.116372209809037702e-01,2.485799339331320329e-02,2.227882114319277573e-01,1.700211518613687356e-01,7.523556468760562999e-02,1.293002261568884821e-02,2.995491474609121019e-01,4.911641655214537411e-02,2.001267055011833607e-01,9.031132979363891422e-02,2.143281678087587960e-01,1.472870956690605360e-01,1.987559692389525082e-02,3.471812890137880303e-01,1.556966692047437040e-01,1.028580650643276528e-01,7.124727707462462367e-02,2.698074122244840944e-02,1.206293734093535214e-01,6.592159299982572329e-02,1.770427160816750445e-01,1.417784713783732178e-02,8.370981817215211729e-02,8.796761980569731132e-02,1.539770289574680373e-01,6.221706461853451081e-02,5.244582041801473804e-02,3.227007424469397617e-02,9.875868051650336932e-02,4.662720670816377505e-02,2.284487093543891567e-01,2.742813189797261089e-02,3.808071999618931752e-02,3.007313432056838570e-02,2.527326941527477389e-01,6.508244088345202516e-02,1.826276836343020404e-01,1.482250826069678729e-01,2.523893028560285703e-02,1.083186195256675977e-01,2.253837314990363438e-01,1.045189061855247431e-01,1.365621315659347190e-01,4.045937128613553979e-02,1.214419681514517374e-01,3.637446586191233483e-02,3.470762063225717869e-02,8.912427222696173157e-02,5.221597883132510914e-02,1.069103222609112946e-01,9.901602622408774493e-03,1.622771281657895692e-01,1.385608858576086733e-01,8.606546674567729094e-02,8.474521939228205070e-02,3.226458201943287196e-02,1.814521965501406375e-01,1.778260451820993238e-01,2.912198699637956467e-02,1.175589235391754361e-01,2.343086858048002569e-02,1.866110488124239630e-01,1.060170282072517289e-02,6.794687430749415946e-03,2.994757336045908089e-02,2.414731188842860754e-01,1.054029445054118913e-01,1.831848704248525972e-01,1.485485851129696444e-01,5.678373262050304821e-02,1.675525618890900403e-01,3.157812252569502376e-01
3.937737405875502139e-02,4.040635982303374119e-02,5.286508481150264255e-02,1.574192515867695041e-01,1.160353005154105277e-01,1.645705962610099771e-01,1.131198246908711874e-01,1.000000000000000000e+00,4.468216613793973280e-01,2.204025939399028300e-01,1.108284132273514300e-01,9.602424837916173628e-02,9.076567695525854240e-02,9.210637847125012490e-02,2.798807218779431408e-02,1.064088135423962300e-01,3.021376013762659338e-02,1.572446226438608541e-01,3.004488466607288522e-01,6.935116265750758402e-02,1.900210701847221406e-01,2.292464114891837601e-01,6.064669828130848234e-02,1.081623512829399114e-01,3.675634966322523511e-01,1.834325605498354494e-01,1.840482146888001713e-01,3.852099064000071293e-01,7.282785777331184096e-02,2.695111243386075217e-01,1.083186707021660672e-01,2.260310410882818977e-01,6.488896127071692999e-02,2.246795937874352181e-02,7.028239268029415343e-02,1.461877282606166284e-01,9.602559052568755693e-02,1.652040819199925015e-01,1.451397463669421850e-01,7.669869012825090981e-02,9.435954047014828705e-02,1.708574409626474480e-03,6.185163252440430137e-03,9.936632506592005254e-02,2.001602704928240675e-02,4.519692106631460066e-02,7.913494126239163651e-02,2.754906537003653719e-02,6.614084030807597381e-02,5.245378229674912962e-02,1.366987833741776792e-01,7.939601361744229313e-02,8.697929207562600518e-02,1.838611344957857135e-02,1.563082594476929432e-01,2.793866659119807055e-02,3.321967110919115534e-02,1.188850222942378250e-02,4.454045652969126218e-02,8.079804270807445371e-03,1.459483060422067657e-01,1.095188045461965853e-01,2.864377169243158272e-02,7.907048635319710583e-02,1.349306646641386942e-01,7.481969031817846394e-02,1.004339860161958080e-02,6.113815893280775265e-02,1.285730626097792983e-01,1.000241906519517554e-01,4.668703802846635442e-02,4.808362697104361094e-02,5.958055830524818658e-02,3.259660877425714365e-02,1.882168125189026819e-01,1.069718500679850137e-01,3.119027546703657672e-01,7.019090875139062657e-02,1.256608371885417456e-02,8.898939059125343665e-02,1.031299053592489301e-01,2.770240330986176863e-02,8.125804869954503240e-02,1.744354991940438027e-01,1.033715952848457964e-01,1.389479319557875014e-01,1.228200911200894169e-01,1.576340351083108798e-02,4.657236500663786138e-02,5.626788090068203518e-02,3.131517106580246346e-02,2.242168217134152264e-01,5.748773278331619635e-02,3.637281145755161954e-02
4.515343609103267958e-02,2.370429751853017075e-01,3.443338503357271652e-01,2.362306008054291251e-01,1.771447446984046326e-01,9.543943346378302994e-02,5.480564093214985305e-02,4.468216613793973835e-01,1.000000000000000000e+00,3.417638962876076714e-01,2.688742284572929742e-01,4.293775723457383953e-02,1.275386501917774029e-01,7.790396844272055865e-02,7.413142616703051468e-02,2.381608567857556313e-01,8.293311086340054983e-02,2.937014431518728541e-01,5.110989467719901924e-01,7.090695890336472240e-02,2.295518735889150175e-01,5.208206768438447543e-02,1.040213975082376063e-01,8.865705411524714419e-02,8.985394005669190831e-02,8.542900669370925848e-02,1.077855090824714895e-01,2.830826127468075715e-01,2.979955295470804177e-02,4.751752094746192201e-01,3.262957624435218196e-01,2.692743717797071445e-01,7.468060882207987194e-02,2.369431114028932583e-01,1.262152864453569279e-01,2.627524771866137643e-01,2.616833765384232735e-01,2.509505924151203549e-01,3.386504021850102464e-01,1.085304535849848512e-01,3.086091958835580629e-01,2.436734922869341069e-01,1.335405383337220746e-02,1.486658493281019233e-01,3.677744594352624907e-02,2.116845515717368509e-01,5.409330891451590018e-02,2.462545941768914601e-02,5.912105144790935629e-02,9.033448430299911847e-02,1.545308063017612754e-01,2.656577980764932012e-01,4.108856544062006177e-02,1.168304861801443412e-01,2.267514977269018961e-01,8.061004638337161687e-02,1.657661214492235080e-01,2.956149165184931982e-01,2.536648712076459700e-01,1.087272653236922848e-01,2.143649167585735260e-01,1.438317506646145938e-01,2.821983539745268055e-01,5.089637373699262141e-02,1.367141766449062601e-01,1.090271951113717663e-01,1.710374787733822954e-01,1.075096107087698954e-01,3.918260155202584194e-01,3.581310247073967168e-01,1.557541238462566424e-01,3.066068503218143393e-01,1.602162812641578452e-03,7.863399258421084614e-02,3.140886116639969305e-01,1.904900089544325770e-01,2.097307145429367636e-01,1.180062072180152605e-01,4.915963213735992376e-02,1.178657206912421818e-01,1.584842171141105094e-01,6.871996335374205844e-02,3.492513750512348802e-01,6.035708957802029401e-02,2.665444212570444171e-01,2.822224174088563964e-01,1.479841270548901133e-01,1.059155286525812756e-01,2.671200068992436449e-01,2.485441512705682254e-01,1.402285814136705333e-01,3.056832241827712737e-01,3.608098457454017582e-01,2.879836585996953802e-01
2.035691080974235678e-01,5.637023616086915823e-01,6.585113601995234989e-01,5.927569350406046711e-01,4.811270906585308205e-01,3.466820146462670782e-01,1.611541941269880041e-01,2.204025939399028300e-01,3.417638962876076714e-01,9.999999999999998890e-01,7.144414284982737728e-02,2.166738665263523989e-01,2.075062610028895471e-01,2.765669332430976124e-01,5.591382988846270718e-01,3.261927290138531554e-01,1.687897191889292658e-01,5.721086570711143571e-01,6.928613244378450942e-01,5.841697076302164726e-01,5.568988258043908735e-01,3.090521363634280427e-01,3.330163249693675054e-01,2.654632531512925442e-01,1.977992455331888111e-01,1.044578890024371598e-01,7.266245998203152423e-01,1.387018352574134472e-01,1.273233443270330167e-01,6.172389858655727979e-01,5.800621064162514440e-01,6.839841265276020987e-01,3.627192315264298750e-01,4.402344263062839547e-01,3.486950929318587966e-01,6.346123619404801797e-02,1.491630327850666793e-01,3.659554376976738577e-01,1.987054974912428884e-01,2.547375111059324571e-01,2.940487864460962775e-01,5.004033532860213684e-01,2.499232852016605444e-01,2.122195320358159221e-01,3.427245968608839122e-01,3.784291852805642398e-01,8.886898835614602532e-03,2.241042318473921435e-01,3.562169257350660256e-01,3.069132566444307542e-01,4.863561306677174345e-01,3.023949297564144656e-01,3.262288147311390163e-01,1.254766352185703315e-01,3.835470660076998883e-01,2.808972662306186696e-01,3.792871947814001055e-01,4.325906539136560314e-01,7.241986221200294449e-02,8.692449825064822722e-02,1.338131769785099734e-01,4.041728896200563748e-02,7.848812605328779612e-02,2.344547933256680150e-01,3.218872743191447117e-01,2.870383491270674381e-01,5.313637985580784706e-01,7.228603397962234112e-02,3.008434072601871012e-01,4.933111412896368231e-02,2.918383294593438482e-01,2.629217617134775864e-01,2.563199095157988050e-01,1.698321169062135538e-01,3.103576412633740067e-01,3.021704823526251138e-01,2.205557905811758868e-01,1.494491672380589831e-01,2.408396970690751815e-01,4.096080129931529146e-01,5.302737518580887821e-01,3.178412971187405400e-01,3.510401877051909647e-01,1.819494392544253047e-01,3.133885724874789780e-01,3.539337631933714423e-01,3.151555201510006787e-01,3.133631822898115815e-01,4.504429472890787989e-01,3.513500270938544473e-02,5.313299903221437720e-02,6.167661024767363137e-02,3.438368477869910983e-02,1.536322678448619750e-01
