0.000000000000000000e+00	2.498210384489155111e-01	4.577929334345495205e-01	2.441533679057019124e-01	3.588021209693820213e-01	8.248283024461440516e-02	-4.871203557941375384e-02	4.853334858334309998e-02	9.977548297858598869e-02	3.526861369485238540e-01	1.104173804617745447e-01	1.745162426423924884e-01	3.215579676397175568e-01	1.469059598328737448e-01	1.971394341142611861e-01	4.856664421419094047e-01	-1.771486123787547814e-02	2.236186355214860311e-01	3.870401344804655364e-01	3.339375554274572333e-01	3.481740112220189087e-01	8.458396449642026360e-02	1.087664162305149174e-01	1.601562421983516726e-01	8.007425562752473747e-02	2.458933031855981000e-01	2.948840415211703148e-01	-1.752701454729847508e-01	-3.454542129901314734e-02	2.546060831148820314e-01	3.129568436133698395e-01	1.073872131577583849e-01	3.810807587481752912e-02	4.984166788659310371e-02	-4.697773407944121071e-02	-4.441674756639926724e-02	-1.963228967138808401e-01	-2.300527480654462054e-01	-2.157793519650661254e-02	-2.829098781285449560e-01	-3.361724378191915247e-02	-4.450602858884270679e-02	-2.471245568761226696e-02	-1.050201647746187572e-01	-1.359893157624766646e-01	-4.664060437872463022e-02	-3.306622828231736699e-01	1.711568483313291589e-01	7.147736449004071790e-02	1.800348520209700542e-01	1.661791738664396556e-01	-1.573634387919943256e-01	-2.778447061454870637e-01	-1.021565491985245572e-01	-2.872107161422239319e-01	-1.945126278515971752e-01	1.202107070822196339e-01	-7.781621009128783517e-02	3.879940575846718004e-02	-1.587118004333368249e-01	8.510957108193652199e-02	-1.153494583774244547e-01	-5.714382727274190145e-03	1.087984019177217210e-01	3.380489059839355669e-03	5.471336372284647115e-02	1.339433590655869921e-01	-1.437328333966189642e-01	-1.480100937745408296e-01	-2.312003211799345051e-02	-2.980557318000679468e-01	-9.568616236007831954e-02	-2.494723737248177586e-01	-2.741231767612241702e-02	-1.330781143956074886e-01	-6.180693492701641589e-02	-1.416733490707898502e-01	-2.827961546205804422e-01	1.197156989389653731e-01	-1.602590149791007779e-01	1.735602153339621534e-01	2.257951098175113580e-01	-1.887918812514383371e-01	-2.630496857140458000e-01	-8.632386143265705081e-02	-2.865794010884292753e-01	-7.502741919509604840e-02	-3.468038995257116675e-02	-3.389858175190189893e-02	-3.162465305587462694e-02	-7.837057560406862633e-02	-5.717750146116895582e-02	-1.697874287610078858e-01	2.862526567811052997e-02
2.498210384489155111e-01	0.000000000000000000e+00	5.472225668594947745e-01	3.860911956990259464e-01	3.341875480645471463e-01	2.708693034136761546e-01	-1.992441986937320830e-01	-8.837084930837419555e-03	5.669268310968533092e-02	2.707429104143429521e-01	1.803868440495713099e-01	4.960624401889093121e-02	2.586880906837805694e-01	-1.455329310558728557e-02	3.417281437676888411e-01	2.915796698758193473e-01	-1.213445916869240748e-01	7.229669786111666552e-01	4.241759764148655409e-01	3.517733165643143756e-01	2.830233009304282121e-01	7.342206587530927808e-02	1.525879759351083387e-01	9.949414544736233379e-02	-9.676115513554535419e-02	-5.971219136369707893e-03	3.111552907930960066e-01	6.842042362972602931e-02	1.342798034055711631e-01	5.434796296107726743e-01	6.678136090889360554e-01	5.556093596225112341e-01	-3.005696586142529436e-01	2.848580089508450652e-01	-2.185575060488240406e-01	3.340836641427522707e-02	-2.486325105899599708e-01	3.448635764080853483e-01	1.457340637614499279e-01	-3.357886739730452791e-02	-1.243221401467400622e-01	7.199534568113180252e-03	-2.906254107304822795e-02	-2.208525088608714326e-01	4.916472712640219955e-02	3.770222795983318997e-02	-5.433341365746795493e-01	1.316951857108499824e-01	-5.461208606181620906e-02	2.795415522890914439e-01	1.740913849097764365e-01	-6.321829938493066514e-01	-2.455594142377930111e-01	-4.912883091273947955e-01	-2.810689971701456694e-02	-1.971013557037296637e-01	4.822183881244241355e-01	1.674446796552113981e-01	-1.025298416622358183e-01	-6.668814397541044103e-01	6.186545400093120678e-02	-4.381629924453117053e-01	-4.258021445875667110e-01	-1.785799706344783633e-01	1.877963167188485272e-01	-1.447593540616379237e-01	9.004104395364904978e-02	-2.986076748545075654e-01	1.007234708349244445e-01	-1.434037666137185363e-01	-4.231825469027004905e-02	-5.145865610295249915e-02	2.759151003999246038e-02	2.090271927064302898e-02	-3.210128485235256429e-02	-2.018854500475764646e-01	1.111421327457572938e-01	-4.549056236516376139e-01	-1.962327563644331030e-01	-1.858142764079392106e-01	1.739305156301954036e-01	1.532693680089889099e-01	-5.797196532475932251e-01	-2.057857094070655590e-01	-5.256230916882966842e-01	-5.238318353524969335e-03	-6.909093142631358986e-02	3.589928046258645811e-01	1.230338601113058622e-01	-2.817834402804935690e-01	-7.110597016475571630e-01	-1.565901454770288193e-01	-5.258543032832384556e-01	-3.712044512602706292e-01
4.577929334345495205e-01	5.472225668594948855e-01	0.000000000000000000e+00	4.024277591068687321e-01	4.829256350496363703e-01	1.832619252565712009e-01	-3.808014418261714690e-02	2.660820474643076083e-02	2.338920181932703513e-01	5.070220462627392788e-01	1.167410297475166142e-01	-2.523902501887609773e-03	1.262464999723383330e-01	1.601988618013696075e-01	3.756479062332009344e-01	4.604312174058177720e-01	-4.769566567423056541e-02	5.406784591696509601e-01	7.099746298406539591e-01	4.245832590132209150e-01	5.011895637016672289e-01	1.826286459864588929e-01	1.929321893792981246e-01	1.012377728658198778e-01	7.091422907343279680e-02	7.572141910866256320e-02	3.310149421388422497e-01	-9.693253415215062618e-02	-1.945412698738138713e-02	6.487850099670716686e-01	5.747827806962528818e-01	4.814305382524274313e-01	5.635626580390463991e-02	1.786204042691549587e-01	-2.596908828445664841e-01	-5.040592303873664718e-04	-2.582396850661136112e-01	9.921019917450815684e-02	-7.369223720270256031e-03	-1.659276972779152592e-01	-6.693196749482671626e-02	1.842806970338131956e-01	-2.527600621846516904e-01	-1.415498752782877734e-01	-1.983279435896719359e-02	1.664730315460481724e-01	-4.996883695316619578e-01	9.744851892352152101e-02	1.118976363209026464e-01	2.277396606673316171e-01	1.603852148271144376e-02	-4.907326899416648014e-01	-1.250910796041007633e-01	-4.758113389325683840e-01	-1.514431616940333514e-01	-3.344948503101292242e-02	2.892572174469831281e-01	1.986575056259396455e-01	-2.337122146836692182e-03	-4.144030829146772010e-01	6.647874752458483860e-02	-3.440128660899136603e-01	-1.695258686788913283e-01	1.151497955128337192e-01	1.494747875541381499e-01	-2.245541522675419677e-01	2.998609982716834987e-01	-2.929197310992291969e-01	9.511043835352163411e-02	-8.460741418940037617e-02	-2.269982590370885067e-01	-8.051809484900435132e-02	-1.249356985111955420e-01	-2.595038074849359000e-01	1.379787459531681658e-02	-1.401335568803786236e-01	1.828909328363681475e-02	-4.773781137077983683e-01	-1.745461400754264730e-02	-5.546236321314965134e-02	1.241560357717640950e-01	2.566227382422253331e-02	-4.898097274726719297e-01	-1.910575467031441765e-01	-4.458197492815349494e-01	-1.388317387267798686e-01	7.675182581163735029e-02	1.092684583417188188e-01	1.621070342611684589e-01	-1.864787711028866313e-01	-4.228603649177963275e-01	-1.990240124223478790e-01	-4.274836489136409901e-01	-1.634820307174932319e-01
2.441533679057019401e-01	3.860911956990259464e-01	4.024277591068687321e-01	0.000000000000000000e+00	5.169885921896802961e-01	2.948403439451656727e-01	7.245610714762529270e-02	1.243956600693571363e-01	1.065208132517552891e-01	3.717380205150220274e-01	2.083712968571220167e-02	2.595092154302279519e-02	4.493794186215884778e-01	1.978866931849880550e-01	6.081564500028422415e-01	2.700915752091109234e-01	-1.249576044168560982e-02	4.588543296600169907e-01	4.981882582963991224e-01	7.172026761080713131e-01	5.454909421434477323e-01	2.183922271075426358e-01	1.873145746489472963e-01	3.248365116677627562e-02	-3.168947641972973822e-02	1.733236929490031969e-02	6.161557720375238079e-01	-1.272728082756965085e-01	-4.096284641732809637e-03	4.709247885609614270e-01	4.705632924482864299e-01	3.712633564820667087e-01	1.600064562529230627e-01	-5.351134432300597155e-02	-9.308373978495576573e-02	-7.614791388678748829e-02	-4.338253830474926298e-01	2.393254398434606356e-02	-1.865738556969488704e-02	-1.768509469364739489e-02	-3.491664016447537655e-01	2.943453815868982693e-01	-2.940840255383269097e-01	2.943627279016367351e-02	-1.345913094926098619e-01	2.474602439909914797e-01	-2.424946177243395284e-01	-4.729602940349074414e-02	-2.455148432381766277e-01	-3.191889749901457435e-02	4.079016867050196810e-02	-3.954868056034585022e-01	1.608585034908681100e-01	-4.370387704596268019e-01	5.405402513784869634e-02	2.385959127695600479e-01	2.812587497935126746e-01	2.026928399280420179e-01	-1.874297872113859786e-01	-3.232317149234040787e-01	-4.060992068583561126e-02	-1.258738759900648041e-01	-1.021439327686729515e-01	1.915022399568902522e-01	4.860389681505845189e-02	-1.428237691419326494e-01	2.103387382139741413e-01	-4.381758102398127797e-01	-6.552252648834355764e-03	-3.248829958671831108e-01	1.559057339496766614e-04	-3.548439789712657944e-01	-8.033193308756457138e-03	-2.559443097948776447e-01	7.690504154424260275e-02	-1.096818276405246290e-01	8.400633668905678475e-02	-3.007245084598090257e-01	-1.689729232588490712e-02	-9.955187874562277522e-03	2.499295501120092911e-01	-8.056548182651343537e-02	-4.751548409737083589e-01	1.035099682496747331e-01	-4.887072316576389630e-01	2.680146901646998300e-02	2.035084686081575778e-01	1.253552929736076460e-01	1.834940364829722170e-01	-3.639947441816693274e-01	-4.024566304071189871e-01	-2.038671752620533351e-01	-2.859996580018289158e-01	-6.721171992280842999e-02
3.588021209693820213e-01	3.341875480645470908e-01	4.829256350496363703e-01	5.169885921896802961e-01	0.000000000000000000e+00	3.175082430707272252e-01	2.074674733776343816e-02	1.015072699240461007e-01	6.775206535439684541e-02	3.278186894826296549e-01	2.042456338395351734e-01	1.626765019226123765e-01	2.001898383230702738e-01	2.690027872764599315e-01	4.532311123832886146e-01	3.922523308081488080e-01	1.303115389368672550e-01	4.258271511120064745e-01	4.395935326838007473e-01	4.673408618882636811e-01	6.289557161038150657e-01	1.856438730836368067e-01	6.215085696680379412e-02	1.050199169374347596e-01	1.018823365658421375e-02	1.469548241259462373e-01	4.641282809773257800e-01	-8.578985482695697384e-02	-6.092210727984679469e-02	3.762865213870910108e-01	4.314996717875961285e-01	2.905909706524422709e-01	5.173135761993948728e-02	-8.366789717995455969e-03	-2.280486180752969994e-01	3.507472318877259687e-02	-3.389440406436637909e-01	-3.032182612397970115e-02	8.814687589305268689e-02	-9.327658851380082883e-02	-1.778277648601748473e-01	8.342536664521577050e-02	-2.837752271171445351e-01	7.648379566608434765e-02	-2.939888275029997264e-02	1.860590588492156416e-01	-2.499563684531362073e-01	1.301290528806129526e-02	-1.314669028820367180e-01	7.794469365926678939e-02	-6.069860929405083982e-02	-2.232580380541785148e-01	-9.199612920968749941e-02	-2.462680632314114826e-01	-2.188714194474652985e-02	1.441380416281214105e-01	1.364718252528412945e-01	1.586755339439136769e-01	1.184122550876081370e-01	-2.791192629632289202e-01	1.571987866632216721e-02	-1.784693399136056124e-01	1.922840490633577482e-02	1.157909515470805922e-01	5.930319586523639420e-03	-2.244312015378502057e-01	2.940052018154864499e-01	-3.602177592524696270e-01	-1.209805720348966634e-01	-6.578341244558356948e-02	-1.054765886978243083e-01	-1.579012637474389025e-01	-7.642259937283564508e-02	-3.085963717781474713e-01	-3.222186405007898546e-02	-1.565885822428483842e-01	-2.477248377957621053e-02	-2.497277964817483653e-01	2.092965621897341019e-02	-1.267848794196667350e-01	1.007268019923102942e-01	-6.281136791170408018e-02	-2.740443944380823171e-01	-1.559790170678250765e-01	-2.289869020299349633e-01	-1.288463354272344485e-01	1.405763143706330875e-01	8.489888114411310582e-02	4.390696346068174299e-02	-4.753675897612466561e-02	-3.964613782043042711e-01	-1.519410821838091674e-01	-2.708332758880427904e-01	5.183085324704296039e-04
8.248283024461440516e-02	2.708693034136761546e-01	1.832619252565711732e-01	2.948403439451656172e-01	3.175082430707272252e-01	0.000000000000000000e+00	2.978154414348745394e-01	1.360629489319302166e-01	-2.141717564754239134e-01	1.349933961363069257e-01	8.611065392581930544e-02	1.093450976765471955e-01	2.389288150385451281e-01	2.484903697147687607e-01	2.007574260694061641e-01	1.555503510890702823e-01	-2.214535845080640997e-03	4.033079192413400182e-01	1.806763069381740194e-01	2.812575225715926441e-01	3.506169484262939284e-01	5.437732740296290501e-01	1.676975924980276256e-01	1.404720218136703939e-03	1.087586972407366542e-01	1.946980131293702676e-01	1.735903362390772142e-01	-6.163898184975730166e-02	1.316643987007307670e-01	2.274163734940944925e-01	2.185724541808516386e-01	2.581271343190451040e-01	9.867756954342567222e-02	-3.121392434419470192e-03	-1.982534157905395389e-01	6.231021793828202607e-03	-3.622517034475876141e-01	1.347423110608962082e-01	7.049536433290646761e-03	-3.067044027978739831e-02	-3.297833619796677884e-01	-7.619040884985615880e-02	-1.487412576503052697e-01	3.557101747921800894e-02	6.648453876000047502e-02	1.705336285841594635e-01	-9.488262734662700204e-02	7.542160421150968796e-02	1.828390629563775571e-01	1.397674196176032502e-01	-1.355262167866789491e-01	-1.507136315075921773e-01	-4.081228310420238758e-02	-2.126395420039300932e-02	-8.136038141566746124e-03	6.598796095425163433e-02	1.507482349867440841e-01	7.444895128845688270e-02	-2.140451555254750116e-01	-1.142103890573472197e-01	1.916171049717226293e-01	1.284308913980981015e-01	-8.267172596070702928e-03	9.015025450796845807e-02	3.023474901075209539e-02	-2.001313461211106648e-01	9.970579355794284560e-02	-2.231988383543382914e-01	-2.219517250342711162e-02	-1.389077695965443004e-01	-7.406333196353398485e-02	-3.187812037675020749e-01	7.474115265499752317e-03	-2.068607560601009310e-01	-4.188897556410622197e-02	1.885033597607800593e-02	2.388382627814550074e-01	-8.866363063232907127e-02	4.009289507029242805e-02	1.910192111581314189e-01	1.418178208790803474e-01	-2.173445388708820369e-01	-1.379378271982113213e-01	-2.528295018811375916e-02	-1.278072523415022255e-01	-2.386926594458634726e-02	-1.567974571729399691e-02	1.959761897746520876e-01	6.567099393388659001e-02	-3.038372641282118258e-01	-1.244874438064092342e-01	6.237117312279290976e-02	-6.730687568966787701e-03	1.138916348090646818e-01
-4.871203557941376078e-02	-1.992441986937320830e-01	-3.808014418261714690e-02	7.245610714762529270e-02	2.074674733776343816e-02	2.978154414348744838e-01	0.000000000000000000e+00	1.048325147485465875e-01	-2.772378874284499306e-02	2.215105870755243178e-01	-4.485524783898463264e-02	9.671227551741699846e-02	-2.418428955900125410e-01	2.198364631918231227e-01	1.187767020543068451e-02	-2.300768644138942165e-01	3.149098542162197534e-01	-8.296427668694984769e-02	3.088372665289769448e-02	5.449321086491865779e-02	-9.888247186644442271e-03	4.272350255352941883e-01	1.197156468492495546e-01	1.074997026346410749e-02	2.105170176486426958e-01	-1.355913096148284036e-01	1.332899742734448834e-01	6.750095971661129388e-03	-2.604917800356820190e-01	-1.319316022880510746e-02	-1.625072363099799855e-01	1.585891317387232158e-01	2.705435686591565192e-01	-1.029050669795498751e-01	9.361603718809181907e-02	3.046965117513373289e-01	-1.147577861791979209e-01	-4.676519179387510217e-02	-2.882318894625689534e-02	3.109496370913542376e-02	-6.968387857679386732e-02	1.192670455706263018e-02	-1.380701602640946046e-01	4.649833693139474033e-02	-2.628842435165386696e-02	1.301135764236105719e-01	1.788920218771210546e-01	-2.136254268400814005e-02	1.129097778587470208e-01	-1.014430181488658984e-04	-5.002250609506854462e-02	-4.763633556775542788e-02	3.176442540122699221e-01	-7.382324091813668651e-03	1.350531478951272624e-01	1.120211522647705377e-01	-2.317174603188588144e-01	2.841843163983508516e-02	-1.462016482093476399e-01	1.937712919685789792e-01	4.768402755428124973e-02	1.324199699388571017e-01	2.218673880836104506e-01	1.368361052980323900e-01	-9.381266966035869959e-02	1.039425179223849027e-01	1.328781654308605065e-01	2.018104762432244154e-02	3.137257857262274602e-02	-4.999817980699770847e-02	2.004336553748353039e-02	-4.987141167149031912e-02	6.339069125051197129e-02	-1.190592510629167045e-01	-9.233479940129186991e-02	1.511618962733265459e-01	1.184364833554367585e-01	4.728758107500520558e-02	1.984391233296823043e-01	2.949671364174055177e-01	2.796082340800541341e-02	-8.118344654749849731e-02	-3.140518898129893155e-02	2.372069125914236798e-01	-1.478216587036563535e-02	1.007103286106925122e-01	8.979261179159933604e-02	-2.064608905166493702e-01	-4.856247937373256440e-02	-1.442644453667447091e-01	1.573587070911670049e-01	6.869047392118060591e-02	1.834892777129179808e-01	3.154104919637824578e-01
4.853334858334310692e-02	-8.837084930837419555e-03	2.660820474643075736e-02	1.243956600693571363e-01	1.015072699240461007e-01	1.360629489319302166e-01	1.048325147485465736e-01	0.000000000000000000e+00	3.714843063496944819e-01	2.083967393126912593e-01	-6.115587230289572934e-02	-7.005225788503724460e-02	-1.292402187923220869e-01	8.124107542827806172e-02	-1.388620337605644961e-02	1.007105381854233872e-01	-1.802550135456382555e-02	1.509631564369870449e-01	2.525716027785454565e-01	3.626521186134857438e-02	1.769098976067990381e-01	2.072329343363037701e-01	-5.132996913795466465e-02	-9.271454645689583551e-02	3.436412223919456665e-01	1.633514774253772839e-01	1.784736620959514741e-01	-3.528165506671411822e-01	-9.426975344515947652e-02	2.067531399621246047e-01	6.918686531976081522e-02	2.206332400129728255e-01	3.979647299357814971e-02	-4.915989683606761945e-02	3.352496567793313703e-02	-9.529355434485362042e-02	-1.685485451962785153e-01	1.455917174342791776e-01	1.230930154883390359e-01	2.958995193672441307e-02	-1.977628772976550153e-01	-8.571018419349193951e-02	-5.720225711252201195e-02	6.321513498436000245e-02	-5.489314913136283253e-02	2.924308256884667126e-02	5.574712847366712631e-02	-4.857091860417022539e-02	2.929665341848725763e-02	3.946513758142218553e-02	1.107841863462115106e-01	-4.431380141772685299e-02	-1.556898997328656498e-01	-1.605440697271731318e-02	1.240754747835981914e-01	-8.420524642399143667e-02	-9.075328773931591597e-02	-1.294386215397392015e-01	3.945144339215852364e-02	-5.879624680526968940e-03	-1.331907523102299762e-01	1.035409074852310374e-01	-1.748650080782264762e-02	-9.044764139880268061e-02	-1.767496872104683536e-01	4.819935640785544956e-02	-2.555367660511161793e-02	-1.058525405208559506e-01	1.096633146054775687e-01	8.290841146427699315e-02	-1.346186314857053708e-02	-1.424376277867751006e-01	-1.310075861408824538e-01	-9.377293235083254686e-02	1.622769760069356915e-01	9.523418995214466554e-02	2.421500455347551095e-01	-7.277425780667536037e-02	-5.971031293408172666e-03	5.058299409869676522e-02	8.045143059373777161e-02	1.038442860611189095e-02	-4.423016706819712929e-02	-2.176018058125263610e-01	-5.761782373614120212e-02	1.071581418974797972e-01	9.603214185429270744e-02	-5.196462947916967445e-02	-1.081281560045936271e-02	4.685474745490935539e-02	-2.235622679133368249e-02	-1.988325930030448996e-01	-5.316340621106011716e-02	4.745794707491469977e-02
9.977548297858598869e-02	5.669268310968531704e-02	2.338920181932703513e-01	1.065208132517553169e-01	6.775206535439684541e-02	-2.141717564754238856e-01	-2.772378874284499306e-02	3.714843063496944819e-01	0.000000000000000000e+00	2.132227764660363789e-01	-2.862761080258268698e-01	-1.072857479055674829e-01	3.223095368816711326e-02	3.028418508262613329e-02	-5.040732540040054888e-02	1.959950816276953278e-01	-1.254675384508049385e-01	1.358801987344364914e-01	4.172787746463298975e-01	-5.364131739703434376e-02	1.139882868928100562e-01	-1.237463378083312332e-01	-1.596729056879508946e-01	-2.182800703730696790e-01	3.615703782915685033e-02	2.017520010887423256e-04	-5.383965593603478456e-02	-2.318252437731577187e-01	1.739047583056979249e-02	3.923412475862514959e-01	2.072053581367889197e-01	1.271043949497445424e-01	-5.360027890577899468e-02	8.757822610309029532e-02	-4.193237053904660949e-02	-2.657039106784526705e-01	1.061868478466437143e-01	9.190703463096187853e-02	2.156816862415419089e-01	-3.809988369310982753e-02	1.640657563859880819e-01	7.479307878130297960e-02	-1.729125169853011068e-01	1.153421191969575396e-03	-1.875924108992217676e-01	9.593732939695932826e-02	-3.479272617184226563e-02	-9.588792557545242068e-02	-8.357595235316322979e-02	-4.843741941845520343e-03	6.724113782856674763e-03	-2.477800088212916974e-01	-1.119629997730080678e-01	-1.702391445413346527e-01	6.927858394267948083e-02	-1.099612034600642718e-01	-3.481669589072089021e-03	1.487097463851654866e-01	1.514813191054506236e-01	-2.452702921525683477e-01	-2.847909881518465580e-01	-2.406353223074403913e-01	-3.207112406256257264e-01	-1.519613524660095860e-01	1.290610475332100958e-02	-4.652251594998465384e-02	1.061630440711366086e-01	-5.298477544637162501e-02	2.718464863585979274e-01	2.382182489472787490e-01	-2.864628665895026238e-02	1.638836161419702786e-01	-2.034906996000913348e-01	-7.208051437746887391e-02	1.858242724465774265e-01	3.939197809760814489e-02	1.354459374313295994e-01	-1.640387282497844379e-01	-1.390443094886987807e-01	-5.844871539696622903e-02	3.346626285557835305e-03	-3.145599598066931707e-02	-3.125487710533745855e-01	-1.792858749050054157e-01	-2.519749157144677287e-01	1.387161694758416164e-01	3.940269448315718466e-03	-3.891129186425280190e-02	1.153639821787995623e-01	1.314358315597503601e-01	-2.027415454140712447e-01	-3.456893655610425720e-01	-4.309731691329751757e-01	-3.607144358003178675e-01
3.526861369485238540e-01	2.707429104143428966e-01	5.070220462627391678e-01	3.717380205150220274e-01	3.278186894826296549e-01	1.349933961363069534e-01	2.215105870755242901e-01	2.083967393126912593e-01	2.132227764660363789e-01	0.000000000000000000e+00	5.883640398771013830e-02	1.254965377078698929e-01	-3.486093188885348165e-02	2.136471335228688206e-01	3.592905406256770018e-01	3.150782893698932940e-01	1.095201118812215435e-01	2.975483465094067026e-01	5.535790542139111814e-01	3.957532527386474208e-01	4.056897416135168410e-01	1.793855406116867668e-01	2.491444652219128864e-01	7.666943111579141434e-02	1.501002023259806473e-01	-4.621618819941421957e-02	5.603219206941704167e-01	-1.164429033739366737e-01	-1.961231140272622353e-01	4.630072308683702009e-01	3.480142050979655455e-01	4.973199427876286993e-01	1.260730634831721264e-01	9.032603418963809638e-02	1.683400051408857553e-02	8.261404833997589015e-02	-3.051754119233288653e-01	-1.982090688963156558e-02	-5.071384598642304786e-02	-7.401088152330656533e-02	-1.672659234035621112e-01	1.389778811402576364e-01	-1.180161344544138208e-01	-1.333624918748076982e-01	-8.236115171932163401e-03	1.739860928642273652e-01	-2.100980611679485466e-01	-8.036264324031436659e-03	8.054758716895109305e-02	1.426791267816369668e-01	2.369851205363683322e-01	-2.740552516541259753e-01	1.087039087676274808e-02	-2.509930941870677223e-01	6.611972416375387976e-03	-9.824628826862991104e-02	4.180696957965073651e-02	-5.200079952526014820e-02	-9.408602997253508182e-02	-1.769312942744299400e-01	-8.191008741103159366e-03	-1.420323551762457948e-01	-1.345262401989413652e-02	4.172337646523869431e-02	6.738917926570422989e-02	-1.712722158587298010e-02	4.442650119544843679e-01	-3.055819049315005032e-01	-5.856246809195521374e-02	-3.093076850426748625e-01	-1.389453419880976592e-01	-2.387678245309012848e-01	-1.359620604476128036e-01	-2.014630775564078546e-01	-7.114972506286833254e-02	1.346103092383720175e-02	-1.887884313003073593e-03	-2.750628739536332690e-01	9.189164572620582561e-02	7.404080178236305265e-02	2.937866712874502850e-01	1.420182563735250536e-01	-2.975483657630375589e-01	-8.615174536885172873e-02	-2.849067381602330973e-01	-5.587587933051404304e-02	2.738396243787882822e-02	3.412532653328802928e-02	8.911480054807159601e-02	-2.710483045762239751e-01	-1.836157291302466799e-01	-1.712288133503131471e-01	-2.014965379650739963e-01	2.261782380410168672e-02
