-6.086293,-10.866778,-7.209067,1.260794,6.651492,5.1321069999999995,-0.073848,-3.268042,-2.0525729999999998,1.849104,5.714064,7.897838,7.316363000000001,3.2418,-3.0072419999999997,-7.379969,-6.223084,-0.538524,4.28297,3.9969050000000004,0.066072,-2.36025,-0.488016,3.6511760000000004,6.826981,8.511852000000001,9.342934,7.140944999999999,-1.768185,-15.43961,-23.170679,-14.056367999999999,9.591201,29.983234000000003,28.699897999999997,4.877566000000001,-22.816670000000002,-33.34389,-21.881656,-1.365516,12.094430000000001,12.707666,4.998256,-4.752811,-13.152760999999998,-17.441591,-14.26014,-4.1270690000000005,5.2365330000000005,5.026379,-3.689917,-8.522376,1.087496,19.970751999999997,30.396589000000002,21.095449,0.772353,-10.717345,-4.510544,7.385514,6.47891,-9.979067,-24.8149,-19.77713,4.145103,27.609326,33.060479,21.233351000000003,7.214024,3.065701,7.155345,9.722547,5.208994000000001,-3.212202,-9.659583,-12.738954,-15.660329,-21.030938,-27.485188,-31.268157000000002,-29.717014000000002,-22.874443,-12.892807000000001,-2.707207,5.492932,11.721282,17.941022,24.988941,29.378262,24.845032,9.104344000000001,-10.945039999999999,-22.80343,-18.959578,-3.939056,10.006518,14.195845000000002,9.906495,4.167083,1.506645,1.507081,3.04929,7.328072,14.671508,20.387276,17.63767,5.916093,-5.640089,-6.507029,3.247408,11.474133,6.217911,-11.174371,-26.912963,-28.910172999999997,-18.595208,-7.829121000000001,-5.4454080000000005,-8.911427,-9.400594,-2.8859049999999997,5.721467,8.775791,3.9659739999999997,-4.607937000000001,-11.671772,-15.02658,-14.891364000000001,-11.501645,-5.201542,1.860077,6.375294,7.256023,7.330771,10.273565,15.947073000000001,20.079792,19.165126,14.770447,11.83216,12.868597,15.192877,14.545982,10.568489,7.190714999999999,7.316074,8.343778,4.314202,-7.318006,-21.788575,-30.451390999999997,-28.180642,-17.640465,-6.9706399999999995,-3.617643,-9.407551,-19.702512,-26.373325,-22.867511999999998,-8.958956,7.996275,17.467439000000002,13.744561,1.059193,-9.540723,-9.552043,0.054134,11.086705,16.899435999999998,18.145847,19.668709,22.917194,23.304984,15.802348,2.021163,-9.936475,-13.136526000000002,-8.42651,-2.72072
1.000000000000000000e+00,3.690045374459475780e-01,4.472394721291449438e-01,3.164213206152995395e-01,5.057053599874830052e-01,3.351194432091965103e-01,5.950806323956744567e-03,1.581010928036206409e-01,4.535255179155622818e-02,5.490503846762552487e-02,5.911525284656249379e-02,5.643700010574567716e-02,3.508171396222050653e-01,6.858693361909926414e-03,5.559390334097399355e-01,8.190358311339815400e-02,4.148836547121902141e-02,4.506626411936584531e-02,2.298369974145918759e-01,1.244358943141559738e-02,2.983143983454296030e-02,7.866358070225020621e-03,7.435079925001891743e-02,2.111070342413456369e-01,6.248702907040269011e-02,1.871568227961655506e-01,1.785214686762966185e-01,2.058953025391973557e-01,3.462945009273092900e-01,3.505197468712421549e-01,8.510143459166308322e-02,1.185021965254561688e-01,4.800470679671507007e-02,1.905840836719047693e-01,2.809762642772630770e-01,3.705729140845487324e-01,1.375208166339116356e-01,1.294620731215871678e-01,3.331435412432862120e-02,4.743191280172869284e-01,4.415096455951116328e-01,4.501335288898434261e-01,2.647807009743775031e-01,4.375727133461596030e-01,4.035008089154464295e-01,5.276333364639870238e-01,4.752582014651258735e-01,8.291197077139053628e-02,9.376726896571629943e-02,4.297843767809333970e-01,2.821210236536076943e-01,6.059523103257360988e-02,9.177641717173304348e-02,5.295095272781849549e-02,5.131329543754896416e-02,2.869283848751369992e-01,3.362240621573537869e-01,3.899213441016384785e-01,3.602935858339075259e-01,3.762342296574964218e-01,3.614505879855848258e-01,3.338843672738556756e-01,3.916479157136522615e-01,3.941752925008927821e-01,3.569631756337917072e-01,1.298535989284045067e-01,3.456568067827067159e-01,4.320154865993395821e-01,2.082674244967001320e-01,3.511789211697189939e-01,3.363352981371227068e-01,3.327031404565414241e-01,3.124185318007832723e-01,2.788830763179167005e-01,2.257747232146697647e-01,5.205072866024914591e-01,2.450971125115294635e-01,1.371595351856073342e-01,1.539229567088329087e-01,1.599598054452606166e-01,2.706082488922089135e-01,2.205228791084560755e-02,1.794465814209264543e-01,6.758401603632480104e-02,1.054035999939527679e-01,1.038678110198009846e-01,9.578598939162744075e-02,5.475528420031806204e-02,1.104986063324996104e-02,4.264899797617486277e-01,5.497285815123816866e-01,5.352147684905666364e-02,1.548718349621088994e-02,3.262087618271130446e-02,1.659941698007479354e-03,2.000478461887041925e-01,2.674623534325587526e-01,1.428869762619057182e-01,1.607239351055707866e-01,2.846995898161563954e-01,3.439312654205218256e-01,3.383671694087136417e-01
3.690045374459475780e-01,1.000000000000000000e+00,1.847503993378501186e-01,6.973967938105831710e-01,3.174324776742128429e-01,8.111820518085230969e-01,4.925785968885878878e-03,7.846603707052815513e-02,1.113547997363331238e-01,1.209995140570607475e-01,6.100574572892688424e-02,6.832274014832606657e-02,1.698162444356522971e-01,2.863153571550791088e-01,2.740335689324372992e-01,2.169428065680561457e-01,6.806691128091064968e-02,4.483549514119793827e-02,4.707775907499845564e-02,9.681074017661789322e-02,1.167975434552768858e-02,1.202719392613797317e-01,1.700322685017991720e-01,1.535642229703611528e-01,2.463219305061443709e-01,1.660613407079856441e-01,2.719329350520747757e-01,1.202598876462438876e-01,2.813328993226307806e-02,3.217011963693202081e-01,3.289167123038519436e-01,1.156668159820162800e-01,4.446225320371526707e-02,1.159933606198779443e-01,2.309833073576416373e-01,9.104252331898300687e-02,1.729444740686095217e-01,1.615338005317123460e-01,2.448211308043292123e-01,3.658608056255860386e-01,2.585930780991507749e-01,2.663950558203950214e-01,1.755699661207596185e-01,3.148372550377909751e-01,1.116674424157560186e-01,1.635715570749738390e-01,1.927945184321469274e-01,2.329078329420363191e-01,1.237021525336225031e-01,4.595737870913291223e-02,1.414288608862012131e-01,3.613494580859014788e-02,2.113916350896326291e-02,1.499723831742566516e-01,2.363521711587743546e-01,3.155406669084818289e-02,4.450654508140591131e-02,1.834537855464258849e-01,6.884906625789861956e-02,1.605928105554054741e-01,2.439385444299659034e-01,8.366471741445659360e-02,1.638209020188222120e-01,1.372973551162896821e-01,8.040914236860575992e-02,6.575214698399942104e-02,1.106542171413465447e-01,1.747814041431167142e-01,6.271904650071126464e-02,1.656976020764274193e-01,2.991112222332127646e-02,1.270495265833239927e-03,3.697838241283464278e-01,4.105003794225263736e-01,1.488151376087817612e-01,4.073107195017986459e-01,2.801812972337742735e-01,3.608737913449475143e-02,1.819984651104831208e-01,7.368885217439616331e-02,1.035330174074531456e-01,3.483465305003691226e-02,3.884331999251104672e-02,1.085716674017219302e-01,8.832006394170591190e-02,8.649034255473958543e-02,6.023402664613190793e-02,3.496722752991732741e-01,3.513374446762660974e-01,1.292331677546539048e-01,2.037552468261354943e-01,4.856972931554419393e-02,2.005526328373697514e-02,8.287741635149439845e-02,3.086733659959779372e-02,2.599924555888562527e-01,9.271469230199291811e-02,1.928751184088740855e-01,5.987082025971019600e-02,1.209402150552484206e-01,1.729844197648753579e-01,6.180225220900174843e-02
4.472394721291449438e-01,1.847503993378501186e-01,1.000000000000000000e+00,3.058260325513436628e-01,4.851068044261514500e-01,2.140158513035333165e-01,5.027620560731304450e-02,1.212962669624146755e-01,3.220919622376858804e-01,1.757125354726411515e-01,5.736826869623404268e-02,9.019129276265440420e-02,4.669448249454851152e-01,2.368471661427346830e-01,5.183913547098683017e-01,4.082780854265174314e-02,1.898790446875467941e-01,1.530296384064654125e-01,3.323916088896815557e-01,8.003282196251702840e-02,1.679495633363602969e-01,4.068511354571285009e-03,6.913803826048352252e-02,9.284722128871165936e-02,3.887786678478849511e-02,3.207784514518026431e-02,1.291407252809868844e-01,1.044271935526530359e-01,1.309831967634123295e-01,1.878216999797444053e-01,4.460947975394242981e-02,2.132165374805129743e-01,3.093795215233752782e-01,3.773143922344517343e-01,5.222672514341785144e-01,2.225280183960000324e-01,1.651670080243358152e-01,1.561466443076827415e-01,9.750795848992721560e-02,2.366734204535159980e-01,1.859177149527476425e-01,1.663436875534661519e-02,1.725236206209119771e-01,2.750568918240971494e-01,2.515706354422344790e-02,3.468426055655690066e-01,1.909743730342926826e-01,2.099527483676972839e-01,2.696916835669005419e-01,1.553251018902946368e-01,2.151650473692188342e-02,2.535888433425637078e-01,3.385179158253771026e-01,1.720971458435146817e-01,1.220528732188597976e-01,2.544089561991775827e-01,1.516895019595200789e-01,1.511205439884956425e-01,3.312547145879597699e-02,1.387764620296149942e-01,1.253369504621709707e-01,4.204207992401596400e-02,2.015264883139866042e-02,6.816964023536695172e-02,5.962431643797186376e-03,1.954446553401005815e-01,2.577580099849339779e-01,2.532656907389955747e-01,1.107934292690827306e-02,3.583816524280518667e-01,2.268850607229942751e-01,3.388438348301718306e-01,3.559419302795657769e-01,1.653019276127511983e-01,2.936428930273220494e-01,4.240641041850448101e-01,4.791027767356882405e-01,2.043657204617392587e-01,1.885468603456600667e-01,1.346871981101242233e-01,7.479056681417885211e-02,2.457190961275463326e-01,5.940630099880730292e-02,2.228239528926001523e-01,1.464375822082893408e-01,2.178834013050609530e-01,1.727201497255487495e-01,2.131667562207179289e-01,2.610716535073401290e-01,1.269512806812894412e-01,2.052720731173043045e-01,1.757065412288773623e-02,1.921035349726651215e-02,1.558014896095727929e-02,1.735602023832156365e-02,1.261446683140364788e-01,1.817312703621220549e-01,2.742621797217127677e-02,7.775568530938499479e-02,2.027632516443825528e-01,6.414921350311182657e-02,6.888636119269900271e-02
3.164213206152995395e-01,6.973967938105830600e-01,3.058260325513436628e-01,9.999999999999997780e-01,3.494855614924026743e-01,6.943727555638007365e-01,3.862437493225899521e-02,7.994063192790037964e-02,6.196319759734090354e-02,2.650706462749528869e-02,1.055365360198084745e-01,1.245156315105784908e-02,3.379862821681862139e-01,6.306214284766168410e-01,3.113753207497377828e-01,1.234219264457048909e-02,1.569758935274225831e-01,1.132672272337489350e-01,5.198475602613405501e-03,5.765651118542770848e-02,1.265040805248983657e-01,2.053856483276790545e-02,2.111389883163678483e-01,1.778531059296314387e-01,2.571555818292015072e-01,3.535121926860613217e-01,5.126863594535824298e-01,1.153673350638401707e-01,3.176218681482232964e-01,5.589100572671417549e-02,8.036509726389991226e-02,5.033887700483307137e-01,5.124157307655938798e-01,1.942225882945780024e-01,4.921524585839133215e-01,1.105900578832376413e-01,1.230528643585669657e-01,1.219484276342828327e-01,9.055570915187817482e-02,3.496453645724683090e-01,8.816362933378574240e-02,1.566613798043381134e-01,1.305950759846344345e-01,2.039439087277284124e-01,2.413337147880117439e-01,1.218319349802495233e-01,1.790900098476557456e-01,1.929804330603279439e-01,2.386110638321721142e-02,9.003888560116007217e-03,1.066649640877851413e-01,2.033705853968245103e-01,4.182258140468500529e-01,7.070714618983152400e-02,2.242752860663042580e-01,1.026167234426586181e-02,5.678301885974980368e-02,7.012609479634530907e-02,3.279474589675391294e-01,5.971409643277958250e-03,1.019131864788926367e-01,3.262304427359419973e-02,4.303577531099541352e-03,1.085787982115923728e-01,2.425283153553896565e-01,1.029041454943455391e-01,1.570567577992624808e-01,4.868647928749044590e-02,1.958987370459058519e-01,2.970678869452778037e-01,1.119570964934069601e-01,6.649187130782227562e-02,1.816072645867260749e-01,4.973880570871628271e-01,3.987412309005661792e-01,2.956831895369100849e-01,5.456129939056634237e-01,2.007910560051711646e-01,1.063614551480012854e-01,1.168403459184757555e-02,3.022318924111768584e-02,1.002179684366134305e-01,3.484388093982963494e-03,5.983969498418923588e-02,1.785103394105623797e-01,1.010405418034939634e-01,1.794898862050230692e-01,1.149947955651985376e-01,2.252667112952932635e-02,7.684554201272292273e-02,1.521626220047855339e-02,6.423009220106644379e-02,5.881629701335788774e-02,5.731521862822639563e-03,1.292904604993184992e-01,3.928117130769412380e-02,1.301206372245207188e-01,5.269593958051053267e-02,9.805686688148684826e-03,7.852891288916034884e-02,1.489983414821785708e-03,1.936568724789283213e-01
5.057053599874831162e-01,3.174324776742128984e-01,4.851068044261514500e-01,3.494855614924026743e-01,1.000000000000000000e+00,3.353116283358048011e-01,1.536592704522411236e-02,1.963119160454578904e-01,9.977966542805355443e-02,2.104077422809566000e-01,6.373475410345603998e-02,1.910108989018468109e-02,4.824150640410409530e-01,9.137448558697333634e-02,5.353814434044629200e-01,7.042454799135786092e-02,2.111564459723682119e-01,2.256754349047368491e-01,2.225054435741265491e-01,2.820253639996295886e-02,2.886415636187757427e-01,1.663764101529185413e-01,1.151063983884939579e-01,5.191798235182945587e-02,4.271303851859227507e-02,2.140674043732080506e-02,1.246430218728989403e-01,2.143269333755164208e-01,1.945648325467282946e-01,1.103603367453170753e-01,2.118969916919645757e-01,2.196663102850667793e-01,9.241101060639488052e-02,2.960308969845149019e-01,4.048639915899911457e-01,1.778700328996653535e-01,1.447140865128700160e-01,1.558272400332706177e-02,2.129259291804737053e-01,3.191056013471441632e-01,2.914591840345183149e-01,9.905125570461678630e-02,1.229981111859431153e-01,1.976155649452858432e-01,1.776776317585966602e-01,4.063126935927535710e-01,2.556441886884167625e-01,1.847268980257183169e-01,1.424476122611383344e-01,2.660412435409036103e-02,6.090634793145916631e-02,2.994564640065871530e-01,3.718554618341743390e-01,1.923626579403868442e-01,1.058453059416395031e-01,7.735540656050732267e-02,6.349487984606044799e-02,9.571228350908536631e-02,1.576167755276444982e-01,1.927497118477358717e-01,2.387095786826567145e-01,7.418031382716082367e-02,1.467068391832751506e-01,1.548338458940490825e-01,1.802717988183363818e-01,2.554219585683391580e-01,5.307166486731157429e-01,2.220211781385510730e-01,8.421493562247971132e-02,5.644172686169174336e-01,5.152572290939891886e-01,3.993684465249112137e-01,3.580087516753227006e-01,2.977616962339709739e-01,3.943999088506013884e-01,5.027940267812505137e-01,4.060859992728239054e-01,1.324666607052837342e-01,1.589650008956876304e-01,5.623796224826903972e-02,4.743169661265488057e-02,1.220382789588309869e-01,7.824717604612531352e-02,8.078860808064913801e-02,5.641024185955362258e-02,7.411551533890783743e-03,3.815035545961904806e-02,2.210494604780787464e-01,2.850595368136641938e-01,3.887890432441370309e-02,2.297269494770963205e-01,3.526777057845390667e-02,3.965538904923220087e-02,4.289755798800504172e-03,1.920217524957721356e-01,1.150845365529420683e-01,9.696417489039503568e-02,1.929546775233948732e-03,1.878798079812706856e-01,1.999611310419756038e-01,1.895275267615394443e-01,2.306261321410970309e-03
3.351194432091964548e-01,8.111820518085229859e-01,2.140158513035333165e-01,6.943727555638007365e-01,3.353116283358048011e-01,9.999999999999997780e-01,5.553283162578483839e-02,6.692946167324984041e-02,1.278357592516453645e-01,9.298694531414286590e-02,5.428446283478590567e-02,1.034658160527057724e-01,1.432038714743412433e-01,3.273821922820407404e-01,2.579881845590575318e-01,2.614917023691039621e-01,9.685484198313025483e-02,3.559641737059513616e-02,3.000588524734621940e-02,1.961178485012593509e-02,6.622303488391446946e-02,1.011587536539104992e-01,1.180351687660568805e-01,1.515516227133406890e-01,2.843991971744081471e-01,2.384437069699989198e-01,3.216540266551604632e-01,1.296042052307535830e-01,3.976536099801569052e-02,1.957366435103297664e-01,2.485030736519043271e-01,1.020238871123829438e-01,1.190933002424817422e-01,2.033172722680060274e-01,2.433693104808646035e-01,1.076376808745520275e-02,1.812149429360476460e-01,1.338686197356140917e-01,2.859446572225513572e-01,3.974311800518930959e-01,3.168291514584811175e-01,1.880101104232393960e-01,2.379195608227902270e-01,2.928744900345650604e-01,7.745240407078371470e-02,1.309025472775018906e-01,1.983836281449715688e-01,1.701016648668620956e-01,4.040675174874792941e-02,7.816605897892033028e-02,1.608816069403107840e-01,1.069831799916188542e-01,1.571904967993032962e-02,1.423769583797717952e-01,2.267330021425979225e-01,8.266320399571386313e-02,6.679058120102289442e-02,2.402631009633053871e-01,5.737793968198971056e-02,1.730399037405606355e-01,2.750770588953319051e-01,1.548173902184723227e-01,1.921749205762762480e-01,1.436185644330023325e-01,7.301083115082605823e-02,1.387927640373429802e-03,9.450349157676368739e-02,7.786977844397971471e-02,2.484896409497458492e-01,1.676659467831333739e-01,7.196823970487677136e-02,1.090060842411763320e-01,4.530462438150454907e-01,4.153158251075164120e-01,1.954281905837343403e-01,4.401623109536719758e-01,3.660054604275099210e-01,3.327440656065556307e-02,1.755805331709895112e-01,1.260674966833741535e-02,3.618621554015905451e-03,1.389768084790756475e-01,1.151396414219379993e-01,3.923545987390752998e-02,1.836679973860402826e-01,9.787866698237211727e-02,7.506606078038811913e-02,2.534946970431254942e-01,2.229179015762589866e-01,1.966538342548259100e-01,2.045697533510861810e-01,2.041721503513050165e-02,1.224711057132694264e-01,4.327127450196464192e-02,8.159273457680954467e-02,1.661258647565294622e-01,8.374841581697282933e-02,4.646522948486798976e-02,1.311813260564481110e-01,1.547819092483296854e-01,3.470267579715966555e-01,9.570843377207320646e-02
5.950806323956744567e-03,4.925785968885878878e-03,5.027620560731304450e-02,3.862437493225899521e-02,1.536592704522411236e-02,5.553283162578483839e-02,1.000000000000000000e+00,2.707113295628970628e-01,4.490929302154291619e-02,3.641257394972791800e-02,3.339513923311048238e-01,4.043994974835978806e-01,2.839020366000781226e-01,5.746875734704251677e-03,1.599484310739832937e-01,1.677687261413176451e-02,1.285666303876086547e-01,1.353449435623070851e-01,2.873672881780509614e-01,1.426399147259080347e-01,1.539238977610330461e-01,2.819121602231819054e-02,2.765251506372349288e-01,2.687640726964142246e-01,7.255096790802735562e-02,4.727657295781610702e-02,7.510773160805160609e-02,1.040561668387351112e-02,7.038983810645117745e-02,7.071293129304456748e-02,2.284976554359405831e-01,9.683895494012546845e-02,1.009290629267085154e-01,1.843915392282182431e-01,1.224144968957057572e-01,2.407245481142119767e-02,2.556244621489791591e-01,7.989087718188250808e-02,9.139079304307752560e-02,6.304879104438314286e-02,5.674011138202982724e-02,1.032059634558161881e-01,1.465537073182773542e-01,3.906526259111908587e-03,1.987940307034330445e-02,4.510713565174585826e-02,3.537486271821730505e-02,1.607912972607327129e-01,2.526790430108526511e-02,2.215130357708364889e-02,1.426928212455793321e-01,6.757181680722285089e-02,1.523730609741257569e-01,1.394208350222916615e-01,4.063380114061013355e-03,1.112637138810975840e-01,5.442379546957327313e-02,6.126488389799983336e-02,4.045245727622384657e-02,9.888306881965022721e-02,4.666398477690435198e-02,4.377296385804536893e-02,1.331893103711307702e-01,2.238730678004452121e-02,2.716222980346731652e-02,1.735559894850011720e-01,7.136912955608312563e-03,3.913769471211890616e-02,7.701119399876305656e-04,1.045835640965663421e-01,8.187441475670849400e-02,1.172182780452479811e-01,4.707736610977466402e-02,2.982332980996603086e-02,4.484920167513214984e-02,1.049227940282884339e-02,9.497795518568093176e-02,2.140096175116088795e-01,2.111348516703671074e-01,3.119278168121529804e-01,3.322183333155243057e-01,3.303498333542478904e-01,3.613814180984635804e-01,1.485340751021404782e-01,3.390747051825135916e-01,1.860521249613753536e-01,2.126323683407440879e-01,8.843211253536800709e-02,7.366660886489172222e-02,9.026423691421653350e-02,3.644579574048059656e-02,6.584665141351446482e-02,6.092702361347307471e-02,1.911917305235426023e-01,1.861218677191618931e-01,1.810999731809914970e-01,2.868015038675886946e-02,2.520133667730468235e-02,3.628920828505559186e-03,9.453643116645630076e-03,1.509286693669869839e-01,5.099211017367726029e-02
1.581010928036206409e-01,7.846603707052815513e-02,1.212962669624146894e-01,7.994063192790039352e-02,1.963119160454578627e-01,6.692946167324984041e-02,2.707113295628970628e-01,9.999999999999998890e-01,1.832753013507381623e-01,5.028380789122473792e-03,3.578960600148829441e-01,5.414445745061980952e-01,3.502258542145124109e-01,8.092451133397139673e-02,2.472760915260396597e-01,3.408605707709166932e-02,2.732499270716198247e-01,2.059900880480282637e-01,2.167676936473251215e-01,1.181821159283184819e-01,6.070016548388219857e-02,1.389103309242722406e-01,2.154619987564961037e-01,2.729963115292760589e-01,1.212609271730124144e-01,1.447900463545695737e-01,3.315703069995238894e-01,1.974370548760083777e-01,2.605574132602637150e-01,1.047702166374430283e-01,1.555745980867722367e-01,4.365808750186659509e-02,1.323389264472681626e-01,1.323131912005317268e-01,8.411755347557693663e-02,1.566011367406028310e-01,1.641848607235775193e-01,6.738863710132339535e-03,2.841192939050234817e-02,2.581944065367173247e-01,2.777730686030667751e-01,4.085489114573563618e-02,1.484894250582050046e-01,7.352550619463904535e-02,2.206581624851565171e-01,1.635897328633179049e-01,4.627021081546049686e-02,4.585891443860325156e-02,1.495731242231879699e-01,5.019884946686235111e-02,2.701952655281485149e-02,1.581720767363953414e-03,1.108922230414062793e-01,1.753701779073272293e-01,8.544573604469973827e-02,6.173064159815892099e-02,1.305520569132370516e-02,1.720511606472855948e-01,2.502255917289366027e-01,3.625603335039064290e-01,3.700830921320300004e-01,8.813355461483597664e-02,8.095382645642250352e-02,8.897552623310631126e-02,1.457433406086805217e-01,3.002287978213601383e-01,3.854551940102314833e-01,2.136919090056435822e-01,8.382151664905006239e-02,1.853871022559735737e-01,2.079184257412788617e-01,2.864189369847172650e-01,2.780146644466875427e-01,4.433901237591835603e-02,1.408024883218367274e-01,3.675281562548275982e-01,1.361278864174403636e-01,9.449032240165175511e-02,3.098839106010435954e-02,1.663057060313100077e-01,2.813439042546259650e-01,8.759658726989942579e-02,1.927395413353598375e-01,1.468972962900784718e-01,2.276965457996736608e-01,1.323392127084302983e-01,1.342947465898916837e-01,1.680830909821937058e-01,1.027048657135818388e-01,5.697434256903112504e-02,1.572597511682435542e-02,3.176754347900373476e-02,6.747343100767067003e-02,2.863107099198520383e-02,8.977311147141829595e-02,1.150407406599825710e-01,3.719633235393601245e-01,2.542099951441583738e-01,3.476876580325372751e-02,3.315503681417856785e-01,2.282958588433839364e-01,1.262542096451497661e-02
4.535255179155622124e-02,1.113547997363331238e-01,3.220919622376858804e-01,6.196319759734090354e-02,9.977966542805356831e-02,1.278357592516453367e-01,4.490929302154291619e-02,1.832753013507381901e-01,1.000000000000000000e+00,3.209140550280157878e-01,6.544362650050756895e-03,3.922838830087769894e-03,2.169144260828010096e-01,1.938401471862531700e-01,1.425623657114444831e-01,9.078355104507979112e-02,2.409298628007913168e-01,2.472153422181604387e-01,1.946314459315399148e-01,3.925167603258796212e-01,1.222326021206217167e-01,4.014498806047198803e-02,4.537722031000634287e-02,3.213400014795732978e-02,2.270212338782990821e-02,7.094371816324505919e-02,3.434429814734447917e-02,9.444743467133483172e-02,4.309093542305274943e-02,9.142171551081822167e-02,2.563694861397743385e-01,6.004335678967669121e-02,1.321775686973865049e-01,2.606080496386571910e-01,1.354448436093077801e-01,1.127470711926903957e-01,2.490367668045116167e-01,1.175367443547273710e-01,8.742344884666286564e-02,7.735076167122900692e-02,2.711503229466881437e-02,1.001615714621198194e-01,7.004118112751531178e-02,4.520557208155324969e-02,2.960940529345080716e-02,1.809952435813125537e-01,3.616701589268269540e-02,9.092137304094416450e-02,1.426460696346610879e-01,1.357242890725640638e-01,1.882841542662504197e-01,1.784476248815383692e-01,2.303780486198642730e-01,2.597987116447997846e-01,1.528083787606187849e-01,1.273430699539357391e-01,1.730356600676567491e-01,7.411293143683804485e-02,9.151304661177536715e-02,9.220017760625881520e-02,5.563971631892915964e-02,1.787563378373280276e-01,1.603509024051834042e-01,1.677282938474223759e-02,1.154882510649528488e-01,1.599816745743177226e-01,1.537166453148751943e-01,2.245502380296234696e-02,4.659215477609974371e-02,2.101445428523205372e-01,1.613559299231101529e-01,1.167549106651649959e-01,5.468295001853020615e-02,1.168883871053219559e-01,3.289371202249219417e-01,9.371580103610314960e-02,4.273179269493830590e-02,1.065264319688458139e-01,3.237743507699077095e-02,5.273248262327685787e-02,1.314632711902343452e-02,4.313787878233441009e-02,2.964683555296925010e-02,1.888288700351268834e-01,1.167556808549206626e-01,1.148956896420503804e-01,1.787841755508140507e-01,2.149448316662340153e-01,1.045366760390073896e-01,9.659146727290805756e-02,1.368643661370857467e-01,1.542810053894388966e-01,5.568849705245592502e-02,2.094895562226080019e-02,1.629783073381897984e-01,1.255135326998194911e-01,1.044830437261718425e-01,2.073073222750167754e-01,2.070356752862487909e-02,1.704378770258275499e-01,1.799746598824663590e-01,2.776467235723193427e-01
5.490503846762552487e-02,1.209995140570607475e-01,1.757125354726411515e-01,2.650706462749528869e-02,2.104077422809566000e-01,9.298694531414286590e-02,3.641257394972791800e-02,5.028380789122473792e-03,3.209140550280157878e-01,1.000000000000000000e+00,1.159922988326642507e-01,1.671061463457964857e-01,1.163249829853597039e-01,1.453210163109424635e-01,7.885331624779617563e-03,3.007517436018175561e-01,3.580050654092070128e-01,5.018857561682250612e-01,5.762279942519463183e-02,3.561971802242639429e-01,1.490721862486406035e-01,1.267042911112643833e-01,5.530028571272217752e-02,2.680557212657613819e-01,2.816331646071715267e-01,6.180926077732753349e-02,9.991266077407905122e-02,6.664502407861989941e-02,9.322939843090706502e-02,1.077553509532407222e-01,3.594777165260307772e-01,1.794217849491588079e-01,2.139436728816182798e-01,2.997174011781273961e-01,2.835774753014475569e-01,7.606061525142317203e-02,2.228937429710581009e-01,2.860808482870380240e-02,2.557943568752174546e-01,1.773054470480863246e-02,1.132046212761429332e-01,1.538798305747463013e-01,4.024784341123043702e-02,1.193457273192196633e-01,1.337654694103530550e-01,2.084009870735334738e-02,1.382337388616560470e-01,2.686870729181498607e-01,2.555900550916244129e-01,1.759552933611550074e-01,3.514059068677106157e-01,2.731452599011809923e-01,4.369445501378346197e-01,3.180125996267433308e-01,2.463438509245600150e-01,1.945401303834167206e-01,2.568166851007884222e-01,1.342433362234488337e-01,1.345492215975750694e-01,1.367575162394335520e-01,2.283735470845654481e-01,2.924028883735035889e-01,2.725528117000332040e-01,3.006989424212760248e-02,2.164213907240862544e-01,3.212009071715764275e-02,3.019254590278223072e-01,1.535228701871252377e-01,1.702149126977364410e-02,2.218300239314432987e-01,2.773365085756612225e-01,2.099432991391190217e-01,8.088106964700152168e-02,3.607516057416417649e-02,3.166110452249111251e-01,1.554235875155884905e-01,2.120695004723091304e-01,1.130529128118380744e-01,6.987390555688964555e-02,3.339545597161015789e-02,3.336360773602890968e-03,1.773306662432998920e-02,1.208018335481369082e-01,1.723884347494301639e-01,1.198981598720950774e-02,6.782665198433769638e-02,4.946428247294959446e-02,3.011341085232602799e-01,2.917762331891980421e-01,1.883352617867913026e-01,2.101099097006589311e-01,2.011291445926494392e-01,1.504836362699300779e-03,7.911696921016066544e-03,5.439790033031226962e-02,3.714859721372760354e-02,1.500100566908743431e-02,1.922583884239957019e-01,6.906095190764031944e-02,6.127147055585022845e-02,1.082868645632887733e-01,3.119968325521705887e-01
