0.000000000000000000e+00	4.671314053741275341e-02	-6.363848102833453979e-02	9.685596678402227933e-02	1.772793400723759669e-02	-2.272703303823489854e-02	2.850876540390860914e-01	7.028323006279445229e-02	-4.579601042204147626e-02	-3.177579040307299679e-02	6.882942190051752340e-02	1.055473832226934555e-01	1.677133321146069556e-01	9.923732303670729227e-02	-9.200846449489753776e-02	6.998504823592163748e-02	7.555261038042261623e-02	-4.253981521600402882e-02	-1.876855728473042148e-02	-5.439377079648893137e-02	2.094680700665985801e-02	-2.646706025548624733e-02	-6.980485280260108338e-03	-6.910381666766270137e-02	1.307318999544313243e-01	-8.279701585328519409e-02	-1.008939155999241111e-01	1.177168100877990370e-01	6.290491266890148314e-02	1.909426587866497761e-03	-9.166317175551451368e-02	-6.462766271370909421e-02	1.547306189913781049e-01	8.710369572058775101e-02	-1.862148766837407876e-01	-1.665011491744890215e-01	-3.333902408389634309e-02	-1.800549873598934758e-01	3.535318290860098300e-02	5.331137642433404766e-02	8.086027218886739434e-03	1.627200905682013032e-01	-1.425077171849198701e-02	-1.995290055780647720e-02	-7.074260415995223261e-02	2.875156427001362459e-03	5.688215107492926997e-02	6.342824083907155908e-02	-1.915974407498164181e-02	7.141321494396725422e-02	9.544100627602487841e-02	8.194944091807154773e-02	4.481010483115704934e-02	-2.202362758499668352e-02	1.131224731936745220e-01	-1.673249196527684668e-02	7.572519260639133318e-03	-2.265738475808690144e-02	-4.202745563253910271e-02	3.964991628698275039e-02	-5.449716366794039868e-02	2.359774384430684754e-02	8.512868586045639618e-02	-6.057277266338569749e-02	1.580909062583392075e-02	-1.089271738636867909e-01	2.484191172802038827e-02	1.159283867116706057e-01	-1.296141903569378862e-01	1.788841004587719830e-01	1.072321406081004347e-01	-7.035458215055035922e-03	-1.724346076231644265e-01	-1.312764392916553613e-01	-2.858519302301336037e-02	1.129674615310587854e-01	-5.376151255889855332e-03	2.305888994905203049e-02	1.207467802247376154e-01	-7.199491194827087326e-02	-5.345517586692098005e-02	1.288551453709718408e-01	1.102616889984601480e-02
4.671314053741333627e-02	0.000000000000000000e+00	1.966469746417432926e-02	6.160490550831071097e-03	1.896073339069404839e-01	1.606247285262364100e-01	1.152021254043001236e-01	3.970613573018071801e-02	4.315283576181879605e-03	2.090098072830178302e-02	-2.205581349379315825e-01	-1.949648164387300653e-03	6.990482909090549313e-02	3.390171981682456315e-02	3.503888599222075573e-02	3.348006732934473428e-02	1.124489183609976295e-01	2.509306210716796826e-02	-3.610342137380300603e-02	4.533661008577249268e-02	-2.140818451535964756e-02	-2.875081611509828008e-02	4.271021954304195234e-02	1.323774649906105383e-01	-1.464095552628665864e-01	-6.032161149447453491e-02	-3.923808353646386464e-03	1.058887446292488266e-01	1.268345980379729787e-01	2.234245551915840441e-02	-1.005878404878560346e-02	-1.944095921801749366e-02	4.104211574457414941e-02	-1.395887776796758961e-01	-1.324155434027122213e-01	-3.276011894726400808e-02	3.643932944175039962e-02	6.278541431645283388e-02	4.926101718270661789e-02	-1.066150795220183883e-02	-4.049452807565652457e-02	-5.394373461956848909e-04	1.372550282967337498e-01	-4.058534128831699575e-03	-2.189857339835365926e-03	1.137191092351383520e-01	-1.077302804101827188e-01	8.780231711010760831e-02	4.234171721872308919e-02	-8.790221297989471438e-02	-5.176345267486450602e-02	-2.533371372323997214e-02	-1.695830510174834993e-01	2.628579234012297025e-02	2.398276470702586510e-02	4.060633409504099678e-02	-5.002606141552873309e-03	6.415171408566306549e-03	8.029262298921127639e-02	-1.161590585741358560e-02	-6.362234526318885641e-02	-1.276465653399688240e-02	9.280698785957745486e-03	-1.596891363890863280e-01	2.825885364352502538e-02	1.761606290421788013e-01	2.248436702896918285e-02	-6.587949223628535023e-02	5.491573000516217912e-02	3.198599693759750923e-02	1.305180789907737782e-01	-5.094589111515878538e-02	-7.389609498034152568e-02	-2.547191551029762829e-02	1.771949018434736123e-01	-3.979138587186415582e-02	-1.207124547859600022e-01	1.777176417860703850e-01	6.648543824369655686e-02	5.851061286884147450e-02	-3.962723160308639914e-02	9.684347319961863262e-04	-1.026666936758941912e-01
-6.363848102833473408e-02	1.966469746417384007e-02	0.000000000000000000e+00	2.518986458474044565e-01	-3.113328611579102567e-02	1.429017109247630868e-02	5.541372353322966682e-02	9.990778472279372713e-02	1.191150568619678690e-01	-3.282316239766124022e-02	7.393615755690002844e-02	5.663894929600710171e-02	-9.532141298717253242e-02	-2.060752254853238583e-02	-7.680745727358372077e-02	9.788765616761842606e-03	-7.963221057509718703e-02	1.022381324324196650e-01	1.411240237504305384e-01	-2.878631784342720878e-02	-1.465353901603950459e-01	-6.396854756522800389e-02	-9.868050337696185337e-02	1.008651111409590573e-01	-1.991801737640338382e-02	1.091456346043234438e-01	1.164231920848803614e-01	4.936407182458180803e-02	-5.973234833953880787e-03	-7.512875341682387700e-03	-2.780750787271897215e-02	-1.558016166894524712e-01	1.376256606439036079e-01	1.368171162329827328e-01	-1.990281708532225247e-02	9.576364730163419714e-02	3.024346552660211324e-02	9.058720708425641033e-02	-6.202054796075811421e-02	-1.060974854517267724e-01	-1.418300239273502239e-01	3.329937480352657825e-02	-3.662482703524144040e-02	1.553093964216155087e-01	9.830318265212202589e-02	9.656073207731960539e-02	-4.366660548750513071e-02	-4.105580188009060050e-02	1.519936308008610626e-01	-1.140677202135389062e-01	-7.034862493205049083e-02	6.433096657112742645e-02	7.192093665976082018e-02	-1.385033779374383323e-01	-6.442553711863104049e-02	-1.117520593863809558e-01	5.539446606565370801e-02	1.044209055635115894e-02	1.801261832896677156e-02	7.993167368690014263e-02	3.249451787916863427e-02	2.344595625110108827e-02	2.699505845881792696e-02	-3.464614130289075944e-02	1.118381853427303091e-01	2.758293064347948700e-02	-1.442640439486202741e-01	8.214101641807255993e-02	-1.753544751216774486e-02	1.379307521698762418e-01	2.229369935916027459e-02	-7.072347225969095874e-02	-2.500950897443739510e-02	-9.771963649934975460e-02	1.263478973076310671e-02	-3.478963526683240270e-02	1.731650505848030333e-02	1.028638168494071942e-01	-5.835763539049192844e-02	-4.027403345777893356e-02	-6.975254293130367378e-02	-3.158965928976582155e-02	-5.564589239652963266e-03
9.685596678402193238e-02	6.160490550830746703e-03	2.518986458474040124e-01	0.000000000000000000e+00	-1.315385541300091998e-01	1.023884842402678942e-02	-5.393114591843356509e-02	1.533787910613481631e-01	-5.982056485457203782e-02	4.832738010028432563e-02	-6.137388051506678655e-02	1.836358302617916438e-01	3.484593564614719974e-02	3.044249354009217687e-02	-6.987046487243837867e-02	2.681748762869516980e-02	-1.427427759333065038e-01	3.960601497930515275e-02	1.432991501650500606e-02	9.507238770049752929e-02	-2.115351835632441058e-02	4.523697602755728797e-02	9.937830349036545774e-02	1.655239645987523905e-02	1.392663518786383531e-02	-3.360975859049894487e-02	2.350998628536720477e-03	1.851927309054173648e-04	-8.465767775115395910e-02	1.488648199779160353e-01	-4.250266495513169845e-02	8.094092589907511681e-02	-7.580164691611762651e-02	-6.167265131929992872e-02	4.714491416982929256e-02	1.359835546147112120e-02	-1.255758891304112335e-02	-4.228227693213315597e-02	7.794572977215979970e-02	2.477012964420047519e-03	-1.342046996436529679e-02	5.019560778122311717e-02	-5.065900299906653248e-02	2.077480317792234632e-01	1.985057523596704121e-01	-4.733203461628284620e-02	-3.711733437404521330e-02	-3.261506006211931791e-02	7.751024414872363655e-02	4.682052123013259216e-03	5.297200525746854904e-02	-7.644489612303188852e-02	-3.533438507383242222e-02	2.782508390768533360e-02	-2.036168003066446495e-03	5.851250363824139072e-02	5.231564296929257230e-02	-1.462064282509984992e-01	6.710114937726080475e-02	8.250943510027355932e-02	-1.737111923136006042e-02	-4.796604389764604764e-02	1.653675689925376488e-02	7.033886281536983224e-04	1.941305871864454358e-02	-8.896483324061169040e-02	7.908892613377237202e-02	6.705308979392148039e-02	-7.492003948882089426e-02	2.068468060175968765e-02	3.660002012860924525e-02	-6.138211822736182322e-02	-7.859284171270627256e-03	5.916102429879560587e-02	2.502157789669133547e-03	7.192696942151385886e-02	-1.755604444431592692e-01	3.201377498788601089e-02	-9.022182742778819819e-02	-2.877632329827107399e-02	2.081329318945851839e-02	3.443532180417934602e-02	-9.407850293554263083e-03
1.772793400723713525e-02	1.896073339069405117e-01	-3.113328611579094934e-02	-1.315385541300097549e-01	0.000000000000000000e+00	3.388913265562069066e-01	6.719925106933638537e-02	8.294373572343478884e-02	1.128958893656673984e-01	-3.211940129608462785e-02	1.690784804459060514e-02	9.188954870470755765e-02	7.827859118974042629e-02	-1.873941747973173824e-02	6.171197593695560563e-02	-3.636856491219269544e-02	1.337878108744534056e-01	7.409789140083601741e-05	-4.500277338757507212e-02	-1.959924434623554548e-02	-2.134241454304973071e-02	4.884151523271999806e-02	3.464130162895298626e-02	2.422061957696888118e-02	-1.337314958942922016e-01	-1.337156840144962944e-01	7.282068287875353985e-02	5.847461215095450804e-02	9.924308664633139931e-02	4.912973786996288617e-02	-5.647425770452624977e-02	-1.722904909964192641e-02	-3.110257415382997048e-02	3.763704129617014005e-02	1.142263231032400184e-01	-2.517775510398637812e-02	-8.138769073500375095e-02	3.489406896537022851e-02	1.807383528025357719e-02	8.552625673121932656e-03	9.830328969805551820e-02	6.500413515603599424e-02	2.209130722432037230e-02	-3.486162050813877006e-02	-6.638647035700605790e-03	1.571706703631046975e-01	3.086816420645674755e-02	-2.116227815489509986e-02	1.779048301132033633e-02	-6.449511007973732224e-02	-1.946351146263742421e-02	5.361194772044346885e-02	4.387162895729030884e-03	-1.477520139545905956e-02	-1.296071517684504459e-01	1.544538949647275908e-02	-3.901821894312539757e-02	-5.158102376556565616e-02	-1.396177152664682397e-01	-8.892196826846367197e-02	-5.304794789718652497e-04	-3.693571387274711525e-03	3.046431576803174460e-02	5.789628214836749220e-02	-2.056161833950893858e-02	-7.082523235485536917e-02	-3.276636963425094001e-02	1.992233214897064231e-02	2.373729576182251680e-02	2.253429903054689903e-02	-2.782429996700134210e-03	-2.547858009494900766e-02	-3.212758355621489199e-04	3.814548342207673554e-02	-4.262067791596794997e-02	1.352266979028999075e-02	4.380048925447336400e-02	1.301352377210517608e-01	-1.382564832616058614e-01	-9.339316064038949428e-02	9.283183917254139716e-02	-5.668764437621420793e-02	1.908220161951659499e-01
-2.272703303823439894e-02	1.606247285262367708e-01	1.429017109247611439e-02	1.023884842402656391e-02	3.388913265562061294e-01	0.000000000000000000e+00	-5.030908486382591749e-02	8.520835545421455437e-02	5.787692509870380475e-02	8.949232069175054594e-02	-1.186190754691130583e-01	7.505886763859551114e-02	7.518549298771522171e-02	1.393402798089019186e-02	4.573580665933305728e-02	-1.387252141472568139e-02	6.597179875935114957e-02	2.976280161213514658e-02	1.240772527079873899e-01	-5.103728143666341754e-02	-3.775046961190240552e-02	2.124140774219754335e-02	2.997980391673198824e-02	-2.681050117139387526e-02	-8.894950909705687248e-02	-1.617227387394113980e-01	1.596807604332825536e-02	9.940392431832753561e-02	-1.905921044703587711e-02	5.192991629011127486e-02	3.482345604439085474e-02	3.656499800456071772e-03	1.185999250945675432e-02	3.948414429190009317e-02	-7.864179868547811758e-02	1.498471244825808936e-02	4.616437608233142816e-03	1.104905968338740392e-02	8.438543636171090545e-02	-1.292144240726037230e-01	6.573903228453539804e-03	4.260807112057329871e-02	-1.781259952294865778e-01	1.564284953796113431e-02	4.467491994528322019e-02	8.385541588281957004e-02	8.900949892556618559e-02	6.842826045751705666e-02	5.698622930624795691e-02	8.948416644354081212e-03	1.007598122793074702e-01	-4.998888588336934669e-03	9.402595223442503092e-02	3.772225088895515138e-02	7.555046746469247509e-02	-1.814692915108849936e-03	2.990372296145286587e-02	5.157955028289469557e-02	-6.094424999087871830e-02	-1.237195246523566522e-01	-1.034942814450066050e-02	2.745453648649765280e-02	4.480306100491859150e-02	4.970329815788267214e-02	5.748087262805449960e-03	-1.395646041864791013e-02	8.970272729204024909e-03	-3.464489386330554810e-02	-4.750831410872854293e-02	-6.187572365122772505e-02	-1.192837221986064490e-02	-2.683845618672598896e-02	3.891913464932803685e-02	-7.070287879771475215e-02	2.449293539773745101e-02	9.827949325069096354e-02	8.640478919898691990e-03	-1.015825118462340276e-01	-3.226501952596595030e-02	-1.039202611234102402e-01	-1.934004195520403618e-02	-2.855239656811819904e-02	1.795401025147382867e-01
2.850876540390854252e-01	1.152021254043007897e-01	5.541372353322855659e-02	-5.393114591843309324e-02	6.719925106933520575e-02	-5.030908486382524442e-02	0.000000000000000000e+00	1.258154654459032740e-01	1.905945085375721770e-01	8.188127984827054881e-03	1.485581955445158808e-01	5.797737068297006274e-02	-2.799575792370821020e-02	6.098513338407440809e-02	3.207479991357714555e-02	-6.010907559135204858e-02	9.211636294180404472e-03	-1.385002139664508886e-02	4.939220546362754066e-02	7.410257563986144547e-02	-8.315174334806146872e-02	-4.371278079527245175e-03	5.069990872425132050e-02	2.627912872947361575e-02	-6.487065372882291903e-02	4.560050509808804414e-02	-9.362475060472043309e-02	-8.783908611991408932e-02	-9.031938809105036214e-02	-1.536741820784038801e-02	8.742667237875699493e-02	-4.378762153451738748e-02	-5.250418800320937746e-02	-2.058744957383296798e-02	3.657252521055065486e-02	1.160726837262243960e-01	-3.893026551622982487e-03	-3.462699765673928065e-02	1.752358989521851651e-02	-1.076163601684857266e-02	-1.145391029319219600e-01	1.359360765869624676e-01	7.778832636623823904e-02	9.109669194532579728e-02	-8.498168490980090306e-02	-7.991570421956041559e-02	6.334884943073061658e-02	2.525547174913133630e-01	-9.358340845812412878e-02	4.842819306448503669e-02	-9.918803450062203125e-03	7.320745280385568092e-03	1.751522425330397136e-03	-2.150423858765029492e-02	8.179332569697628577e-03	3.093866864076983206e-02	5.815727353014367440e-02	7.462125204402698768e-03	-6.102382526736364887e-02	1.669895434193596068e-02	2.871575103547025637e-02	-4.598474948446716615e-02	7.335566549227386102e-02	-6.921666170456372558e-02	-1.089362081841625633e-02	3.462927178098601511e-02	-7.564309624816348276e-02	-1.837449714855040293e-03	-2.468383836405624310e-02	5.729726292001918742e-02	-4.388486780075045307e-02	-4.401249296699462354e-02	-2.415920363976191421e-02	-1.764912989078736699e-02	-8.766213207193340740e-02	-1.228669938777841586e-01	8.937491004625902624e-02	2.382930069739893145e-02	-3.745025954677179414e-02	7.250708980946481141e-02	-5.070194821936861024e-02	-4.658594022907960874e-02	-5.821170586091198307e-02
7.028323006279410534e-02	3.970613573018072495e-02	9.990778472279397693e-02	1.533787910613477745e-01	8.294373572343442802e-02	8.520835545421444335e-02	1.258154654459046340e-01	0.000000000000000000e+00	1.700103372751995967e-01	4.989250431402084129e-02	4.875274613441259175e-02	9.971805755249004213e-03	6.318883918701651004e-02	5.516526729009128133e-02	-7.275709664903813600e-02	-8.644731496584194541e-02	1.021448489812382641e-02	1.423473864494773089e-02	7.428827499115915611e-02	5.218266905211622203e-02	3.034536982163149252e-02	4.487214853160485795e-02	3.732370423199789927e-03	-7.422868195982164352e-02	4.357087373278423909e-02	-9.585248853067409452e-03	-2.320450727036703353e-02	-4.098432251895085462e-03	4.559119050465751388e-02	8.714956812642775386e-02	8.920142648233274352e-02	8.296212152428905293e-03	-6.832344086990754795e-02	5.372969741043577552e-02	8.375135830615743071e-02	7.309946907581509057e-02	5.157846881216906348e-02	2.524720722360598163e-02	5.311327961709406270e-02	1.214086493728299965e-01	-1.524307162969996444e-02	8.289362319825263614e-02	-7.077650363720221043e-04	6.574895105687791896e-02	1.192917472677758606e-01	-1.240915831091866234e-01	-5.668795153277182523e-03	-1.941415899257887406e-02	1.635349220198905051e-01	-3.239073232546569453e-02	-3.039352017718490893e-04	-6.774723642210572772e-02	1.682119702743455070e-02	2.585544896583291674e-02	-4.435269587731355961e-02	7.075134251545843467e-02	8.613403944224421252e-03	-5.380144204389321338e-03	-9.595276368582919199e-03	-1.717200685560860834e-02	-1.489474245332043402e-02	-5.920260819893620463e-02	1.874614114563341941e-02	4.965210467884537127e-02	-9.073839526088474383e-02	-1.187381672059693583e-01	4.987394360540001528e-03	-5.567619685835908938e-02	4.288943270111023748e-02	-1.931414379557171712e-01	1.931158380178417270e-03	-3.719236598750443740e-02	-1.572458800221197351e-03	7.625032952143820722e-03	5.909209514121022827e-02	-8.286801239227782612e-02	-7.782153640087577373e-02	-1.309751333358387670e-01	1.812778067475852642e-02	2.061641978670161746e-02	-1.503119632568023466e-02	-7.563435695346630572e-02	1.044605820040574728e-01
-4.579601042204130973e-02	4.315283576182476349e-03	1.191150568619684241e-01	-5.982056485457219047e-02	1.128958893656680784e-01	5.787692509870322188e-02	1.905945085375708170e-01	1.700103372752005404e-01	0.000000000000000000e+00	-3.332357619709501451e-02	-1.085693033519601197e-01	-1.640873300207543461e-01	6.952123282285710415e-02	1.970421143163619548e-01	-2.601434632756912183e-02	-3.139176017869764468e-02	-2.679196219164606957e-02	1.503667268512136335e-03	2.191268563438060202e-01	9.525800006457701974e-02	1.781813549671496660e-02	2.876099509306670812e-02	-1.926291376357513324e-02	2.675652680455284718e-02	1.402683822731015835e-02	8.173039359951850269e-02	9.780627494187854598e-02	-3.361345225600893827e-02	8.450970787918864191e-02	1.460870285201042451e-01	-9.461195427799612076e-03	6.611038123558090479e-03	1.418001714452731899e-03	2.644664954678260446e-02	-7.184893933390539694e-03	9.042513722186382163e-02	-8.905714165781576652e-02	-6.605864258690587187e-02	-1.304228148192159153e-01	7.701188226621136224e-02	-1.437033160584427760e-01	-4.066371400035482392e-02	4.682468135326928182e-02	-3.004813102507357739e-02	-1.665539002300676641e-01	-3.895073627249832221e-02	1.172028599875114957e-01	-1.396066942506291597e-01	-5.137979637401758615e-02	2.564318479872482182e-01	6.113716514583610040e-02	3.422738003211095274e-03	1.296051342811076479e-01	-6.866205928588885177e-02	-5.483405589716944251e-02	-5.264804688039192992e-02	9.898133016613046287e-02	-8.090265272121917317e-02	1.358907019175498165e-01	2.194253180868519990e-02	-7.168818932171690250e-02	-5.262618503047342133e-02	-9.170055284289163611e-02	-7.041937406156469070e-02	-2.480858847617044283e-02	1.496619548452335011e-03	-3.757628513986883273e-02	1.676972272549710112e-03	2.195071176170486915e-01	-2.036124638062427814e-02	-8.430308941324415883e-02	1.010583553168337839e-01	-3.774764106012341164e-02	3.926391829966538460e-02	-8.458914189443499099e-02	-4.958246575254162541e-02	2.797967277163331077e-03	9.426464658056495083e-02	8.455194711260878571e-02	-2.584570477229286220e-02	2.278909030913987051e-03	-2.501863111852432528e-02	-2.483691146767524199e-02
-3.177579040307271230e-02	2.090098072830194956e-02	-3.282316239766155247e-02	4.832738010028417297e-02	-3.211940129608507194e-02	8.949232069175043491e-02	8.188127984827838976e-03	4.989250431402100783e-02	-3.332357619709537533e-02	0.000000000000000000e+00	1.554668343780459261e-01	-1.444839041231371080e-01	-1.394424911577632764e-01	-4.436418620374039251e-02	-2.301687101086264536e-02	1.720375849676970270e-01	1.044032970691828044e-01	7.660029226670443669e-02	6.966118380796056109e-02	1.469293439250698129e-02	-2.860925931559022556e-02	4.166944030467355231e-02	3.020495084617695961e-02	5.036981332535091921e-02	-5.630222651817640145e-02	-4.372374181750598998e-02	1.655870210339686899e-02	-3.488436082287438983e-02	3.982310432978088816e-02	-1.402648443530420952e-01	-1.368060910216504500e-01	6.488751643296887528e-02	4.592691859267469118e-03	-3.397348319523577076e-02	-2.631398358752410488e-02	2.775843772780517069e-02	1.012914039012646622e-01	1.254757516958603658e-01	-1.701226544674542054e-02	3.217291567957449722e-02	8.371130679987999479e-02	4.019599825051169313e-03	-5.820038685593973554e-02	8.240779429924460775e-03	1.544362434811660106e-02	-4.112711618253245965e-02	-8.323241985968841614e-03	-3.596439021580127154e-02	-3.706136929117928493e-03	-2.954550553983581809e-02	3.490885819077822472e-01	5.355827974485875831e-02	1.039158912679851859e-01	2.749696866466578085e-02	-9.579656019500511210e-02	-1.464872025909028444e-02	1.235331281875607368e-01	9.259700794212187558e-02	-7.971574127860087122e-02	-2.299070731439787144e-02	-3.021626637751028896e-02	-7.420147431464416132e-02	6.160228216508931154e-02	1.984141302918662406e-02	-5.419142432942880561e-02	1.562696404885811560e-02	-8.451768741824417994e-03	-5.875294362978554508e-02	-5.977063381157958488e-02	-3.163235028043288877e-02	-8.723243970327035357e-02	7.287002323077926280e-02	-1.272506131559360612e-02	6.535042390519303634e-02	9.480096118819600348e-02	-7.195816261592631602e-02	2.641382096349492378e-02	4.808611434568734605e-02	5.831989347550332187e-02	-8.857864465330003712e-02	7.059779168577309805e-02	1.704666719681257325e-01	-3.255680921371469777e-02
