-5.125371,2.1884580000000002,13.496742000000001,22.513554,24.333220999999998,19.542165,13.626701,11.735686999999999,13.320719,12.073971,2.090388,-15.304462,-31.348021000000003,-37.379521999999994,-32.716483000000004,-24.267195,-18.097092,-12.732071000000001,-2.560848,12.362053,22.6057,18.115978,0.606709,-15.379175,-15.946809,-2.022414,11.633219,11.926615,0.497687,-9.59274,-8.717807,0.158736,7.233886,7.908167999999999,6.489816,8.735057000000001,14.124728,17.558301999999998,17.018341,16.365166000000002,19.686816,25.042189999999998,25.917005,18.407010999999997,5.160366000000001,-7.901807000000001,-16.852187,-20.836335000000002,-20.104064,-16.140103,-13.866033999999999,-20.062168,-36.081627000000005,-52.632214000000005,-55.494916,-38.995987,-12.872407,6.469483,11.719657000000002,10.113821000000002,12.939571,22.07142,29.286943,27.825547999999998,20.850879,16.505824,16.981272,16.370777,9.910802,1.8516150000000002,0.8980809999999999,8.643701,16.089922,13.482145999999998,1.871378,-7.584141000000001,-5.742487000000001,5.089861,14.388338000000001,14.154287,4.92106,-7.375824000000001,-17.338480999999998,-22.22405,-21.186760999999997,-15.740504999999999,-10.692275,-11.336231,-17.673934,-22.90606,-20.216388000000002,-11.024089,-4.079172,-5.204435,-9.929729,-8.77599,0.8540260000000001,11.296237,14.474966,12.369461,14.02779,22.470246,28.902485,23.179376,8.137288999999999,-1.20835,5.414231,20.35436,25.372258,11.870353999999999,-9.482509,-20.802432,-16.176957,-5.907321,-2.656756,-7.566767,-12.219471,-11.339605,-8.757855000000001,-9.982617,-12.987886,-10.38561,-0.002849,10.748559,13.047757,6.9665919999999995,0.650177,-0.20305399999999998,1.4059700000000002,-0.333229,-4.53746,-3.876617,5.231034999999999,16.007799,17.826556,8.529579,-2.7117880000000003,-5.885725,-1.432109,1.080176,-5.197331,-16.489229,-23.297968,-21.245020999999998,-14.787429999999999,-10.611502,-9.934347,-8.721782000000001,-3.879743,3.3270910000000002,10.173069,16.342184,22.980804,28.860051000000002,30.115298,24.950919,17.125051000000003,12.724150999999999,13.342315,14.0426,9.08305,-1.21648,-10.772877000000001,-14.929363,-15.909818,-19.981825,-29.625832,-39.741328,-42.040411999999996,-32.591919,-14.737944,4.432517,19.126889000000002,26.570446999999998,25.897945,17.755406,5.521967,-4.740933999999999,-7.713556
1.000000000000000000e+00,2.763714422674266591e-01,2.953809961540197759e-02,2.786936524783036884e-01,2.773547339122124922e-01,4.357614675930271964e-01,3.901273483719349677e-01
2.763714422674266591e-01,1.000000000000000000e+00,1.914390748982795487e-01,4.879509979987355361e-01,7.645422195042439473e-02,5.820860693129240593e-01,4.105956099798631631e-01
2.953809961540197412e-02,1.914390748982795487e-01,1.000000000000000000e+00,3.043618975502020985e-01,1.672807419852023400e-02,7.386130948173516564e-02,5.207343619910325128e-01
2.786936524783036884e-01,4.879509979987355361e-01,3.043618975502020985e-01,1.000000000000000000e+00,9.319479283390819102e-02,1.353286478451026231e-01,4.287771800077255779e-01
2.773547339122124922e-01,7.645422195042439473e-02,1.672807419852023400e-02,9.319479283390819102e-02,9.999999999999998890e-01,1.186627543745632646e-01,3.035998451139918508e-01
4.357614675930271964e-01,5.820860693129240593e-01,7.386130948173516564e-02,1.353286478451026231e-01,1.186627543745632646e-01,1.000000000000000000e+00,2.153597989415784730e-01
3.901273483719349122e-01,4.105956099798631631e-01,5.207343619910326238e-01,4.287771800077255779e-01,3.035998451139918508e-01,2.153597989415785008e-01,1.000000000000000000e+00
