-12.054047,16.986588,26.867707,5.110709,-32.866181,-59.21785500000001,-58.965361,-39.448947,-17.581376000000002,-1.554141,13.832513,36.03611,61.767368999999995,76.12355600000001,65.084586,30.228118,-7.936569,-23.217228,-5.002173,30.304395,50.424128,34.389837,-8.152476,-45.205883,-51.853229,-32.03328,-10.881588,-7.076664,-15.839889999999999,-19.839032,-12.623153,-5.856444000000001,-12.90197,-30.513509999999997,-41.647496999999994,-35.171252,-17.415417,-1.957041,7.863531,20.675711,41.408705,59.590989,58.04008,32.313415,-2.338505,-24.401864,-23.979267999999998,-6.546887,16.743164,37.097369,46.986328,38.385675,9.208035,-28.562678000000002,-53.272516,-51.220278,-29.656864000000002,-9.334280999999999,-3.457203,-6.029159,-1.879327,14.271492000000002,31.676947,35.975153000000006,24.54755,7.895533,-2.290248,-3.658821,-2.135665,-3.5274010000000002,-8.437996,-14.544176,-21.333562,-31.211708,-46.059507,-62.746574,-71.80447,-61.784763,-28.206318,19.240765,59.586728,74.853572,64.554213,45.565189000000004,35.703645,37.339155,38.574016,29.920748,16.202251999999998,9.470767,12.639992999999999,15.338464000000002,7.528739,-7.1458520000000005,-16.384206,-16.272223,-17.133886999999998,-29.156846999999996,-46.429448,-52.011216999999995,-39.638992,-24.154259,-25.027302,-41.731514000000004,-51.963799,-36.348019,-0.094919,34.224245,52.294798,59.282103,64.392481,62.537167000000004,40.370748,-0.257708,-34.712987,-38.743241,-16.323220000000003,3.527342,-0.374861,-18.033032000000002,-23.1674,-7.564807000000001,8.68625,4.403693,-12.645455,-12.352008,20.415898000000002,63.148154000000005,76.887214,47.930960999999996,1.907152,-25.153726000000002,-24.148385,-16.544355,-23.845192,-41.372316999999995,-46.119966,-26.226233,4.085001999999999,20.008032,11.98771,-7.147806,-18.297483,-14.65582,-3.910999,3.2449369999999997,2.654877,-3.7075400000000003,-12.360539,-19.525079,-19.929714999999998,-8.821626,12.802289,36.281017,50.641153,50.581927,39.205824,23.673017,9.392610000000001,-1.622016,-8.73108,-11.378199,-10.423589,-9.451113000000001,-12.994275,-22.526575,-34.164775,-40.718793,-36.634746,-21.781964000000002,-1.193578,18.559387,32.94063,40.07874,38.954803000000005,28.495485,9.739609,-11.286697,-24.89029
9.999999999999998890e-01,6.452879552147049447e-01,2.627350120850877047e-01,1.175388024753015459e-01,5.509824743528195512e-01,2.426346331454899349e-02,3.078984228816618318e-02,2.945097446004120711e-01,2.298103959729738965e-01,5.276205214560464318e-01,4.562090201093459974e-01,1.646506953499732862e-01,4.092668253408215939e-01,3.549866115201049666e-01,3.658080051591094950e-01,4.497594419613496486e-01,5.050626032557670175e-01
6.452879552147050557e-01,9.999999999999997780e-01,2.627879871690982916e-01,1.834540556283319468e-01,1.269189066310574265e-01,7.503672530276148112e-02,1.352202295771832985e-02,1.419581915614894219e-01,3.283190157559731648e-01,3.139918326646268243e-01,4.759298942474808891e-01,1.752906109849573235e-01,1.947526950654225320e-01,4.018336539138219199e-01,5.811621029918038195e-01,3.039862847085176845e-01,4.032020868856222018e-01
2.627350120850877047e-01,2.627879871690982916e-01,1.000000000000000000e+00,7.886491872366691025e-01,1.841143657865018102e-01,3.220286992841586704e-01,3.860455877032755168e-01,1.719724055487701631e-01,7.116730352696780393e-02,4.672047277164943085e-02,1.116900397678303736e-01,3.000652521440571041e-01,3.440747794656160430e-01,2.670027749256855265e-01,1.449248216772363873e-01,3.724758727409142184e-02,1.757545686830758458e-01
1.175388024753015459e-01,1.834540556283319468e-01,7.886491872366691025e-01,1.000000000000000000e+00,1.532950472443934120e-01,5.531263621570636779e-01,6.759815258044761244e-01,1.066807477150902989e-01,1.988790912010370282e-01,1.082815753435492356e-01,7.936138838192641209e-02,1.694344702378501322e-01,3.213809367594960276e-01,3.489403469783792788e-01,4.667536211829504539e-02,1.713657046178058974e-01,1.386301493521711614e-01
5.509824743528196622e-01,1.269189066310574265e-01,1.841143657865018102e-01,1.532950472443934398e-01,1.000000000000000000e+00,4.378423020268984445e-01,8.786372604915139439e-02,8.023928560787245423e-02,1.206023054073266376e-01,3.345306634264069157e-01,6.899606568519160710e-02,3.276090679613712364e-01,1.640810297199662426e-01,3.349659817429717079e-01,9.780181428690960799e-02,1.448108332560444078e-01,2.169777979690842851e-01
2.426346331454899002e-02,7.503672530276148112e-02,3.220286992841586149e-01,5.531263621570636779e-01,4.378423020268984445e-01,9.999999999999998890e-01,5.884326829709795037e-01,1.347367599080775968e-01,7.545361813550686969e-02,1.861862009533280515e-01,4.492344212624346800e-01,2.007094180695163377e-01,2.745407480424816860e-01,3.124387047581063045e-02,2.728291922342496179e-01,3.699321462604176491e-01,1.842767522142020886e-01
3.078984228816618665e-02,1.352202295771832811e-02,3.860455877032754612e-01,6.759815258044761244e-01,8.786372604915140827e-02,5.884326829709795037e-01,1.000000000000000000e+00,3.201152165995749255e-01,2.044352125851675583e-01,8.594454166364701164e-02,7.751311336940548691e-02,4.779725661350894828e-02,2.120417648581307823e-01,2.173200673869476462e-01,1.863759518210980071e-01,1.933609663015521951e-01,4.391990529097464235e-02
2.945097446004120711e-01,1.419581915614894219e-01,1.719724055487701631e-01,1.066807477150902989e-01,8.023928560787246811e-02,1.347367599080775968e-01,3.201152165995749255e-01,1.000000000000000000e+00,2.480540599418749603e-01,6.364514294501489866e-01,5.296267878801901308e-01,2.800353646621859816e-01,6.298198915453417923e-01,2.284863462970871950e-01,1.647733014153192066e-01,4.870823326515921203e-01,6.409079212036354889e-01
2.298103959729738965e-01,3.283190157559731648e-01,7.116730352696780393e-02,1.988790912010370560e-01,1.206023054073266515e-01,7.545361813550688357e-02,2.044352125851675583e-01,2.480540599418749603e-01,1.000000000000000000e+00,2.883581664557449131e-01,2.079679850839006583e-01,3.202025189899410096e-01,2.722812182400594083e-01,5.143259812703596667e-01,2.856189224227511092e-01,2.389292267239234435e-01,4.683721368602770108e-01
5.276205214560464318e-01,3.139918326646268243e-01,4.672047277164943779e-02,1.082815753435492218e-01,3.345306634264069157e-01,1.861862009533280515e-01,8.594454166364699776e-02,6.364514294501489866e-01,2.883581664557448576e-01,9.999999999999998890e-01,6.732395529979333659e-01,2.078739552027596693e-01,7.636573525570911070e-01,3.003205133975656027e-01,5.353361408725285653e-01,8.234915466230612324e-01,8.199455555962599229e-01
