0.000000000000000000e+00	3.096928987292218438e-01	2.338586934219295255e-01	7.822470559914901367e-02	3.500664884570514612e-01	3.783031802706805606e-03	-1.733706829637463587e-01	-3.573267327352673828e-01	-1.376442442438994829e-01	-1.926798207348459635e-01	-1.788085076162429510e-01	-1.230799596229717463e-01	-1.770963770477599064e-01	1.663432268254573521e-02	-1.744791035981737293e-01	-2.339370826221655042e-01	-2.706319524472336480e-01
3.096928987292218438e-01	0.000000000000000000e+00	2.168189378388429567e-01	1.548293211726892160e-01	-1.915672364446299458e-01	-6.374562003612302408e-02	-1.116015661903014267e-01	-4.326878898596733802e-01	6.887992094461482806e-02	-4.205568402409939344e-01	2.154935262458584563e-02	-4.850175485125350627e-02	-3.780476514828589041e-01	1.464098059528264606e-01	2.853777302785940329e-01	-3.140692103719426864e-01	-2.525274505997796015e-01
2.338586934219295255e-01	2.168189378388429567e-01	0.000000000000000000e+00	7.287278343237547640e-01	1.464154087085998146e-01	3.123625812407432312e-01	3.530660588971806790e-01	-3.086899185391302480e-01	3.510281693241438378e-02	-2.408063666854927953e-01	1.992104442946615941e-02	-3.226638145912754663e-01	-5.437643924446490251e-01	2.230924584514575870e-01	7.543600050030192794e-02	-1.915871514931714592e-01	-4.665873950921401447e-01
7.822470559914901367e-02	1.548293211726892160e-01	7.287278343237547640e-01	0.000000000000000000e+00	1.411203944602926197e-01	5.239401195668454969e-01	6.272206415881612651e-01	-1.859788593458089057e-01	1.924232224121902313e-01	-2.773800290584668704e-01	-1.960184994922423429e-01	-1.723243785380381699e-01	-4.736976552527850104e-01	3.308695127577988004e-01	-1.170474465808512693e-01	-3.318071949753270689e-01	-3.430329949969818659e-01
3.500664884570514612e-01	-1.915672364446299458e-01	1.464154087085998146e-01	1.411203944602926197e-01	0.000000000000000000e+00	4.743764339475098901e-01	5.107709511307909067e-02	-2.606578035458281262e-01	-3.748904511397045669e-02	-2.541449861355936368e-02	-3.686273948681289547e-01	2.160258170323949289e-01	-1.772855616609449458e-01	1.649201308702711588e-01	-2.229474602963069652e-01	-2.796350068011128620e-01	-2.553856031846942765e-01
3.783031802706806040e-03	-6.374562003612302408e-02	3.123625812407432867e-01	5.239401195668456079e-01	4.743764339475098901e-01	0.000000000000000000e+00	5.577026290336145609e-01	-1.276456489745052825e-01	1.174592542047317861e-01	-2.478968209426628266e-01	-5.739833989922683566e-01	2.215284623308929057e-01	-3.156163361812152623e-01	5.802548670143534842e-02	-2.963487381370875640e-01	-4.830356159916056047e-01	-2.590960209091078825e-01
-1.733706829637463587e-01	-1.116015661903014267e-01	3.530660588971806790e-01	6.272206415881612651e-01	5.107709511307909067e-02	5.577026290336145609e-01	0.000000000000000000e+00	2.972407117760749728e-01	1.748432981439844436e-01	-3.037837863042174291e-01	-2.390721536630946442e-01	1.858358929824369815e-02	-3.782772504685554260e-01	1.739567623349624059e-01	-3.144298845966642664e-01	-4.123481901437358599e-01	-2.497808266270153121e-01
-3.573267327352673273e-01	-4.326878898596733802e-01	-3.086899185391302480e-01	-1.859788593458089057e-01	-2.606578035458280707e-01	-1.276456489745052825e-01	2.972407117760749728e-01	0.000000000000000000e+00	-3.539908738184371906e-02	2.111765447770340975e-01	8.338637429882334029e-02	8.336854393665921181e-02	3.050059323204892814e-01	-9.881333820652885014e-02	-3.826468543128830890e-01	-1.826893504092108600e-02	2.095492099252779794e-01
-1.376442442438994829e-01	6.887992094461481418e-02	3.510281693241438378e-02	1.924232224121902313e-01	-3.748904511397045669e-02	1.174592542047317723e-01	1.748432981439844436e-01	-3.539908738184371906e-02	0.000000000000000000e+00	-1.114520050523071931e-01	-1.718408221741964670e-01	2.096787170911250664e-01	-3.539364536809250228e-02	3.684255378251266033e-01	1.673521472874583971e-02	-1.429075875428895970e-01	1.846629664822083405e-01
-1.926798207348459635e-01	-4.205568402409939899e-01	-2.408063666854928231e-01	-2.773800290584668704e-01	-2.541449861355936368e-02	-2.478968209426628266e-01	-3.037837863042174846e-01	2.111765447770341253e-01	-1.114520050523071931e-01	0.000000000000000000e+00	1.796267708297390187e-01	-1.090832795221994417e-01	4.595484656841257731e-01	-1.389177761030754576e-01	5.340546948058599863e-02	5.067989340414552624e-01	4.116790390024461788e-01
