0.000000000000000000e+00	2.641593393278219293e-01	-4.316703746943604397e-02	3.907129627644136127e-02	5.878154927184715134e-02	3.257209910424985894e-02	8.382344170633054814e-02	-3.309779990684560275e-02	3.854757291737783559e-02	1.201244125812948003e-02	6.176859952493041900e-02	-2.768770171462767507e-02	-2.235308099749057711e-02	2.251240743959312743e-02	-8.759997919700000454e-03	-7.503119357395215787e-03	7.386309799079025795e-03	-7.294253275877882192e-02	1.377742552551925077e-02	-1.409309181952168866e-02	3.153381995287250078e-02	-4.667699774245610139e-02	1.459755098773644032e-02	2.258803119958197395e-02	-1.601205674063532758e-02	-5.170554931224642659e-02	2.755003176297984510e-02	2.335575625150966908e-02	-1.639663135220818801e-02	3.887293364464634859e-02	5.952454285079802204e-02	-6.651074157975898904e-02	-2.590756145114679956e-02	2.901438842389685718e-02	1.676605645543207887e-02	-1.851717203112428212e-02	-1.548975341187569261e-03	2.212522475521718629e-02	4.062684177922774864e-02	5.437874350543277224e-02	-1.331092263794925734e-01	-1.385916033350679220e-02	1.990962310715662653e-01	-2.378733344760887089e-02	2.670550841644221685e-02	-1.459363670572125238e-01	2.007485477875921853e-01	7.161670349416497661e-02	-2.906262679109633193e-02	-7.441528329774668715e-02	5.718490647141969557e-02	-2.931164620390656547e-02	5.993343403989438711e-02	-3.505431239499313956e-02	8.613958571284227594e-02	6.776654534114867623e-02	-3.314459624845251390e-02	-1.146464317985622927e-01	7.529253427887207251e-02	5.352784358986205533e-03	-1.229691700026327300e-02	1.174632901724136438e-02	-8.697425167196554119e-02	9.498010374605793393e-02	4.299810682424882319e-02	3.961347852903918110e-02	-2.292889319893572780e-02	1.303614891310098944e-01	4.550948356590536585e-03	-1.269394793369131406e-02	-6.919461744708602091e-02	-4.732055907186574761e-03	1.647554974822296875e-02	1.896642433524010213e-02	-6.273657875651993121e-02	4.016641688541634780e-02	-5.212371667898474392e-02	2.618178415032654163e-03	6.952878710160224907e-02	3.447024147646320091e-02	-1.700791992097535829e-02	8.598979904343361999e-03	7.261793228296251068e-02	3.588910361796066040e-02	6.102424256339089234e-03	-4.011822855006597771e-02	-4.040723014999106355e-02	4.369055146683098467e-02	-2.864936204962875710e-02	-9.689974711239726646e-02	1.837355460436343804e-02	-2.940170744403697994e-02	2.316383994132199461e-02	5.529099849818744361e-02	5.805185200687294073e-02	1.212524054811937868e-01	-4.758581408447943445e-02
2.641593393278214852e-01	0.000000000000000000e+00	6.702021155060816637e-02	-4.886367221740055278e-02	-1.446110373946798144e-01	-1.585117788557177387e-01	-6.071802532617827375e-02	9.757506167680013442e-02	-8.235263198162112719e-02	-1.280825098645651527e-01	-1.351773830121431874e-02	4.148197387863836183e-02	8.498391898385224824e-03	-4.380115489074152407e-02	-7.135719267246774800e-02	-3.978884000349644512e-02	1.298161685869864135e-01	-3.454388412205964404e-02	-2.604095557775198966e-02	-3.380000033155629996e-02	-1.884477640353363070e-02	9.687039048075787862e-02	1.750863658592017365e-03	-5.063500072321259923e-05	-1.920359366354619556e-03	-4.348711063204174082e-02	1.094041148137657182e-01	1.226259932517166640e-02	2.509442776797795108e-03	-8.950437471430414127e-02	-3.781364041238077095e-02	3.213872944862194991e-02	2.265928752674519452e-03	-4.170957526770490559e-02	-1.884736213111196795e-02	-1.122727779227669642e-01	1.447423916573629780e-02	-4.658300619610147852e-02	-1.578714019993685824e-01	1.442476249120214493e-01	-7.686571509223583121e-02	-1.029208058150082039e-01	2.750090250966179539e-01	-1.120635040905652510e-02	-4.766298323355027539e-02	-2.363539550659414859e-02	1.183776618783859563e-01	1.800060416018796072e-01	5.069671193594222497e-02	5.449312421309026287e-03	-9.646013515586625287e-02	-2.523773971493943266e-02	-5.948231665758522274e-02	-3.652297057473362363e-02	-3.699864689911371018e-02	3.573031604498417418e-02	-1.320972545347975924e-02	1.069462456371604031e-01	-1.676515405152615920e-02	-3.649222376735550971e-02	1.945088317970018570e-04	1.704055692278937800e-02	-1.256346083749830811e-01	-2.019237467838905925e-02	1.441511383384343759e-01	-2.402462006047685096e-03	4.727350425178945131e-02	1.500729614256213762e-01	1.795142964380025685e-01	-7.820725491598569390e-02	9.905118162414197625e-03	4.973622669108700156e-02	1.147125521673710152e-01	-8.535162520722887336e-02	2.985226967240923318e-02	-2.448481215669790281e-02	-3.476242945641045985e-03	3.003120501362587999e-02	7.652804871675242260e-02	4.465965625874900036e-02	2.213632270607819585e-02	-1.517332415260567655e-02	4.915515466111355231e-02	-6.773335744826071599e-03	-3.619605757832016629e-02	-2.092992201028594582e-02	-4.264114680180811079e-02	1.038054205114179590e-01	1.264502882127004069e-01	-2.738580304891717263e-02	1.381531040329018190e-01	-8.569135244609273061e-02	1.939214005125314833e-01	-1.899853842932629905e-02	-2.686279579777431023e-02	-8.752757253350328115e-02	4.325400741189274617e-02
-4.316703746943616887e-02	6.702021155060786106e-02	0.000000000000000000e+00	1.674002737437986221e-01	1.864148765733721347e-01	1.867434093590141231e-01	-3.202942204952771016e-02	1.732412599093679367e-02	-2.173818021678601553e-02	4.836071541686956521e-02	-5.797635392329010540e-02	6.881443980063693677e-02	-5.319503602646890456e-02	1.033334935893699506e-02	1.154967521951821841e-01	3.974741397477889182e-02	-2.991076539113608768e-02	3.292752517204409340e-02	5.421845729469099845e-02	-3.357064652954278028e-02	1.563278448711392932e-02	5.976400495779381900e-02	-3.873063004735271403e-02	2.753163761797835368e-02	2.474924864732866436e-02	-4.101252510790726058e-02	3.315298468571505758e-03	7.073282542410175289e-02	-1.770057536629794995e-02	-1.970794365947402607e-02	4.877389184657180549e-02	4.895420735567968668e-02	4.260775492639480577e-02	-3.426903444315609198e-02	1.156278528754982049e-01	-4.885901837161497896e-02	5.385665454338055963e-02	-6.052332280029244262e-03	8.389420805745430310e-02	2.601771682922558726e-02	3.154980443129368206e-02	-6.031168511651127662e-02	2.190214404360323330e-01	-1.091994577924079030e-01	6.474317761450736064e-02	-1.502529109764626052e-02	-2.214167102125019770e-02	1.798987406967835281e-02	-1.603545467598061630e-02	5.945371260081250449e-03	2.202802822050000872e-02	-1.710337029899769434e-02	-3.980322876896001671e-02	4.349901404135874533e-02	-1.561031369078689224e-01	-4.182855141445050717e-02	-9.157741023371410161e-02	-1.232928345444068118e-02	2.393641790316117929e-02	3.038871463299861603e-02	1.447585779593717203e-01	8.898712335322567224e-02	-1.984181448462955105e-02	7.308779317908300870e-03	5.816620835589858540e-02	3.055890983762954080e-02	-1.228792326483982983e-01	-7.043228015158109478e-02	-3.835271649308762132e-02	-2.628931834395381237e-02	6.806277551929548753e-02	-3.093413991332947741e-02	5.108013735536853089e-02	-4.131947650608341210e-02	1.616528879555810885e-02	-2.569287822756308876e-02	-8.275756737449448119e-02	-7.410296299709495660e-02	-7.977474302396585226e-02	-5.395390185563758711e-02	1.428162924892234682e-02	-4.093692169160300515e-02	-1.093871608353510494e-01	4.424102429898708194e-02	1.145468636548379639e-02	1.090562867608247527e-01	-3.301827944212980953e-02	6.258150782450713767e-02	9.444940871955341544e-02	1.005673943858352015e-01	-5.806411988379599209e-02	-7.943546353295069529e-02	-6.791422827853473010e-02	-2.521279669928571526e-02	-3.022681336556518050e-03	1.764556238085257869e-02	1.434748197961597249e-01
3.907129627644181924e-02	-4.886367221740034461e-02	1.674002737437994270e-01	0.000000000000000000e+00	-3.169914599198947469e-02	1.472540017848456284e-01	2.749548002548658776e-02	8.640937639792226066e-02	-9.876894308042548278e-04	-8.455283481857454875e-02	-1.383057578972924639e-01	5.549098976447461307e-02	-2.137538551325460570e-02	1.851326789350481866e-02	7.001108427898529440e-02	1.161054742102253373e-01	-7.573753825486492786e-02	5.002802737313099407e-02	-1.136812512549596477e-01	9.884870951214298762e-02	8.631203631489071590e-03	-9.573210696391494523e-02	-6.501818600695151440e-02	-1.560224571517724798e-02	-1.282933247129651455e-02	8.552604634808060047e-02	6.400917345015845472e-02	8.297284202584970236e-02	-1.998340415798523229e-01	-3.022207899519318251e-03	-5.940737685326773210e-02	1.070470097964711792e-01	-2.883266576450852544e-03	-9.304852349239597920e-02	-5.145546345926921283e-02	5.824904416828620771e-03	-3.547303181274122363e-02	-1.762312707604883621e-02	-1.161947054893326808e-01	4.714329417964338576e-02	9.161356036014958737e-02	1.180606033921411252e-01	-4.562543796955535053e-03	-5.315544598609490273e-03	1.145487564352677123e-01	2.811825393485910523e-03	1.664888015354563239e-02	7.362792108314770989e-02	-1.507509185312431998e-01	-1.342516765010003804e-02	1.439843907202848494e-01	-6.506600729123551696e-02	8.309641491741048824e-02	-9.012332348657202397e-02	4.566068469376091329e-03	5.101328813365228754e-02	-1.092850253719324094e-01	-7.231736003771317700e-02	6.607891085875276793e-02	9.922955697225820104e-02	7.423568676769636172e-03	9.490410952876016104e-02	7.053965730474914819e-02	2.293803522218211891e-02	-1.171663556476632874e-02	-2.807140452495538244e-02	-7.211087186666748083e-02	-1.695398297125376777e-02	-8.312819382682419544e-02	4.749044551608185005e-02	4.717981057693100555e-02	-3.280670752630401171e-02	-7.307973762855143364e-03	7.804005629424137780e-02	-2.014308243348016461e-03	-1.571846931849640583e-01	-2.968025933830876345e-02	3.654311439101855241e-02	1.420273505469902588e-02	3.571150852746691334e-02	3.344683972659117949e-03	-9.584010938945699415e-03	3.764220392642249335e-02	-5.408805802184252220e-02	3.303551219318333343e-02	9.849769999999784253e-02	8.681981224440704636e-02	8.402558711334688624e-02	-1.629753716724473625e-02	-1.604590026452051843e-01	-2.660678069660173464e-02	2.639267446336104883e-02	-4.366634543214094680e-03	6.309517401463422825e-02	2.023876058579594794e-02	-1.165294930575387078e-01	1.525074103251777835e-01
5.878154927184694317e-02	-1.446110373946803418e-01	1.864148765733723012e-01	-3.169914599198925265e-02	0.000000000000000000e+00	1.266016792770050803e-01	9.609992153258500869e-03	-1.164270516629533833e-02	-1.201720847799582770e-01	-1.381106095760306074e-01	2.192667140324854880e-01	2.074959900702192106e-01	-1.123546594723860842e-01	-2.338510764630200717e-02	2.512508441459076688e-02	-6.689586091833993331e-02	1.552262090548732140e-02	8.882639221795345097e-02	2.075775017621288993e-02	2.141329807541280522e-02	7.985500614721776497e-03	3.898203374938356142e-02	6.787170602109672546e-02	-9.581352244899986326e-02	-2.926586523929230327e-02	2.254993765381380078e-02	-6.580025580974603605e-02	-9.258409815634216500e-02	-8.270235834133159158e-02	-1.024261343333090872e-02	4.577767131631876180e-02	1.411376898524885071e-01	-5.207529918106312827e-02	-7.203744162929326400e-02	-4.230683621435735869e-02	-2.324778781832460839e-02	-1.869690780485530265e-02	-6.079711343353112057e-02	-7.296457165542835632e-02	-9.827112638268110933e-02	-2.302129959105760071e-02	5.261380781394336785e-03	3.497899468284827035e-02	6.708004421402105621e-02	-1.617795492707898575e-01	-4.989950398790775343e-02	-1.562554892030469308e-02	8.014854941190234505e-02	7.991189725008417122e-02	1.047429697680774680e-01	1.942647400401718849e-02	1.968101952967640095e-02	1.392702085626038311e-01	-3.501057924750533568e-02	-9.903229502774228699e-02	1.844732228636248028e-01	2.143937657290399465e-02	-1.054043997700029600e-01	-8.109048220230197571e-03	-6.898070515524380719e-02	7.585695265200531612e-03	3.462509822396400705e-02	2.193906452221528695e-03	-1.211657453445508237e-01	-1.445105308069730976e-01	1.990140969516568936e-01	2.366310849820036158e-02	8.810082484777817524e-02	3.388546327937205088e-02	-6.756739959158625242e-02	1.657886029068642020e-02	-3.077971927271839700e-03	1.897294036084609583e-03	9.591040573940343150e-02	5.473796981042872156e-02	2.027128503266126952e-02	-5.084448105001849322e-02	-6.090452535715284305e-03	8.470004201120670539e-02	5.795937221317265520e-02	-2.983958996274804396e-04	5.350618020151826776e-02	6.215515857241321607e-02	1.056891767752064087e-01	2.042297536215154086e-02	7.072697760003301970e-02	5.594587843094098872e-02	-9.793344774909509831e-02	1.374293466182193932e-02	8.293185170889208480e-02	-2.690859534106018747e-02	1.872227462748144236e-02	9.380990092027254035e-02	-9.220306697095119464e-02	-1.528667315153179121e-02	3.357330746919381936e-02	9.961231525357468197e-02
3.257209910424962301e-02	-1.585117788557182661e-01	1.867434093590138733e-01	1.472540017848453786e-01	1.266016792770043586e-01	0.000000000000000000e+00	-1.239616859785634337e-02	-1.462788512823353163e-02	1.149887605313376915e-01	-1.357809811155131496e-01	-2.460840879797585035e-02	-9.439347360349709115e-02	1.218010121663418502e-02	-7.562569663685538013e-02	3.797436721621617189e-02	-3.422500247927908607e-02	-1.527825977490390903e-02	-4.016348321244474218e-02	-3.963192114839508146e-02	1.253392937668889630e-02	4.154423876525434323e-02	-5.730233407101538445e-02	-7.830163467785977716e-02	5.222705655375116385e-03	-6.354348590037339761e-02	-5.609799434187288242e-02	4.647928581538430387e-02	-2.114368872411087966e-02	1.240138814941235679e-01	2.927486591503281402e-02	6.063831039934768075e-02	1.813687031710219111e-02	-4.388695862538687792e-02	6.257958730877204168e-02	-1.496697194728638380e-02	-1.837523827771993939e-02	8.552800816145006424e-02	2.670553944861103063e-02	-1.771622007611786676e-01	-9.368965218771854730e-02	-1.305012923397926849e-01	1.431671851320864552e-01	-3.553579573648813633e-02	-9.114890063324829206e-02	1.394888679067650405e-01	1.589780366304136602e-03	1.672645391709094015e-02	-8.177906204386154246e-03	1.521961254316139267e-01	1.073954201422672823e-03	-3.308223723320675297e-02	4.725175724822897050e-02	5.396071840277242432e-02	-2.082002115645975315e-01	4.101761504980205170e-02	-5.424689510679214788e-02	-7.667511458787816883e-03	-9.464411383953597046e-02	-1.171170522895273181e-01	9.096160193144949002e-02	-2.234138468860274659e-02	2.352666992829373915e-01	-3.969199437064703517e-02	8.600857241785508922e-02	-5.133334074957100757e-02	-8.163417695640450000e-02	8.135935735273561176e-03	1.859836140513366695e-02	1.185109086784333354e-01	-1.183322953573832659e-01	-1.557233409678930314e-01	5.852864487501593938e-02	-5.030122905144193690e-02	-1.072063602079712102e-01	-1.044162020428241189e-01	1.763556429837372930e-01	6.489065569058684313e-02	-2.881363443681929024e-02	-3.369402351619060071e-02	2.760268396656518491e-02	-8.622388233041681366e-03	8.509904337347806713e-02	8.819222752973919152e-03	-7.408888563911420790e-03	1.672341169249228279e-02	7.702939195812680273e-02	2.871353145769496920e-02	-7.650600292506994082e-02	3.445095828788141690e-02	3.426074497344410753e-03	3.654326334219776262e-01	6.361949726795147753e-02	7.671483122519050235e-02	4.634457011803390369e-02	-8.557019615831250314e-02	9.811170618919606845e-02	-1.576751456691499187e-01
8.382344170633045100e-02	-6.071802532617873865e-02	-3.202942204952797384e-02	2.749548002548671266e-02	9.609992153258686484e-03	-1.239616859785660358e-02	0.000000000000000000e+00	1.778782738269479025e-01	1.169807175136946542e-01	6.134139735599892368e-02	-1.143860106201848546e-02	3.277202783534546165e-02	-2.058594927227760940e-02	8.199174843553269643e-02	6.263654468609163029e-02	-6.853952639213958808e-02	-3.032829641042823071e-02	6.659147066532056236e-02	1.755012268759335858e-01	9.771527074459611384e-02	5.768297175526659187e-02	5.196676991931836742e-02	-3.362658886300427807e-02	2.507439763130986030e-02	-6.457052568675851478e-02	-1.678343042766799673e-02	-2.961635077772452676e-02	-1.035959550772576204e-01	3.205700159209558253e-02	1.537004318100690034e-02	5.952147621861308968e-02	7.864599771566609110e-02	1.178141042595287763e-01	-2.156125038676099271e-03	-6.693832463842270403e-03	1.067465728033106451e-02	-7.784128915098620372e-02	-5.371162933949757664e-04	4.204574998140051499e-03	2.773236585803871487e-02	-1.823586421511441125e-01	8.576429804785632230e-03	9.692549263362930378e-03	3.935126113822057237e-02	5.601150499839054747e-02	-3.819853329557163640e-02	1.222397838252708285e-02	-2.975497859512821197e-02	-8.032315517735132485e-03	-1.143957840755693012e-01	2.260616406383950810e-02	-4.759568338813803881e-03	1.341590191595891934e-01	1.126309905234164528e-02	1.729580596047125829e-01	-1.595337567541652360e-02	1.911692935995803685e-02	3.475084994738050770e-02	4.611534242836719949e-02	1.519771735060737421e-02	1.737145613917737835e-02	1.850303001088554264e-02	1.249996236110204467e-01	5.314693895383919460e-03	1.425016684466168075e-02	-8.886042336518944207e-02	-1.302534786220290175e-01	9.271457556392714849e-02	1.632165991821301065e-01	8.158426310840006385e-03	-2.187463459324264989e-02	3.241725135870672514e-02	7.197510198467867854e-03	-1.597713441025127440e-02	1.175284287947899256e-02	4.789582111935639097e-02	-9.557134528466225409e-02	-6.379448627122505378e-02	-6.275597701238945503e-02	1.935304675310688767e-03	1.372488703515724155e-02	7.968388417350559137e-04	-5.839464958171602244e-02	1.214483667648636953e-02	-4.579251155928196031e-03	-9.796689665339682052e-02	5.247265993979238633e-04	2.464616419501126574e-02	-5.415668684142428690e-02	-2.242293967114476066e-02	-5.453292009575411853e-02	-1.023379317806912270e-01	1.147506623201307446e-01	-3.216430764151580884e-02	7.853254610345878489e-03	-7.530075302104138890e-02	-6.979248848409183581e-02
-3.309779990684549172e-02	9.757506167680041198e-02	1.732412599093736613e-02	8.640937639792273250e-02	-1.164270516629562283e-02	-1.462788512823406419e-02	1.778782738269489572e-01	0.000000000000000000e+00	-6.525659940920232327e-02	-3.347798007950091026e-03	1.043710634478453719e-01	-2.078196372930340291e-02	-7.286192118371130622e-02	7.079956433631062751e-02	5.386559213276466418e-02	4.963296493159205514e-02	-5.832343216593714047e-02	2.083085050024200899e-02	2.124026524296791785e-02	1.302102846427647953e-01	3.718292703855943359e-03	-4.961762139778499309e-02	-8.742736526097059924e-02	3.882361341287936685e-03	-1.385117536483168876e-01	4.676680862462059135e-02	-2.889970698943240910e-03	3.093228711539616239e-03	4.836330647514813091e-02	-7.675811897368556291e-02	1.178645826643704708e-01	2.414276624175453745e-01	-9.656551058185935954e-02	2.147353964188827499e-02	1.995717198343492822e-03	-7.427555067491948410e-03	1.193419109823516851e-02	-3.244401320645892706e-02	1.874845877787885765e-02	2.375960638258543117e-02	-1.549420438659551355e-02	-2.045809974302390533e-01	-7.826286403617103982e-02	-1.093466099426065180e-01	-9.963567645407733764e-02	1.142799072567442370e-01	-4.585762385470602137e-02	-8.610356648187014739e-02	-2.778075628672786734e-02	-3.730597388150931615e-02	-2.718876234110631160e-02	2.312145769721862462e-03	2.578960727287796587e-02	8.395892576288982445e-02	1.845107231678847770e-01	8.927061393539259537e-02	-7.630004128586637124e-03	3.062077202235616302e-02	-1.430960777063466395e-02	8.984255371448555960e-03	7.312815827590837814e-02	3.047542718557027033e-02	1.692362644560486962e-02	-7.740261982386464901e-02	2.375872530451972331e-02	9.997070186027781635e-02	-2.823613604955334949e-03	5.499196563357929002e-02	9.829267667951535614e-02	3.955228615287197796e-03	1.247471306947969538e-01	4.532091044624105697e-02	1.271660006446908783e-02	-4.020083111530787026e-03	-3.614860598539944986e-02	-4.396825716790469379e-02	-2.891443059235563814e-02	3.859531418592467705e-02	1.320779507107499792e-02	-9.679999698126363905e-02	-4.367814839870039906e-02	3.917005818284722413e-02	4.897098994128491756e-02	1.530933497083624036e-02	-2.983641284688228379e-04	-7.687337936914040090e-03	3.879824626884677968e-02	-9.692229963759615985e-02	-5.779354859160394653e-02	-6.672590259073756316e-03	7.915285632059691767e-02	-5.600048290542052054e-02	-9.108049801181905547e-03	5.918968518086031860e-02	-4.439880257551461276e-03	2.611084806760018660e-03	-1.890360662032748024e-02
3.854757291737708619e-02	-8.235263198162112719e-02	-2.173818021678608839e-02	-9.876894308044525863e-04	-1.201720847799579994e-01	1.149887605313373307e-01	1.169807175136940852e-01	-6.525659940920242041e-02	0.000000000000000000e+00	1.488050139784406478e-01	1.486540500046892518e-03	1.868586131761026670e-01	8.935479693917686844e-03	-8.976027503633925153e-02	-5.009649465172699712e-02	-1.692116696869235340e-02	-2.308546049682248802e-02	8.365313201404002419e-02	-7.713845630860373392e-02	5.539435490225174535e-02	2.708061883940057757e-01	6.553022647175975324e-02	-2.516689286374726789e-03	-1.078128732850305166e-01	1.017316099598776086e-01	1.379288442081099027e-02	7.237369180667160840e-02	1.952034054361955276e-02	8.875841381960371257e-02	-7.073890596296582289e-02	8.764483769756908904e-02	-4.660542441125433560e-02	2.966709830350431742e-03	-1.875665332404110874e-01	1.093249267256157786e-01	1.038165772265049608e-01	-6.233832713727253949e-02	-5.814127737161078197e-02	9.185973974031602651e-02	1.512330316038393019e-01	2.337500589042508861e-02	-1.601861986110924285e-01	7.463175774637778245e-03	6.871645814578176970e-02	-7.569544447312975821e-02	-5.662925494578029129e-02	-5.026188957121439926e-02	-4.360305835818922837e-02	-1.824579610614983916e-01	7.514205072602112012e-02	3.177241094773091551e-02	-5.389350098063939304e-02	6.118880758481801824e-03	-1.245236852277049749e-01	1.147364785574834928e-01	-5.449254140762301024e-02	1.518413293304689549e-01	2.774098715334513340e-02	3.134190680512701638e-02	-5.267979533122893465e-02	-5.592675953188373794e-03	-6.351153471975495152e-03	-1.773480173195833287e-01	-1.925281925669072858e-01	-8.853888406534339561e-02	9.770206742291175084e-02	8.537906159088078095e-02	-4.452322766864291043e-02	1.107351186160692724e-01	1.166590288890643166e-02	-7.764836571260944065e-02	9.035699928102283729e-02	6.074090844097555786e-02	-5.699843175035173432e-02	2.729990088429504191e-01	-9.533828899233463827e-02	-1.589142401937242155e-01	-2.669239996824883041e-02	-5.408869739535440702e-02	-2.266103515333996871e-02	8.122257425142549725e-02	4.324261099674714393e-02	6.073572500419693876e-02	8.995845446867857531e-03	-3.511191572981380710e-02	3.766769548377037896e-03	1.910813567620996134e-03	1.080703174429638730e-01	1.271013996723206196e-01	5.850097384496710795e-03	8.342284433585915593e-02	1.895812620916411950e-01	-1.055372053410624511e-01	-9.277536900239743978e-02	3.524199281860634220e-02	-1.407336441674016114e-01	4.019479590525261783e-03
1.201244125812970381e-02	-1.280825098645652915e-01	4.836071541687044645e-02	-8.455283481857421568e-02	-1.381106095760309405e-01	-1.357809811155133439e-01	6.134139735599970777e-02	-3.347798007949630891e-03	1.488050139784403980e-01	0.000000000000000000e+00	-1.049588347626482510e-01	-1.679078059286489011e-01	-1.371620475121304583e-01	1.233143137180737897e-01	8.397447121031946515e-02	5.649820435505579358e-02	1.004946233456473215e-01	1.423386575182078728e-01	6.494457764665281102e-03	-9.126990974646699561e-02	-4.797674153002387705e-03	8.550805893575658123e-02	-1.622364924843683331e-01	4.312279530413451467e-02	-3.487882016977055660e-02	-1.224297939659025336e-01	6.196392114036225474e-02	1.260643463383135654e-01	-1.275622307096112573e-01	-2.185504063421409710e-02	4.249658826272154077e-02	8.496812808765297209e-02	-7.338894515433566634e-02	-7.230500263812703055e-02	1.821729810775410408e-01	6.053651079981608313e-02	1.444142495059448769e-03	3.630690028861970758e-02	-1.204380975939562254e-01	-6.698741968693175397e-02	-2.224370323304072916e-01	1.880271162874136148e-01	6.514549420541334082e-03	1.295728177502323240e-02	-1.638077004282387922e-02	1.045483926192308094e-01	5.719647305383358804e-02	1.009712402524453462e-01	4.908290177014763139e-02	-1.524475911422347729e-01	-8.216901435580985236e-02	-2.473497743764712428e-03	1.890402853341592235e-02	9.998025561415781193e-02	-9.290180365039837906e-02	1.015860529377570973e-02	-4.605327913426881387e-02	-9.024881774923020072e-02	7.272944553166662586e-03	8.312258850726285397e-02	-6.260430851003080666e-02	6.921962271945947265e-02	-2.330315662304590502e-02	6.868228665370579300e-02	-8.712880031035416528e-02	-1.050873532927468074e-01	8.691046158553536460e-02	-6.720065391667198740e-02	1.051661596961753625e-01	3.429125240754524271e-03	2.247548158021587736e-02	-3.007374019038686411e-02	-1.767749840003790540e-02	-1.388835585099148784e-01	-1.165467109820617908e-01	-1.131384451478651826e-01	9.971479952664924484e-02	-5.346600597795234805e-02	7.836491921587360188e-02	-1.152562758898805981e-02	9.835364851723565893e-03	6.191307268869174207e-02	4.725182647229515809e-02	1.576926302595120510e-02	-2.184205938729845073e-02	-7.199488687817377774e-02	-1.066907564730334946e-03	1.733896139067568065e-01	-1.271617130692817288e-01	1.061295565861532786e-01	7.209386882967970533e-02	5.032081984182239925e-02	-6.057484794579144627e-02	-6.354151362292155547e-02	-5.754497250861088237e-02	-9.620619798208887574e-02	1.425718108178827548e-01
