-13.206104000000002,-15.702236,-5.838399,8.459973,17.463924,19.81666,21.272141,24.722110999999998,25.029679,15.485032,-2.537786,-19.324254,-26.59573,-25.374389,-22.702145,-22.061167,-19.711545,-10.965912,2.2275110000000002,12.104742,13.047725999999999,6.9635940000000005,0.5118060000000001,-1.286645,2.270267,9.325128999999999,16.903506,20.33481,14.586488000000001,-0.34206,-15.629748999999999,-18.920986,-6.419029,10.931735,16.292388,3.690728,-14.89591,-20.758397,-6.966664,14.994420000000002,26.854063,20.619220000000002,3.884879,-9.8197,-13.573978,-10.223733,-6.2103019999999995,-5.143575,-6.989503999999999,-10.359024,-13.265957,-12.697532,-6.444011,3.205649,9.126031,5.220594,-6.57078,-16.386587,-15.053526000000002,-2.847275,10.864796,16.818959,14.230966,9.979503,10.383102000000001,14.851372,17.713006,15.262564999999999,9.964908,7.6099619999999994,10.895969000000001,16.179079,16.433788,7.422752,-8.455604,-23.670825,-30.910195,-28.035064000000002,-19.089855,-10.928432,-8.206627000000001,-10.509171,-13.520579000000001,-12.8912,-7.495763,0.269759,6.728972,9.369937,7.702087,2.705555,-3.818278,-9.377492,-11.091398,-6.983625999999999,2.2390689999999998,12.670269000000001,19.191476,19.025477,14.034680999999999,9.448285,9.631072,14.380567000000001,19.135026,19.036129000000003,13.105067,4.629647,-2.360117,-6.736425,-10.372378,-15.043766,-19.876721,-22.087848,-19.777106,-13.427964999999999,-4.900682,3.9855519999999998,11.172133,13.490307999999999,8.044504,-4.131133999999999,-16.302661999999998,-19.877133999999998,-11.691207,2.328097,11.671746,10.260622,1.284733,-6.699851,-7.9959039999999995,-3.867603,0.777695,3.286685,4.946616000000001,7.488886999999999,9.629710000000001,8.217564999999999,2.425374,-4.430051000000001,-7.887471000000001,-6.700811,-3.498207,-1.162452,0.6115550000000001,4.498908999999999,11.523406,18.653033999999998,20.970766,16.267106,7.360432,-0.025469,-1.613342,2.629236,8.882973,11.919307,7.808097,-3.965677,-19.529882,-31.910942,-35.068213,-28.507419,-18.276138,-12.242560000000001,-13.068793,-15.620764999999999,-12.078477000000001,-0.217477,13.615471,20.365167,17.209905,10.220550999999999,7.875767,12.389923,18.079173,18.103034,11.771846,4.5095089999999995,1.293506,1.592552,1.299592
1.000000000000000000e+00,8.293642017320425053e-01,5.951356060974934969e-01,1.348702681557290561e-01,3.964910659033181461e-02,4.074675654694061566e-01,1.603468413949295790e-01,1.830898603730732321e-01,3.923696406989172769e-01,4.094384346334346558e-01,2.649003636586910182e-01,2.384206211662136254e-01,1.708120546578266730e-01,7.300245600493322773e-02,2.861609267963366454e-02,1.747906676065896225e-01,1.345403652067097000e-01,5.289853832357603869e-01,1.944210326800487748e-02,5.964441444944474507e-02,2.701503076407996695e-01,2.730540518078322099e-01,7.533912730281337733e-02,2.978790947452576998e-01,4.580589637948613291e-01,2.092100520787099349e-01,3.376164499144850700e-02,1.124057043303472447e-01,4.288605466534253785e-02,7.942028900730142837e-02,4.464645115948365911e-02,3.185990219515790201e-01,4.460417016265427748e-02,1.117426661746820787e-01,1.330534684133634349e-01,5.158121801856159205e-01,4.259156595961186009e-01,1.402964588685222114e-01,2.992585973398617302e-02,3.694902008834909102e-02,3.002439993473989266e-01
8.293642017320425053e-01,1.000000000000000000e+00,5.169135031556058024e-01,2.868843183731009661e-02,1.486925182561323611e-01,4.093426805276619840e-01,3.002778317016343568e-01,1.852355181026004716e-01,4.153264118526081572e-01,4.988427677585773323e-01,3.723548350655574990e-01,2.784098229743047215e-01,2.464249331426350553e-01,2.059402888305648938e-01,5.854800672366756997e-02,1.500367769328377898e-01,1.301333362702758178e-01,5.544363993173200278e-01,1.293019201769685794e-02,1.645734700830592256e-01,3.713192848752037700e-01,3.196656204341251639e-01,1.383630512323648643e-01,4.170287233192393472e-01,5.442891398164839689e-01,1.840320749285472846e-01,6.431427158372743369e-02,2.367996978969144877e-04,9.566806274356362549e-02,7.160342901347552247e-02,4.459617662973537622e-02,3.133670806655265983e-01,2.684503136672532486e-01,1.885887775758599005e-01,1.404817569998182691e-01,5.035468300461988234e-01,4.966071414051423383e-01,2.287105545831047693e-01,9.041855949155883088e-02,4.082807186193079113e-02,3.768742537266868697e-01
5.951356060974934969e-01,5.169135031556056914e-01,1.000000000000000000e+00,6.078376627228828655e-01,1.580660646719013740e-01,6.399938266574107804e-01,1.811773813105026776e-01,5.731275662432887552e-01,6.459243854753116132e-01,5.425208371091674309e-01,4.885727689793495920e-01,2.262032083373796965e-01,1.364345979527657182e-01,1.771107115279330416e-02,2.410677091967822760e-01,2.117028366576513831e-01,1.606257874291644183e-01,3.909698060683237664e-01,5.764706069075321154e-02,2.388526046502963684e-01,1.144046709254330496e-01,3.059484810460778026e-01,1.404634764647081091e-01,3.244754127666276688e-01,5.305331936405225379e-01,3.725363337671606656e-01,1.248628253648191438e-01,1.100782161545146576e-01,2.982476492081332156e-02,1.922351990054494975e-01,9.055443636681877184e-02,5.366729608791072081e-01,4.265679505411674732e-01,8.256168235319380488e-02,2.431450053858567051e-01,8.114105652225457321e-01,1.696818976269272861e-01,3.973071289851791144e-01,5.235282863231590644e-01,2.345975707133933219e-01,3.951274209024613349e-01
1.348702681557290284e-01,2.868843183731010008e-02,6.078376627228827545e-01,9.999999999999998890e-01,3.386239470304805987e-01,6.066609915129534958e-01,1.462840264293993886e-01,3.283345864003358039e-01,2.432079564209214395e-01,1.230054144469133748e-01,7.447156937125250231e-02,1.372055474141362363e-01,1.857698990698092023e-01,3.084818519788717905e-01,6.257856232106687178e-02,1.317020784582018378e-01,4.847424576931975704e-01,1.189799400656251227e-01,2.819563708969504909e-02,3.393584617001664527e-02,3.596416510748413065e-01,1.695010513548923445e-02,5.508341822368162388e-02,1.122362966685713365e-01,7.530259145109624574e-02,1.051890926942401633e-01,2.238921696336869660e-01,5.114719951147089078e-02,5.772199629436050583e-02,1.181740575698520326e-02,2.499097382669677181e-01,8.616240953071326036e-02,3.725552715749252397e-01,1.992629419669798285e-01,3.649325272707755752e-01,5.210993067334479534e-01,8.649253797330870575e-02,3.768983768866380757e-01,4.003800192684346948e-01,1.049678262948090940e-01,3.549786848860825850e-01
3.964910659033180768e-02,1.486925182561323611e-01,1.580660646719013740e-01,3.386239470304805987e-01,1.000000000000000000e+00,1.557061333547057613e-01,4.958880670830806414e-01,3.047318131780571426e-01,4.280330262120347617e-01,4.555079194388290675e-01,4.845869064724906417e-01,2.836581394828086577e-01,3.376259526276949030e-01,4.782871008308451910e-01,4.050008658002534623e-01,3.680639937740177725e-01,3.697212747195374183e-01,3.636876183960168762e-01,1.988323235132546662e-01,4.552044091417100091e-01,5.572423158258098530e-01,3.219416947819782604e-01,3.693366089084287873e-02,4.739486484453668824e-01,4.225858633042941515e-01,4.076002085944429587e-01,1.072799867173678950e-01,4.594085544765607459e-02,6.720736318634004322e-03,5.185235888549907246e-01,3.788212004414281409e-01,4.532205929122770094e-01,8.902926099024630058e-02,1.714426637151651722e-01,3.146398664223329367e-01,2.063391807595326977e-01,1.507504444002844834e-01,1.095827811225607712e-01,1.957872271518778795e-01,3.087854073921488252e-01,1.955946003528727661e-01
4.074675654694061566e-01,4.093426805276619840e-01,6.399938266574107804e-01,6.066609915129533848e-01,1.557061333547057613e-01,1.000000000000000000e+00,3.935605605973503673e-02,8.686348394287454755e-02,2.115538922841275760e-01,1.870286952208086995e-01,1.403489751065980229e-01,7.816622590994537489e-02,6.900135426482693901e-02,2.371449400093978699e-01,5.023296142237638345e-02,1.899574309473273936e-01,5.002802130599210972e-01,1.069779460702781210e-01,2.538101772792563104e-01,7.536154000256563290e-02,1.539293560755681557e-02,5.741559714408704662e-02,2.974664889302233717e-02,1.767784413902079993e-02,1.717181299845338405e-01,6.964441119560701998e-02,3.002104614805148342e-01,1.797919062894700465e-02,2.293863900888439694e-02,1.929056892786570887e-01,4.613524386411772538e-01,5.028735027288587511e-02,1.311451243016861778e-01,2.580319131590056436e-01,4.398901615714582158e-01,6.181133256146491561e-01,3.906291720680264978e-01,9.743507701352908945e-02,2.130197156405058689e-01,1.175100206399177921e-01,6.206118996456818637e-01
1.603468413949295790e-01,3.002778317016343568e-01,1.811773813105026776e-01,1.462840264293993886e-01,4.958880670830806969e-01,3.935605605973503673e-02,9.999999999999997780e-01,6.270133875106213006e-01,5.873146780405686940e-01,5.951245868036298958e-01,6.414875078006702092e-01,5.836174875620501190e-01,7.083890434590141005e-01,7.933597133514310729e-01,5.624820957004595945e-01,5.729706027493521869e-01,2.964418895480659399e-01,5.393831705813185717e-01,1.411071726887084057e-02,2.873195599369210429e-01,4.543235743871864574e-01,5.943622127666101651e-01,1.035839161117753648e-01,7.136902796638779911e-01,5.714268886264032288e-01,3.355452888569374625e-01,4.021502213892289013e-02,2.482949621374031524e-01,2.737680459520134765e-02,5.400787098411371501e-01,2.826462232688228826e-01,4.860480245426368473e-01,1.999046658605854454e-01,1.642832370536889686e-01,1.515140848214646674e-01,1.599945721176065094e-01,2.153978606363035619e-01,2.229798775801735411e-01,2.987812838605954369e-01,4.965720124325972984e-01,1.099552489267048849e-01
1.830898603730732321e-01,1.852355181026004716e-01,5.731275662432887552e-01,3.283345864003358039e-01,3.047318131780570871e-01,8.686348394287454755e-02,6.270133875106214116e-01,1.000000000000000000e+00,8.380172656391693398e-01,7.053358550556144690e-01,7.165192630984824618e-01,3.449736107646874106e-01,4.413990826452852123e-01,4.582503291988516692e-01,5.541295906575426367e-01,5.905902697816457492e-01,5.723574122030494760e-02,3.802113614131629737e-01,1.566663145366763710e-01,2.781666497055632070e-01,9.496634095536911346e-02,4.695442715833697545e-01,4.580231855320754386e-02,4.736519574589900805e-01,5.142345277831308348e-01,5.641545536382608361e-01,3.604032740984325356e-02,2.621000329725139411e-01,8.487817855611987095e-02,4.755871396223577130e-01,2.931528815979755898e-01,6.901167097379404813e-01,6.779975807245099961e-01,2.480372368740254435e-02,1.956931908418300670e-01,4.035084429870449685e-01,3.906057836591970700e-01,6.029990068451832608e-01,7.259521881714240399e-01,6.673541022975683079e-01,1.019494255758171958e-01
3.923696406989172769e-01,4.153264118526081572e-01,6.459243854753116132e-01,2.432079564209214395e-01,4.280330262120347062e-01,2.115538922841276037e-01,5.873146780405686940e-01,8.380172656391693398e-01,9.999999999999998890e-01,9.184303003700368118e-01,8.333039062541127695e-01,3.542820682703745616e-01,4.503096406285270192e-01,4.907061432310331206e-01,5.860738212177513118e-01,6.775469948344395865e-01,2.299243359292646449e-01,6.084441956467685486e-01,1.915021232945477159e-01,4.221372239518277336e-01,3.100156349101831355e-01,5.256395304034883198e-01,4.355684343484995252e-02,5.980955644060114151e-01,6.237016307650703473e-01,6.532935065692079268e-01,1.513331577083608936e-01,3.006037610058535092e-01,9.416482433352099668e-02,4.918908599678214477e-01,3.962343783280156129e-01,7.635895429151143832e-01,5.492123341174918183e-01,2.057481421339095451e-02,1.049172925034938531e-01,5.226096020966095601e-01,5.521049341422223922e-02,3.595519437132210783e-01,6.530896135539689951e-01,6.423564322222109491e-01,9.343821618682052188e-02
4.094384346334347113e-01,4.988427677585772768e-01,5.425208371091675419e-01,1.230054144469133748e-01,4.555079194388290675e-01,1.870286952208086995e-01,5.951245868036297848e-01,7.053358550556144690e-01,9.184303003700368118e-01,9.999999999999998890e-01,9.127119213989686175e-01,3.613398317781732483e-01,4.694287170402984821e-01,5.228929954507531841e-01,4.764522436899348845e-01,5.477016851994555013e-01,2.202471977839281503e-01,6.677687761822853618e-01,3.093407616691127293e-01,5.673919513092536837e-01,4.288032384386685214e-01,5.519919923321587873e-01,3.052864572069409824e-02,6.835907252635646802e-01,6.390563673129737721e-01,7.486966765898833698e-01,9.960560549606968517e-02,2.317155943739039048e-01,8.692761330457781169e-03,4.707493081230132437e-01,3.812251417661307595e-01,6.138359735541367712e-01,3.635520229269232906e-01,7.563918812748127163e-02,3.009218273817598072e-02,4.982670614924351038e-01,8.170537577877187707e-02,2.354471317528606944e-01,5.737335459339992783e-01,6.582624431653130159e-01,4.975279379783701869e-03
