5.485836,6.528267,3.6237489999999997,-2.8602939999999997,-9.946429,-14.102804999999998,-13.489927999999999,-8.480329,-0.761517,7.380793,13.207663,14.283717999999999,10.275245,3.98325,-0.39214499999999997,-0.790103,0.99029,1.5132649999999999,-0.42662700000000003,-2.648602,-2.427013,0.026351,1.4555049999999998,-1.108183,-7.197646000000001,-12.924482000000001,-13.697914,-7.265674000000001,4.504714,15.671570000000001,18.820892,10.183539,-5.898480999999999,-18.3195,-17.632299,-4.9192860000000005,8.331603999999999,10.901964999999999,2.9414540000000002,-4.525284,-1.8102639999999999,8.627017,14.914975,9.144341,-3.6708879999999997,-11.073894000000001,-6.62868,3.8174949999999996,9.366185,5.636312,-2.302108,-7.337091,-7.949895,-7.448136999999999,-7.613318,-5.967314,0.06627000000000001,8.32286,13.231607,11.80589,6.73522,2.882491,1.7398790000000002,0.462108,-3.9676839999999998,-10.846366,-16.357672,-17.198838000000002,-13.034605,-6.1228620000000005,0.37382600000000005,3.9480989999999996,4.175582,3.4905449999999996,5.556388,11.259833,16.292942,14.444111,4.620729,-6.169099,-8.687886,-0.934608,9.397393,12.931414,8.328872,2.508725,1.281401,1.9658060000000002,-2.7391970000000003,-14.255285,-24.189823,-22.596551,-9.291144000000001,5.003423000000001,9.310201,3.054952,-4.651468,-5.376659,0.47272,5.735394,4.996773999999999,-0.242173,-4.188244999999999,-2.972298,2.096206,6.31217,5.755735,0.507005,-4.901819000000001,-4.3363879999999995,4.777433,17.599829,23.860203,15.967572,-3.293618,-21.563279,-26.815987,-17.437129000000002,-2.7107740000000002,6.387512,6.502415,2.614417,1.261952,4.4925559999999995,9.884571000000001,14.195988,15.418547,12.267223,4.19799,-6.8083279999999995,-15.749796,-18.013878,-13.935661999999999,-8.901475999999999,-7.921496,-10.429644999999999,-11.35688,-7.3091919999999995,-0.632271,3.282574,2.095775,-1.031221,-1.000368,4.137663,11.945962,18.400174,20.762074,18.034222,10.387523,-0.397269,-10.286194,-14.474523999999999,-10.84021,-2.057061,6.20819,9.542867999999999,7.580003,3.324472,0.44745100000000004,0.9486829999999999,4.052469,6.239142,2.927035,-7.929539,-22.556528,-32.312715999999995,-29.878982,-15.864423,0.941248,10.864083,11.463502,8.434206,8.651094,12.904451,15.799388,12.253989,3.1826939999999997,-5.423445,-8.317437
1.000000000000000000e+00,7.275638636907713064e-01,2.629798882450728459e-01,1.250676653844501052e-01,2.287742116185897678e-01,1.019649585287280696e-01,1.399429680388067643e-01,5.565278894050176665e-03,1.141367478904010135e-01,1.566315899802335487e-01,2.056580117203630487e-01,9.826431642342704775e-02,1.440940155067855499e-01,1.361767047075630732e-01,2.162016154308427918e-01,1.545680665450843427e-01,2.753280699121901098e-01,2.837794132546281323e-01,1.349886501513056503e-01,2.940321646852880333e-01,2.126073806764874063e-01,8.744297684260697590e-02,8.489360902505337092e-02,1.561756299465879017e-01,2.524590603099187702e-01,5.397362348356489203e-01,8.868953658305454846e-02,2.087021531392904139e-01,1.935628200258514842e-01,5.147006218030730079e-02,2.003775315168045690e-01,1.609781825395790456e-01,2.084272866875221675e-01,4.506489652850214633e-01,3.958146829023047042e-01,4.090278992487008658e-01,2.639637720791033759e-01,2.327215051325681461e-01,1.979575684326411178e-01,9.806693211614962713e-02,2.390181382814617062e-01,3.578425055828814982e-01,3.953089056278794033e-01,1.890195433353611398e-02,4.184596213843682078e-01,7.020145392800909434e-01,8.250263202159764386e-01,4.620188593348604211e-01,3.552435188149744016e-01,3.801801788882571698e-01,9.498769887635194475e-02,3.884357578151853563e-01,3.891297429079516035e-01,1.310492434514564097e-01,4.952021060581429657e-03,1.282498136913586551e-01,5.166504658145282258e-01,5.052858096576007263e-01,1.278083237971171515e-01,4.055375038133213900e-02,3.591346403402440601e-01,2.419759140812470788e-01,8.017772844492548900e-02,7.804357775025262678e-02,1.781593443021446954e-01,4.415938543932756803e-03,1.488598587442673538e-01,5.535922212482871085e-01,5.157819342882912217e-01,7.340538599605729575e-02,2.531774066762682018e-01,1.650824385657552115e-02,2.691613027939886160e-02,1.239717336067641118e-01,3.298117443878807037e-02,2.732171590584106871e-02,2.665786064501490249e-01,6.925438005181271117e-02,3.634301284661130282e-02,5.925735489715563270e-02,4.612648300084104536e-02,2.889217581233591847e-01,1.291967723484579444e-01,1.462116812292504064e-01,1.047486554039671475e-01,1.738924624017010034e-01,3.686832765888469754e-01,1.431451043898565034e-01,6.223841802489778197e-02,3.641797355589655727e-02,1.758142174128293489e-01,3.736083446413261677e-02,3.268321253779553626e-01,7.359940025539162510e-03,2.159139496144951015e-02,2.329572480648015032e-02,1.498580056420752149e-01
7.275638636907713064e-01,1.000000000000000000e+00,1.650650952854103015e-01,7.577068261234010116e-02,1.272603604256756227e-01,7.783884479750380510e-03,1.657021846250583963e-01,1.180424727205818536e-01,2.825392911957670325e-02,6.201164316329360604e-02,1.547640411368745583e-01,7.066284307043792234e-02,7.393471112800135969e-02,2.667225826655766352e-01,4.396843624457340977e-02,1.442282189799081460e-01,2.024874241231953698e-01,1.911526916444364899e-01,8.335798406587559273e-02,4.078638204503443054e-02,3.130249494708985392e-01,6.961145772442864366e-02,1.282791154318054239e-01,1.913250945471315079e-01,8.613398243744102567e-02,3.705595238989106144e-01,6.135780605695222156e-02,2.536161079362558302e-01,3.254077627781826187e-01,1.888394056764353124e-01,1.049974747893351601e-01,3.826364895763099960e-02,2.476326951958510159e-02,1.416368581351614697e-01,3.605943348668015358e-01,2.960094414006192443e-01,2.461123736180068633e-01,2.718542940450745515e-01,9.506131606770203135e-02,5.935798528361144188e-02,3.505956817586908247e-01,3.136156308216670463e-01,4.277778592442228467e-01,1.043390521773311236e-01,2.036917856465700893e-01,3.762522016836923888e-01,4.633836915173026871e-01,3.430065840442321767e-01,1.397241830685825026e-01,1.504617719370238693e-01,3.004771242158997824e-01,2.835091647992315500e-01,1.572431054527083372e-01,1.457212473778906614e-01,1.131196499003617184e-01,6.083102116311154411e-02,1.681667655778487369e-01,1.249705891074578273e-01,1.371622855323566814e-01,2.003304095688582809e-01,2.401695375271545307e-01,1.516161390329842928e-01,1.435597963583114256e-01,6.973687681680501224e-03,2.428127039005752164e-01,3.899837327340997806e-02,4.232838234818073198e-02,5.351895170490527098e-01,5.563276087653948876e-01,1.434260201170986238e-01,1.290399850159960615e-01,4.561087438717796594e-02,3.846739027460824994e-02,7.503454130627083829e-02,1.959358862829260056e-02,7.867579451685451086e-02,1.130013571859189714e-01,6.121926760068181761e-02,1.379501763397697651e-02,3.069716871427918131e-02,7.314805762366949349e-02,5.942069891251972741e-02,1.333130355871021688e-01,7.596246457924310524e-02,5.906705240795950829e-02,9.100989495570789567e-02,2.466113283351628049e-01,8.890096498463978536e-02,2.094531745045416504e-02,1.974557883248200252e-01,1.632940872128669021e-02,1.709437582365371314e-02,6.356449403723879107e-03,7.969266828686816240e-02,1.062393394960485654e-01,1.346679688813143261e-02,9.161616778389647386e-02
2.629798882450728459e-01,1.650650952854103015e-01,1.000000000000000000e+00,7.375670580719108083e-01,4.368352453342488340e-01,3.852472995306019388e-01,1.847144386882614009e-02,1.000522298550581973e-01,3.434430703394362322e-02,6.092133420444609954e-02,2.807039886700510856e-01,1.593330324880163906e-01,2.299567143422376336e-01,4.561907067880373035e-01,1.675612901152039591e-01,7.543626810041362263e-02,2.190175296833359875e-01,1.100483217906565170e-01,1.474833056584322066e-01,7.181876269423885517e-02,1.760809834344215230e-01,4.013834408687979444e-02,4.909914535099816346e-01,4.107182139346771121e-01,2.808233738061135520e-01,1.422264041286409042e-01,1.802184347482121141e-01,1.187723104077718222e-01,6.936598769206400728e-02,1.890717164437299980e-01,1.840206722465038414e-01,1.958106960178504219e-01,4.062542820817007794e-01,1.127436717872635878e-02,2.559437660416875038e-01,4.012784875127248241e-01,1.517417975048662993e-01,2.822235301052608003e-01,9.728871084610109243e-02,1.002217942190474498e-01,3.199373306797667071e-01,1.431965631930552374e-01,6.094665546184920846e-01,8.746800992078346271e-02,2.245443704736355961e-01,2.933791875948252303e-01,2.917905639204292356e-01,1.325419408812942845e-01,3.938649634684418532e-01,4.250475206782773352e-01,1.675242286150443460e-01,3.126591408852442688e-01,1.730902685372617822e-01,4.634720800362954890e-03,4.155164780509473244e-01,2.207797093370219288e-01,3.980930332338940003e-01,4.728593933724689613e-01,5.200310015134578245e-01,1.506691733761988117e-01,6.711704644976779210e-01,6.151214420947113126e-01,2.399556810690086500e-02,7.068860602600206267e-02,2.748889427154569964e-01,1.769244156529402590e-01,5.345110544704810840e-01,1.904919893689553945e-01,1.327867570840263467e-01,1.011870499063112772e-01,2.484395188700546375e-01,2.453474989183333788e-01,1.045800401519790257e-01,2.550233976635333799e-01,6.915461546791634717e-02,1.129147396343361948e-01,2.265266301509147318e-01,2.020209566527846057e-01,1.846240054457838620e-01,1.496055660266881193e-01,5.849484430569032445e-02,1.112713285045609929e-01,1.084097515709508686e-01,1.967316064193843639e-01,5.127344913493075973e-01,3.177499365710149681e-01,1.262119310216893997e-01,2.138777559402970652e-01,4.742363975585354163e-01,3.564400279502348834e-01,1.488805518550019580e-01,2.002742087813908778e-01,6.886859329675448782e-02,3.587891016349182283e-01,2.756004973387793378e-01,8.964245168110196449e-02,3.302595510230870168e-01
1.250676653844501329e-01,7.577068261234010116e-02,7.375670580719108083e-01,9.999999999999998890e-01,2.351066713275613007e-01,2.810601554154273374e-01,1.244582964453730400e-01,3.427171233777112636e-02,8.978573737965790669e-02,1.353915627027648949e-01,3.445857690459127598e-01,2.190656511168730947e-01,1.876695311407003408e-01,2.520872955682116334e-01,5.535853691689650996e-02,9.429378730132935427e-02,2.985386216847132901e-01,8.133723925637843105e-03,8.226393120046845975e-02,1.445582991146580898e-02,1.236560649440122533e-01,1.578472344976113717e-01,4.677954636469081051e-01,3.953277512563559970e-01,2.664113596675556916e-01,4.854081663267103414e-02,1.413023741027032154e-01,2.026146932393353972e-01,9.864660662717572581e-02,6.313421414565738299e-02,6.516318750187048876e-03,1.302079508113049566e-01,4.100098623496193917e-01,4.950150844546354241e-03,1.965895303265811078e-01,3.303199830166957951e-01,2.801831630533411222e-01,3.648604545772066721e-01,8.638764775031311863e-03,6.892027653297501388e-02,4.428486177339250873e-01,3.038926636987888605e-02,3.150026587102395248e-01,2.510391824732621444e-02,1.926110898118438830e-01,1.902007802805384951e-01,2.707725526444477171e-01,5.361327858711185251e-02,4.148925352552073065e-01,2.833202542819490688e-01,3.639227338786703014e-01,1.493457308158844532e-01,1.220637565542998237e-01,1.696497382278003285e-01,4.165636258219148624e-01,3.288638392389026111e-01,4.342022008997116211e-01,4.849851649740414827e-01,6.266000595258315320e-01,3.430733976717990630e-01,5.315727842301239958e-01,6.172066567558974759e-01,1.076218253621718662e-01,1.065365536590207919e-02,2.533323357518966756e-01,2.633958859838017030e-01,3.771700977767719620e-01,2.303272281540647282e-01,2.576741597142711560e-01,2.001419586112863358e-01,2.711104676182212181e-01,1.697929886660536070e-01,1.510845797896043785e-01,3.522625285779136806e-01,6.705538786579720578e-02,1.198377890846195615e-01,7.343853964912265553e-02,6.135641903871056485e-02,7.968223685958402899e-03,6.308463962143596830e-03,1.590687814746704343e-01,5.733867121052162868e-02,1.147227151094656547e-02,2.071221814267811545e-01,3.902076535523065770e-01,2.238581412777179702e-01,5.770041250150889645e-02,1.691112522955324216e-01,2.970783665579107558e-01,9.160474525698751591e-02,8.225282440436051945e-02,1.004769375683170346e-01,1.904975161336011982e-02,2.700928114626877652e-01,2.429332250978470109e-01,1.660559086842741672e-02,1.812484142040970136e-01
2.287742116185897678e-01,1.272603604256756227e-01,4.368352453342488340e-01,2.351066713275613007e-01,1.000000000000000000e+00,4.452118599234060059e-01,8.214641934144910340e-02,2.259117817118706517e-01,1.069639999362232002e-01,2.833591443661400699e-01,2.988752341353189124e-01,3.006434970004078777e-01,2.266378061365296182e-01,2.824497994737498741e-01,1.971099966090287536e-01,1.253538707764545179e-01,6.818551512781330370e-02,7.868268296225897074e-02,9.046562443821509758e-02,1.144083782894842055e-01,8.968129222835605208e-02,6.685011102080415379e-02,1.733275169183690068e-01,2.609546262102603320e-01,1.316472823544310444e-01,3.963219875316582874e-02,1.576672403860582827e-01,1.241072650097454627e-01,1.549356543144944816e-02,1.269735337568427547e-01,1.387281582896193188e-01,2.331441194827750807e-01,1.636605171490311539e-01,1.571261956312994257e-02,8.711401350729716664e-02,2.424113604229034546e-01,1.846542119223441511e-02,1.720217077052851040e-01,1.917233837388708784e-01,2.003824074818312817e-01,3.199850011587828530e-02,2.679403781119622519e-01,1.789394889171726788e-01,2.452905720756088856e-02,2.422420625213941858e-01,2.963767442827984211e-01,9.760448806252325360e-02,1.064317637087404123e-01,4.232267187316675339e-02,2.403948632932754181e-01,1.705976009293991014e-01,3.103292868771128088e-01,2.281554115982394049e-01,5.203264725847971117e-02,1.861047602680744248e-02,1.007531914104498605e-01,1.323872570280317518e-01,2.252149915899425703e-01,1.929770728675506836e-02,1.046800943041855253e-01,3.899215830855256582e-01,2.812947818655217591e-01,6.106219143831951440e-02,1.486324865676288687e-01,4.721563844545349081e-02,3.746647163977307599e-02,1.835872079294804671e-01,2.204590885293786495e-01,1.554088252774753764e-01,1.528013241010247117e-02,1.321479254073619214e-01,1.365255410518342594e-01,1.541075813479218515e-01,2.185144755661033167e-01,9.344124913614183792e-02,3.066763116838336009e-02,1.802326781368975284e-01,6.297533324534550225e-02,1.899963463819086817e-01,4.464482331280558713e-02,1.284983063055932517e-01,1.401947519106964413e-01,1.243268434371150866e-01,3.396692163762317362e-02,2.646301778576760078e-01,2.540191940313945573e-01,2.373443862021435979e-01,1.086180090032129279e-02,3.984453928580144466e-01,2.718696996820626488e-01,7.897741327032070657e-02,2.671557577166177588e-01,8.359993286378876801e-03,1.254778993538048504e-01,5.158638229098665151e-02,2.112976333277318819e-01,3.179234900811845899e-01
1.019649585287280696e-01,7.783884479750379642e-03,3.852472995306019388e-01,2.810601554154273374e-01,4.452118599234059504e-01,9.999999999999998890e-01,2.155676766505261188e-01,2.016317436343727787e-01,1.323137535698086231e-01,3.230938242781410119e-02,5.358965447780792563e-02,5.580220095207965442e-02,1.241345971240937346e-01,3.096002650737072481e-01,2.150012120855086251e-01,1.776651184310207299e-01,4.248372473983551972e-02,1.127758231458647065e-01,2.436897957021230687e-01,2.933989900900044190e-01,1.791790076584697244e-01,1.478174235450620960e-02,1.906384443669684736e-01,2.146094609777213225e-01,1.103770747467126556e-01,7.895370337602117261e-02,2.968774495834721958e-02,1.236271012287804838e-01,5.000775899051979750e-02,9.314554311893071328e-03,2.774352981753588909e-01,3.505681075002364810e-01,1.319680329648831862e-01,5.972615058749286554e-02,1.100502359382036638e-01,1.011777556555306101e-01,4.372621876836060156e-02,1.446341676336739546e-01,3.185519261479703990e-01,1.392728083373196146e-01,9.711164843209546538e-02,3.622255332003747330e-02,2.955207235696534207e-01,5.827324808049742094e-02,7.181850931774060942e-04,6.764314160126640163e-02,4.510269489155017963e-02,1.903967217728849415e-01,1.758596901062317586e-02,1.246477411539914232e-01,1.013196530862225248e-01,7.533424138098235301e-02,1.225743712889781900e-01,9.575295035990921688e-02,7.893386434328913612e-03,2.615640380078077323e-02,6.509039469555412405e-02,1.921921841554730115e-01,3.733366334478389111e-03,6.891630649197785785e-02,2.702492981547187090e-01,3.534092353919662255e-01,3.569488580364919839e-02,9.545459091423004472e-02,1.035915129633997317e-01,1.141661244538601794e-01,2.831475826294952425e-01,7.752420690598893493e-02,1.424338571830257305e-01,1.891939565125904665e-01,1.786431617264717664e-01,2.364986764679000986e-01,2.736151614203532478e-01,6.527952213382944013e-02,1.410492344092928729e-01,1.023444002443465659e-03,6.275099687008003913e-02,1.528023555612447737e-01,2.625677171069300542e-01,1.239854858965210166e-01,2.302244890135440036e-01,1.014649329401626637e-01,9.040602163964844840e-02,2.099502888069402495e-01,2.433848331183362246e-01,2.067407904814627315e-02,5.481013179030742866e-02,1.881098231554131639e-01,2.034054123540961490e-01,1.881125155463859167e-01,3.635751255430133555e-01,2.093889915887352238e-01,2.759319816150432314e-01,4.030684452241891508e-02,6.381227224541478893e-02,7.890430472692396002e-02,1.035085752472925946e-01
1.399429680388067643e-01,1.657021846250583685e-01,1.847144386882614009e-02,1.244582964453730400e-01,8.214641934144908952e-02,2.155676766505261188e-01,1.000000000000000000e+00,8.566378390465013704e-01,2.344036851637516239e-01,3.428688050107371321e-01,1.388871986770847944e-01,9.751710848558634015e-02,1.194894900328284104e-01,1.839774468785025097e-01,7.353158281782916361e-02,1.960246285896214413e-01,9.509408965576747474e-02,9.392544563885243947e-02,7.335276365189964398e-01,7.235393272187017333e-01,1.376822484887314443e-02,6.248770093002228160e-02,1.530063228804300623e-01,1.005917057892234331e-02,3.310833159026532052e-02,1.543626380114272029e-02,2.478958128854153731e-01,1.738906009106039319e-01,3.280659865383807050e-01,7.358033815031542191e-02,7.465029137846296292e-01,7.104429941598801035e-01,8.761687632478264848e-03,1.233293184517637170e-01,1.705321674661456829e-02,1.344554063224156770e-01,1.336162859149332138e-01,8.018290088064830567e-03,3.546306780907492184e-01,2.052386796618370091e-01,2.102634093418142003e-01,1.423697385966966600e-01,4.130507989700586968e-01,4.536903962606435303e-02,2.279440659253519352e-01,1.504846107643671715e-01,1.628724454183742149e-02,1.616998442016277793e-01,6.535759534681118144e-02,3.806420886611556198e-01,4.250639070760517391e-01,5.308297634047070002e-01,6.437898489649087619e-01,5.704008728347010893e-01,7.410253200549827834e-01,4.903184212306750389e-01,3.767876909399660024e-01,2.942946680192192188e-01,3.792541692182107571e-01,6.302746844445058505e-01,1.803344489024248376e-01,2.016539784504936261e-01,2.001313417476677237e-01,6.481845601260900480e-01,3.341742530712713544e-01,4.681396688688434504e-01,4.146077834840565246e-01,1.883808027526616136e-01,3.735562553967265997e-01,5.804364613867488698e-01,4.589632767196681895e-01,5.115142826522666164e-01,6.177274539572383816e-01,2.993770437715246868e-01,3.364283896224395387e-01,5.518360651039079245e-01,3.898430917922522942e-01,6.470707622496553180e-01,5.526591147958506145e-01,6.949527630484362284e-01,7.438587954760851328e-01,4.284026693027804811e-01,5.861210570688588639e-01,2.380606736866604234e-01,1.161912370463108191e-01,5.335325632653644679e-01,9.322511491182128296e-02,1.922249839032705021e-01,1.987555183138663972e-01,1.226948181298346124e-01,1.851223809331959680e-01,1.134717993633925920e-01,5.418477885497771096e-01,2.836510289690326037e-01,3.150949340799090725e-01,5.375054066262497932e-01,4.886238264339601983e-02
5.565278894050176665e-03,1.180424727205818536e-01,1.000522298550581973e-01,3.427171233777112636e-02,2.259117817118706240e-01,2.016317436343727787e-01,8.566378390465013704e-01,1.000000000000000000e+00,2.396123805196693213e-01,2.237887436662034657e-01,1.144000047764288652e-01,8.558669332694340826e-02,2.708093687544991801e-01,2.555844589899384234e-01,1.828331479219744982e-01,1.181476849077204155e-01,1.710245481749975982e-01,8.790344888644722326e-03,6.497324189349336088e-01,7.840330155374345411e-01,1.020099855477245299e-01,9.853682818919436148e-02,2.710473162588337148e-01,1.308534982969649374e-01,9.872165016741357713e-02,1.078523180631728168e-01,1.540973273886719619e-01,1.184035934387417249e-01,3.213611335209045627e-01,4.720769508811917259e-02,7.721628647650762289e-01,7.950848437115501932e-01,1.106459310500987614e-01,2.274847164578094050e-01,8.100166706287816043e-02,1.695585286831672589e-01,3.256650536882884500e-02,1.793131723095359176e-01,4.010945623011708538e-01,2.898135365878106162e-01,9.175872144116993534e-02,2.385673325543757606e-01,3.800143581689312544e-01,1.016766113490720630e-01,1.709972287151402814e-01,2.487372576357295140e-01,1.287673491152289129e-01,3.577561347094390110e-01,3.345474133128178984e-02,3.649846481438106527e-01,3.349338938642313357e-01,5.315750256592244316e-01,5.731517388277890257e-01,5.735197754835875683e-01,6.551073106465704621e-01,5.699674271528596403e-01,4.159377858251033233e-01,3.492093010196183345e-01,3.076576777325933376e-01,6.126126282510097054e-01,2.743277882040819904e-01,1.367446222654305765e-01,2.279401100729905316e-01,6.772723005260951057e-01,2.548937678826105335e-01,3.219209104632330121e-01,3.788604322144901726e-01,1.083542560162591428e-01,1.818153245091598813e-01,5.192632817648005217e-01,3.514062899928790951e-01,5.130365081374941294e-01,5.432848073678790968e-01,2.527739470232902019e-01,3.085924854497773540e-01,5.858721147065700796e-01,4.193806871107017553e-01,6.213025867293037185e-01,5.844293173535026753e-01,7.259477868248557231e-01,7.056059069165183661e-01,4.578523120077083730e-01,4.333042739603920612e-01,3.065457318874701964e-01,1.955847573262347594e-01,4.719528729249957699e-01,1.708160357366086957e-01,2.006041720160396113e-01,9.223270967027369371e-02,5.999996293184808871e-02,2.590346165644641374e-01,2.415633806886974613e-02,5.588744284593970546e-01,1.029487481502686236e-01,2.014788559930066059e-01,3.605428827568259997e-01,1.013759639429814008e-01
1.141367478904010135e-01,2.825392911957670325e-02,3.434430703394362322e-02,8.978573737965790669e-02,1.069639999362232002e-01,1.323137535698086231e-01,2.344036851637516239e-01,2.396123805196693213e-01,1.000000000000000000e+00,2.441660047613922191e-01,7.338463110583201554e-02,2.833207751046080136e-01,2.850519843590854085e-01,2.818725034702175281e-01,3.663903043995541675e-01,3.394949104196161027e-01,1.539342000933207055e-01,2.152522141663052724e-01,2.710475677500374103e-01,2.896830180681585487e-01,4.750776552869500624e-01,2.394542776372471926e-01,2.550841973855946243e-01,2.689947809205912033e-01,1.784452760020360795e-01,7.642231833875809399e-02,8.378406970551137423e-02,1.396196882390447203e-01,2.432570172169206402e-01,2.344401971307375487e-01,3.175758521979595295e-01,2.187969377406253635e-01,3.153966530859088624e-01,1.028138313210785887e-01,2.426239089437132179e-01,2.029311376871887063e-01,2.091365781032796523e-01,3.022693945068582466e-01,2.076473470672902943e-02,2.335406457603277086e-01,1.152405679773309821e-01,9.930845326076465085e-02,1.228787028220334060e-01,1.291327857552486413e-01,1.132400531191799994e-02,1.967280343843728074e-01,2.337101865302109449e-01,2.787176947667790450e-01,1.891898355866611370e-01,1.728565095971633034e-02,7.294494090532151198e-02,8.269034751792343763e-02,1.915396486072322435e-02,1.601460390242280263e-01,9.743091928016645031e-02,1.273345544921645200e-01,2.704646428883383802e-01,2.124135946708590739e-01,2.842530732897785573e-02,2.265898874985140254e-01,1.561014877346386664e-01,4.488478711508813584e-02,2.337422372298744444e-01,2.903743594064660538e-01,2.180941565151214567e-01,8.637526616185899064e-02,6.806864451230762447e-02,4.677098374519490787e-02,1.259401763407895780e-01,9.746083714199819947e-03,9.189422398887546473e-02,2.881152099393290839e-02,5.850813325623383659e-02,5.966905088858412420e-02,7.153610361821075014e-02,3.312413636536267192e-01,1.212663084488072723e-01,1.267569922166134067e-01,3.251939278599680350e-01,6.798679303455849865e-02,4.747880316551246482e-02,2.323288064512354922e-01,5.095854254217504348e-02,2.111825071045934921e-01,2.439025268794650647e-01,1.740424479435222910e-02,8.943100239058261736e-02,3.759431224055954923e-03,1.908497344358899284e-01,2.984282314749741039e-01,3.898374348012307866e-01,3.735937933646285569e-01,2.038807472220232619e-01,1.580879993142263185e-01,1.749567807095627481e-01,1.101307546880854055e-01,6.630608195043491415e-02
1.566315899802335487e-01,6.201164316329361298e-02,6.092133420444609954e-02,1.353915627027649227e-01,2.833591443661401255e-01,3.230938242781410119e-02,3.428688050107370766e-01,2.237887436662034657e-01,2.441660047613922746e-01,1.000000000000000000e+00,3.097495349457755620e-01,3.516370111761236150e-01,2.098019886258895850e-01,4.682964618361390441e-02,1.403035890347551495e-01,1.141016910591639011e-01,1.316400798996739951e-01,1.766924977621550930e-01,3.818062094092030123e-01,3.441474494034347797e-01,2.871929269629827641e-01,4.231146892238922819e-01,2.004055185014355644e-01,6.857737392826469824e-02,4.827219545619652538e-03,7.014722900648930060e-02,2.437020586370165220e-01,8.322210381448982841e-02,6.842136785188722425e-02,1.472423101604616313e-01,2.770891932698074100e-01,2.346028022093401277e-01,9.680463142629772144e-02,1.885388469316718052e-01,1.610311297831837629e-01,1.696806012515574835e-01,2.996375866075073890e-02,3.564588840720572110e-02,2.779559827165475894e-01,3.075204915067675238e-02,2.440150181861509837e-01,2.503582887957649383e-01,1.245683623026432596e-01,9.509850475391412594e-02,2.003311798972511881e-01,3.326775646341000869e-01,1.960968814093400348e-01,6.354617507437597401e-02,1.198413674289523917e-01,4.504084149372386200e-03,2.355769754080213607e-01,5.985155906677440407e-02,3.768178094813602608e-02,1.604761926327524513e-01,1.714047249198007439e-01,1.307405783309859293e-01,1.950509230613743927e-01,1.458110571594501137e-01,2.587948601614842858e-01,1.799071039261724014e-01,1.344509363984255357e-01,6.574056574510124540e-02,1.613665336107386328e-01,1.870345709509163845e-01,2.028327055675081259e-01,2.002074127566986772e-01,5.908294416885495615e-02,1.749298809482508488e-01,2.180319108844303022e-02,1.552104154323427354e-01,7.096517440290548047e-03,3.763306889454110307e-03,1.252451083696656808e-01,2.962912433073275897e-01,3.628529602710092172e-01,4.079315064530174562e-01,1.966923008639397119e-02,2.046389491590890897e-01,1.267646369784590221e-01,1.776015548046006864e-01,2.095435860498578162e-01,2.974074723076119420e-01,1.465663174513084921e-01,1.658844007375504248e-01,1.010659434419233782e-01,3.401793553166331252e-01,4.297656333254518818e-02,1.066953952867616129e-01,2.994716160549112938e-01,1.690202454575796265e-01,2.741734346484221985e-01,5.656426279322355338e-02,3.534770147951649122e-01,2.877699438593783396e-02,9.631287121238926718e-02,1.797930633191157090e-01,2.024602486121817313e-01
