0.000000000000000000e+00	2.491482170765010606e-01	1.899823602750335683e-01	5.823840068835548639e-02	4.991892022677140162e-01	3.600314367951042982e-01	4.829214759360280773e-01
2.491482170765010606e-01	0.000000000000000000e+00	1.844107013266117201e-01	4.584439345935266141e-01	1.208817665367111355e-01	-2.909698639731778669e-01	-1.149434735271040592e-01
1.899823602750335683e-01	1.844107013266117201e-01	0.000000000000000000e+00	3.239037066843746815e-01	1.929952231675430563e-01	1.482300196414515492e-01	-3.313323242356365494e-02
5.823840068835548639e-02	4.584439345935266141e-01	3.239037066843746815e-01	0.000000000000000000e+00	2.627258056885542481e-01	1.174407064258465722e-01	2.102748263231095718e-02
4.991892022677140162e-01	1.208817665367111355e-01	1.929952231675430840e-01	2.627258056885542481e-01	0.000000000000000000e+00	6.028411392964158066e-01	7.323890502849976780e-01
3.600314367951042982e-01	-2.909698639731778669e-01	1.482300196414515492e-01	1.174407064258465722e-01	6.028411392964158066e-01	0.000000000000000000e+00	6.485529512103230809e-01
4.829214759360281328e-01	-1.149434735271040592e-01	-3.313323242356365494e-02	2.102748263231095718e-02	7.323890502849976780e-01	6.485529512103230809e-01	0.000000000000000000e+00
