0.000000000000000000e+00	7.035361032907210266e-01	2.945399182184042786e-02	5.074886944786646259e-01	4.568122865538963850e-01	2.152030291368819126e-01	7.981588403127095471e-03	4.840953164713808210e-01	2.588654637151854843e-01	8.843250598425825282e-02	2.005714953314001459e-01	6.061806232986078902e-01	5.595878695269339564e-01	1.983342450541207558e-01	4.715210742931489896e-01	4.412963747814022675e-01	1.086998273951464838e-01	3.641326354567613888e-01	4.585775732066175725e-01	2.024183240707242704e-01	4.035684851447879917e-01
7.035361032907210266e-01	0.000000000000000000e+00	-3.670016987618808235e-01	4.482949388292339910e-01	2.807888176270280089e-01	3.552150282617164700e-01	-3.142027473043524505e-02	3.659482095209446451e-01	2.430465366881717215e-01	2.190503809685657999e-01	1.718600206038313483e-01	6.237268918505834980e-01	8.641798906507301981e-01	-5.499908000933067392e-02	3.641695319995891800e-01	2.626275780149995853e-01	2.202562378403579157e-01	2.164580019666616784e-01	3.864530658136808849e-01	2.792433680890083481e-01	3.595087551426994765e-01
2.945399182184042786e-02	-3.670016987618808235e-01	0.000000000000000000e+00	3.082815671470860025e-02	2.542713552084738815e-01	-4.096911758922876928e-02	4.791769826872152582e-02	1.844024266142111068e-01	5.148861883196212581e-03	4.488680301387638211e-02	1.162614233409018510e-01	-1.420826943276674512e-02	-3.982211160475211398e-01	4.306808437383894406e-01	1.151856548733543317e-01	2.168525939751247966e-01	-5.233157182077399598e-03	4.426240732531092070e-02	-3.077230143899401752e-03	-2.797693825983123012e-03	9.649977308025112221e-02
5.074886944786646259e-01	4.482949388292340465e-01	3.082815671470860025e-02	0.000000000000000000e+00	6.272356574102651017e-01	4.851159852732008226e-01	6.636997969772391592e-02	5.808607908621141735e-01	2.190536348552070689e-01	2.657806627237276342e-01	3.434433098481707303e-01	3.386700062781129450e-01	3.411905849680569869e-01	2.318422251010621438e-01	8.129840708464723953e-01	6.766063844969798513e-01	3.537194713081490693e-01	3.484442258426440620e-01	3.267438311787825289e-01	1.965402562945638421e-01	3.122328209837935686e-01
4.568122865538964406e-01	2.807888176270280089e-01	2.542713552084738260e-01	6.272356574102652127e-01	0.000000000000000000e+00	4.340047354515004230e-01	3.576487733130714886e-02	5.254064231362215454e-01	2.672787768672822417e-01	2.853442540243764647e-01	3.839424205999314443e-01	2.869280585669098382e-01	1.603893637674367878e-01	3.498630354035595080e-01	5.851214859920659261e-01	7.176964919142674315e-01	2.977958644802309873e-01	1.335483244598382468e-01	2.455970215584863947e-01	1.586822186327648265e-01	4.057814845238782997e-01
2.152030291368819404e-01	3.552150282617164700e-01	-4.096911758922877622e-02	4.851159852732008781e-01	4.340047354515004230e-01	0.000000000000000000e+00	1.803244132827263313e-01	2.955196354102257450e-01	1.851681631754801827e-01	3.687230506959286447e-01	4.057183303385262785e-01	3.051580028387216870e-01	2.899190464225134822e-01	1.301135508667708718e-01	4.315159249332385927e-01	4.663300494729948342e-01	5.862588705280870061e-01	2.352979336871972860e-01	2.169040255969603148e-01	3.079352096160635210e-01	3.493349896252482822e-01
7.981588403127095471e-03	-3.142027473043524505e-02	4.791769826872152582e-02	6.636997969772391592e-02	3.576487733130714886e-02	1.803244132827263313e-01	0.000000000000000000e+00	1.500956217883316623e-01	-8.310348243898831033e-02	1.422348224200593592e-01	1.711215824251207385e-01	-1.135156153289328639e-02	-3.723039963482165093e-02	-1.803550273922626679e-01	9.113588131361484782e-03	2.622168617525517595e-02	3.682963806978697963e-01	7.238233581817361817e-02	-3.566059708243584335e-03	2.955211546637207531e-01	-1.057871624107636216e-02
4.840953164713808765e-01	3.659482095209446451e-01	1.844024266142111068e-01	5.808607908621141735e-01	5.254064231362215454e-01	2.955196354102256895e-01	1.500956217883316901e-01	0.000000000000000000e+00	1.332112627806521510e-01	2.086247900055434312e-01	2.130172690728970863e-01	3.304030389790986733e-01	2.566597403019699741e-01	3.366091672876809771e-01	5.763133995412607069e-01	5.636609802856564766e-01	3.290174648885220710e-01	2.347124486927733011e-01	2.565606161663339657e-01	1.938670781369123408e-01	1.743181793965863646e-01
2.588654637151854843e-01	2.430465366881717215e-01	5.148861883196212581e-03	2.190536348552070967e-01	2.672787768672822417e-01	1.851681631754801827e-01	-8.310348243898831033e-02	1.332112627806521510e-01	0.000000000000000000e+00	4.149262833545198648e-01	1.264047656745624360e-01	4.052294802216233061e-01	8.960025157118481354e-02	1.369790747106712503e-01	1.916437345794358149e-01	1.694580138801972669e-01	1.345896383853444345e-01	2.493557222358468994e-01	6.574808721227776154e-01	2.348811830179325100e-01	1.343106540436234675e-01
8.843250598425825282e-02	2.190503809685657999e-01	4.488680301387638211e-02	2.657806627237276897e-01	2.853442540243764647e-01	3.687230506959286447e-01	1.422348224200593592e-01	2.086247900055434590e-01	4.149262833545198648e-01	0.000000000000000000e+00	1.357890706557638716e-01	1.027598128522498461e-01	1.785929471445733552e-01	-1.895133419232493052e-02	2.179325956220828087e-01	1.866662445923350788e-01	3.221089828855667747e-01	1.926904433678548467e-01	2.566893557576435669e-01	3.666009282711809036e-01	9.373141492188706569e-02
2.005714953314001459e-01	1.718600206038313483e-01	1.162614233409018510e-01	3.434433098481707303e-01	3.839424205999314998e-01	4.057183303385262785e-01	1.711215824251207385e-01	2.130172690728970863e-01	1.264047656745624360e-01	1.357890706557638716e-01	0.000000000000000000e+00	2.295372411916328792e-01	9.353125016994275065e-02	1.667949834110950547e-01	2.800712117802713341e-01	4.333083603678225537e-01	1.728038152041821707e-01	1.375296777534988080e-01	1.427498730689218676e-01	1.737021959391495951e-01	3.675691005164985481e-01
