-14.815523,-11.5272,-1.473555,8.53503,15.885906,24.111402,35.568431,44.667489,41.297903000000005,21.437332,-7.240499000000001,-31.244349,-41.972485999999996,-40.161201,-31.546701000000002,-20.882924,-10.67565,-2.990985,0.647857,1.343711,2.467323,5.782225,9.131858,9.693742,8.811546,10.932516,16.656570000000002,19.19122,10.993181,-5.758696,-18.338718,-15.847435999999998,-1.858127,7.981422,2.297593,-13.387528,-22.107045,-13.266324,6.5277769999999995,20.745623000000002,19.477044,7.541111,-2.692055,-4.101016,0.308591,3.3630989999999996,2.134822,0.034196,1.946333,8.331336,13.843561,11.445649000000001,-1.2177120000000001,-18.288004,-28.846096999999997,-25.629417,-12.162548,-0.543963,-0.28021599999999997,-8.658578,-13.321396,-5.432409,10.293591000000001,19.897053,14.485669,-0.840715,-12.530691000000001,-11.533692,0.34070700000000004,15.250544,27.010817,32.719165000000004,29.887766,16.825263,-2.4533240000000003,-16.767369,-15.598942000000001,0.098524,16.618154999999998,19.043831,4.49282,-16.283228,-29.580702000000002,-29.920505,-21.561549,-11.956365,-5.790676,-4.113929,-5.895757,-8.703206,-9.391454,-6.507002,-2.183154,0.02132,-0.20488,1.0681120000000002,6.959766,14.812837,18.595045000000002,16.533763,13.87165,16.011025,20.387037,18.558156,7.271160000000001,-5.610716,-9.399814,-3.868625,-0.24915900000000002,-7.106339,-18.191349,-18.676879,-3.701602,13.507172,15.316197,-0.184002,-16.873170000000002,-19.31099,-9.966996,-4.182167,-9.522762,-15.499721,-6.758083,16.341634,35.26724,32.692528,11.250039,-9.730474000000001,-14.800064,-6.4533190000000005,1.514607,0.825358,-4.460205,-6.508196,-4.378546,-3.52454,-6.875698,-10.501843,-9.334474,-4.6027949999999995,-2.709578,-6.781139,-11.642958,-8.757182,4.314906,20.417714,28.842159999999996,24.578955,12.237434,2.020682,1.791023,11.187402,21.640019,22.555645000000002,9.961038,-9.018706,-20.824297,-16.857116,-1.794988,9.798934,6.469983,-9.687472999999999,-25.434307,-29.17863,-21.327429000000002,-12.367687,-11.633367,-18.47239,-23.774229000000002,-18.933899,-3.129149,16.751429,31.660803,35.956415,29.569812,16.938685999999997,4.293483,-3.3936379999999997,-4.625187
1.000000000000000000e+00,3.087033035259489355e-01,4.237895085788735416e-01,5.707897751170351031e-01,2.651707939757892984e-01,2.014227903258309915e-01,6.841100719945450992e-01,4.450519977077009304e-01,4.069848091466591322e-01,5.211620510760370806e-01,7.066659501848319980e-02,2.748974303084165682e-01,8.847033361912749749e-02,4.584956783261153607e-02,4.650081397280658724e-01,4.503581569919926086e-02,7.125885140495059611e-01,8.180345474638843484e-02,7.162599063230681851e-02,3.747078319272505453e-01,5.545812733664586824e-01,6.041670192616751395e-02,3.047875737955524356e-01,4.176112694516079804e-01,2.280707750396976721e-02,5.402321041033119053e-01,1.630351585811612714e-01,3.947338684941742448e-01,7.334848489203421584e-02,7.787932829307990523e-02,7.620622502421585745e-03,6.037872176769785160e-01,6.398879413290675666e-02,1.723996127263565659e-01,1.211182582695258941e-01,3.993545401818729967e-01,6.134730796938018399e-02,7.702732126727550310e-02,3.548750047784169914e-01,3.355653589941293147e-01,6.148848525649390495e-02,4.979845524429178938e-01,4.411912562892102985e-01,3.904497926131362262e-01,4.512553020053660102e-01,5.661280938294909193e-01,4.103261017127349253e-01,8.353607580206599825e-02
3.087033035259489355e-01,9.999999999999997780e-01,1.790095751108750771e-02,4.605176160056581591e-01,1.182819957598148647e-01,2.560077652755095579e-01,3.840695476068212155e-01,3.848042322750495070e-01,7.373440611051430837e-02,2.742775900490380669e-01,8.674615752200630012e-03,1.804029589989206706e-01,1.621549297392428299e-02,1.555277482828548441e-01,1.646593852108237804e-02,3.255382578906572677e-01,4.733519109549687021e-01,3.125166690208945330e-01,6.405770394155801961e-01,1.752363247040006067e-01,1.681736046999600942e-01,4.623137317494442899e-01,7.917889326687092832e-02,1.887125970975590539e-01,2.867365258606998091e-01,5.565555835082016678e-01,7.149422852129601325e-02,2.278914516254005318e-01,4.541430625498790175e-01,1.743932997012490882e-01,3.313237478455609009e-01,1.283293920851572567e-01,5.334107537579843017e-01,2.130372379073795785e-02,1.797316543293922542e-01,2.808787366770167382e-01,2.050477902519166201e-02,2.070882087916037506e-01,1.911146806336332105e-01,2.820286273089281370e-01,7.660125357746464525e-01,8.017121682435911501e-01,7.939518801876765952e-01,7.170601249933036270e-01,6.073156763957846538e-01,5.736505116308673324e-01,7.403774872094344428e-02,2.291328202748928733e-01
4.237895085788734861e-01,1.790095751108750771e-02,9.999999999999998890e-01,4.491608846991513859e-01,2.635770415248643861e-01,2.585114685248466881e-01,1.564936957811526863e-01,1.217742748970242345e-01,8.092784489541793302e-02,2.651403450477888071e-02,2.716737288020357188e-01,2.476693211353531709e-01,4.267936915643449902e-02,3.448476021784975531e-02,1.228870697840686449e-01,9.415430495510908326e-02,2.584480077514903495e-01,1.118908729350242409e-01,3.712051069698059369e-02,5.215310371317767313e-01,5.539751476063992097e-01,1.484621204510031857e-02,4.224910251955331375e-02,5.009994869198697298e-01,1.193184052487584190e-01,4.124701581633661435e-02,7.698382934350533890e-02,4.551221363280326671e-01,2.244129788721397067e-01,2.162476000928782449e-01,2.350542501027369779e-01,4.367767256688942501e-01,4.067258330684889178e-01,6.862571414994437721e-03,1.228137866598348477e-01,5.067599563316095290e-01,2.640613018386560491e-03,5.240219572873391213e-02,2.216816122767527875e-01,4.732070994578600476e-01,2.297679715849151594e-01,1.014524700639681948e-01,2.150410750522472325e-01,4.712257660462727121e-02,1.932382390602750410e-01,2.251399449400835473e-01,4.777949118841895992e-01,4.176937086919895736e-01
5.707897751170351031e-01,4.605176160056582146e-01,4.491608846991513859e-01,9.999999999999997780e-01,4.126981762207928006e-01,3.064884775106658799e-01,3.550442698080278903e-01,3.015059853174793525e-01,8.289370292528561168e-02,2.372043312613821842e-01,5.831889113377546757e-02,3.832668981321807333e-01,9.874395345465522555e-02,1.192086087658584259e-01,2.298641463186911482e-01,2.092344480666707696e-01,5.294496754857508369e-01,3.677419784572464462e-02,1.860582957712766938e-01,4.211067981879227928e-01,6.202715316188125438e-01,2.757879875458858487e-01,1.447999109421741759e-01,1.269020545865543192e-01,1.596184857888053310e-01,4.387549485883971423e-01,2.149568371540023226e-01,3.873797849725032529e-03,3.403517991735492965e-01,1.490979546084018059e-01,1.463152424396416407e-01,4.508145702614706485e-01,2.580661485678059641e-01,1.119118433065797030e-01,3.825068521013957890e-02,7.958133916493528859e-02,8.642893410797546083e-02,7.113969083177142105e-02,1.828567876487154908e-01,5.601061734147035065e-02,3.255616002975597612e-01,5.668489836901171586e-01,6.357873936871533127e-01,5.946971124650468621e-01,6.259068631916424597e-01,6.088393293461632494e-01,2.375497797396778632e-01,1.516037680635044793e-01
2.651707939757892984e-01,1.182819957598148647e-01,2.635770415248643861e-01,4.126981762207927451e-01,1.000000000000000000e+00,6.004318032958541052e-01,3.210125911675855148e-01,9.651672376308814694e-02,2.387236737373482909e-01,1.109309424112457226e-01,1.963041081183177217e-01,4.850874802130243635e-02,3.157156491531887266e-01,2.372794485933430453e-01,5.094561852727723557e-03,7.179753012907277854e-02,3.838949821240593696e-01,3.313873614307696891e-02,1.149264024818286156e-01,3.568083590983078812e-01,3.931764332296409092e-01,5.937255840603071488e-02,3.015754373744138350e-01,1.872039913922528276e-01,2.310902667151339129e-01,2.910883064664069320e-01,1.192938007129196870e-01,5.581426220240421482e-02,1.394616472993898681e-01,3.848992899144647040e-01,2.795968146999100457e-01,8.442724975150785183e-02,1.641027891635597757e-01,1.070208862335595146e-01,5.231372334954696723e-02,2.702878250975257468e-02,5.925991384438298454e-02,1.122882221748805337e-01,5.547922623509132789e-01,2.802145323881093386e-01,3.962444750305293278e-02,2.321120425240234264e-01,2.350764527947776794e-01,1.922929696287241363e-01,2.155561301716564515e-01,2.121030766802549927e-01,1.430437595882896040e-01,3.326411726584346112e-02
2.014227903258309915e-01,2.560077652755096134e-01,2.585114685248467437e-01,3.064884775106658799e-01,6.004318032958539941e-01,1.000000000000000000e+00,5.876316412479605511e-03,5.965610811145032749e-02,9.947248501002292631e-02,1.945148810526525496e-01,1.053122878938387574e-01,2.471397619632930559e-02,3.983909583163452450e-01,6.526294519395670068e-02,2.056630420471011467e-01,3.125918689849185167e-02,1.017357682996961055e-01,4.571005069691495559e-01,6.641728009908736130e-01,4.976948723077579961e-01,3.066588431132876713e-01,2.041777961531424379e-01,8.612209439299189917e-02,5.804007111264035401e-02,4.126129884575395201e-01,6.259482605746412298e-02,2.883089400136490954e-01,8.182433856708459796e-02,1.916046828387702461e-01,5.873595069502448585e-01,6.189537421190981492e-01,1.099984781307861148e-01,1.610620347994934365e-01,1.068838643095507412e-01,3.429735187131677798e-01,3.883805340021328351e-02,1.664259310679783166e-02,1.590310653501604554e-01,4.700846104792690827e-01,2.112972909383088183e-01,3.673696102672248109e-01,1.076514881805776813e-01,1.422147809550373398e-01,4.506493013549438893e-04,1.733498384759729893e-01,1.037577783655666552e-01,4.543106217234747085e-02,7.059104216223542616e-02
6.841100719945450992e-01,3.840695476068212155e-01,1.564936957811526863e-01,3.550442698080278903e-01,3.210125911675855703e-01,5.876316412479605511e-03,1.000000000000000000e+00,3.735992620759230887e-01,4.386702176771479222e-01,4.003184478768032628e-01,2.334410413813089308e-02,2.144462142086387135e-01,1.382032530358962563e-01,2.714434383408244680e-02,1.418628139101398011e-01,3.116641939685023746e-02,8.805557885933242845e-01,2.992742800844786499e-01,2.928346944164182397e-01,1.526086257855207018e-01,4.067794961298278333e-01,1.187619499669529191e-02,3.157245234558738733e-01,3.951827674408255053e-02,8.585363781829419283e-02,7.261529832820635688e-01,9.772411559670882153e-02,3.462162645256093851e-01,1.487770309019674220e-01,2.029722066570413541e-01,1.753289064866039859e-01,2.711865548024452455e-01,1.498720709970046139e-01,2.059278270373042161e-02,2.090599394979677506e-01,1.948690151897525813e-01,8.176546771939859071e-02,5.692349026027367954e-03,3.235356949854125697e-01,2.287652156648909141e-01,8.853846541925979030e-02,6.692181904357011879e-01,5.096849860306020830e-01,4.332155755627893901e-01,4.855155869637407529e-01,5.873545806021608362e-01,4.435886236991497256e-02,9.708265242975987197e-02
4.450519977077009859e-01,3.848042322750494515e-01,1.217742748970242345e-01,3.015059853174793525e-01,9.651672376308816081e-02,5.965610811145033443e-02,3.735992620759230332e-01,9.999999999999997780e-01,5.393971132108867916e-01,6.398594663312801023e-01,4.466433562237391852e-01,2.244840389501138178e-01,6.670115567072938852e-03,1.975709424578772910e-01,3.411667436820751131e-01,8.916912537602429689e-02,3.959145952393602341e-01,2.514015754463737318e-02,1.289825645641203278e-01,1.639911519071821644e-01,1.784789761527050267e-02,1.425634762564539082e-01,1.501106062259960350e-01,4.682961535386673951e-02,4.941516869589423350e-02,4.572335840036745314e-01,2.017294603861354355e-02,2.924688477748583343e-02,1.829409495204491476e-01,1.330045587957421893e-01,2.120639009353089965e-01,1.644190673456656648e-01,4.599179565452791718e-01,9.013186604484213840e-03,2.021431878415005934e-01,1.527432171735792522e-02,8.619922854838217574e-02,7.634925866245199921e-02,1.841691443387226401e-01,6.144590436570808445e-02,2.920126676389891984e-01,4.574267155683889863e-01,3.518009116909405209e-01,4.821578603320902379e-01,3.771734882183189752e-01,3.621697335387221162e-01,5.712926639236056564e-02,6.811098143866482768e-02
4.069848091466591322e-01,7.373440611051430837e-02,8.092784489541793302e-02,8.289370292528561168e-02,2.387236737373482909e-01,9.947248501002292631e-02,4.386702176771479778e-01,5.393971132108869027e-01,1.000000000000000000e+00,5.240699318362649350e-01,4.574236098074486168e-01,1.580971124864995470e-01,1.138057510762902243e-02,2.140550691285310614e-01,1.962760876504428820e-01,3.006948878977845976e-02,3.222718744864654372e-01,6.605753406707363939e-02,9.406315474010115696e-02,7.024169697271227808e-02,2.702122502497102466e-02,2.363411779221108108e-02,2.151593539293541468e-01,8.122251512704616039e-02,2.350809555444918209e-01,4.885931329376594912e-01,1.022895536592382908e-02,7.361939990652305310e-02,6.978156244895358795e-02,6.306397128508517413e-02,3.543468887068052398e-03,2.193021832917665392e-01,1.320864379051377435e-01,5.335182342933076499e-02,1.316204379042470486e-02,1.026758011172221596e-01,1.342396964677302629e-01,2.661054335410515947e-01,4.437076001845450257e-01,1.798295189261718552e-01,7.576904739158073221e-02,2.350563275003765829e-01,1.476582021360959840e-01,1.750816481769644495e-01,1.506700393792166359e-01,1.917525499552444890e-01,1.408116077402770672e-01,1.186293867438650562e-01
5.211620510760369696e-01,2.742775900490380669e-01,2.651403450477888071e-02,2.372043312613821842e-01,1.109309424112457088e-01,1.945148810526525496e-01,4.003184478768032628e-01,6.398594663312801023e-01,5.240699318362649350e-01,9.999999999999997780e-01,3.401427024854858927e-01,3.024993110360601478e-01,1.931479362954959811e-01,2.572700687699414623e-01,4.464437186623771425e-01,1.736064889042753523e-01,4.308222023920413868e-01,2.214067493556258204e-01,1.022486656537192756e-01,1.095770795833106714e-01,4.761747895351731846e-02,6.681608782006986935e-02,5.983379740673403641e-02,1.134476094073767205e-01,1.566372184585874405e-01,4.263058897926431667e-01,5.698018131830096672e-02,2.836991450755778701e-02,1.339007953097912373e-01,6.637887231670484313e-03,1.618611378037406248e-02,3.359115822761354342e-01,3.448725179225719528e-01,1.252035838959237625e-02,1.624265551644491212e-01,1.620855324750853643e-01,1.101560411338756984e-01,2.147147369049109411e-01,2.757377398141622749e-01,1.268494334955056202e-01,9.253996872576357446e-02,4.460889860652418326e-01,3.524001117866449317e-01,3.964237737417334873e-01,4.975895812647170291e-01,5.766806262240824488e-01,2.248065536434183387e-01,4.134785356478655471e-02
